prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
"After the rain stopped, the streets were quiet and still.",0.8,4,132,65,0.4924,0.4924,0.7939,0.9385,4.9498,7.33,0.0,0.0362,0.6,0.013
"After the rain stopped, the streets were quiet and still.",1.0,0,107,71,0.6636,0.6636,0.934,1.0,5.514,7.13,0.0,0.0419,0.2875,0.0142
"After the rain stopped, the streets were quiet and still.",1.0,1,120,85,0.7083,0.7083,0.9916,1.0,5.9925,8.57,0.0,0.0401,0.225,0.017
"After the rain stopped, the streets were quiet and still.",1.0,2,154,81,0.526,0.526,0.9346,1.0,5.8228,11.85,0.0,0.0306,0.3875,0.0162
"After the rain stopped, the streets were quiet and still.",1.0,3,133,85,0.6391,0.6391,0.9242,1.0,5.8045,12.09,0.0,0.0321,0.4125,0.017
"After the rain stopped, the streets were quiet and still.",1.0,4,128,74,0.5781,0.5781,0.9291,1.0,5.6388,9.85,0.0,0.0404,0.35,0.0148
He opened the book to a random page and began to read.,0.8,0,90,45,0.5,0.5,0.9213,1.0,4.8539,6.0,0.0,0.1071,0.3875,0.009
He opened the book to a random page and began to read.,0.8,1,167,72,0.4311,0.4311,0.8253,0.9576,5.5177,8.35,0.0,0.0434,0.2875,0.0144
He opened the book to a random page and began to read.,0.8,2,162,78,0.4815,0.4815,0.8571,0.9625,5.685,12.46,0.0,0.0475,0.3875,0.0156
He opened the book to a random page and began to read.,0.8,3,57,48,0.8421,0.8421,1.0,1.0,5.4405,5.18,0.0,0.078,0.1625,0.0096
He opened the book to a random page and began to read.,0.8,4,152,71,0.4671,0.4671,0.8212,0.9533,5.4491,10.13,0.0,0.0511,0.575,0.0142
He opened the book to a random page and began to read.,1.0,0,83,64,0.7711,0.7711,0.9756,1.0,5.724,6.92,0.0,0.0428,0.225,0.0128
He opened the book to a random page and began to read.,1.0,1,168,85,0.506,0.506,0.9641,1.0,5.8703,11.2,0.0,0.0297,0.325,0.017
He opened the book to a random page and began to read.,1.0,2,41,38,0.9268,0.9268,1.0,1.0,5.1928,5.12,0.0,0.0706,0.1625,0.0076
He opened the book to a random page and began to read.,1.0,3,164,90,0.5488,0.5488,0.9141,0.9877,6.0199,10.25,0.0,0.0371,0.2875,0.018
He opened the book to a random page and began to read.,1.0,4,168,92,0.5476,0.5476,0.9341,1.0,6.1303,12.92,0.0,0.0356,0.2875,0.0184
The envoy arrived at dawn with gifts from the northern court,0.8,0,96,68,0.7083,0.7083,0.9789,1.0,5.7305,8.73,0.0,0.071,0.2875,0.0136
The envoy arrived at dawn with gifts from the northern court,0.8,1,103,75,0.7282,0.7282,1.0,1.0,5.8304,9.36,0.0,0.0456,0.1625,0.015
The envoy arrived at dawn with gifts from the northern court,0.8,2,95,68,0.7158,0.7158,0.9787,1.0,5.725,7.31,0.0,0.0641,0.225,0.0136
The envoy arrived at dawn with gifts from the northern court,0.8,3,96,64,0.6667,0.6667,0.9579,1.0,5.4546,13.71,0.0,0.0387,0.2875,0.0128
The envoy arrived at dawn with gifts from the northern court,0.8,4,160,98,0.6125,0.6125,0.9434,1.0,6.1911,14.55,0.0,0.0364,0.3875,0.0196
The envoy arrived at dawn with gifts from the northern court,1.0,0,85,61,0.7176,0.7176,0.9762,1.0,5.5672,12.14,0.0,0.053,0.2875,0.0122
The envoy arrived at dawn with gifts from the northern court,1.0,1,109,71,0.6514,0.6514,0.9537,1.0,5.7415,9.08,0.0,0.0467,0.2875,0.0142
The envoy arrived at dawn with gifts from the northern court,1.0,2,102,71,0.6961,0.6961,0.9802,1.0,5.731,11.33,0.0,0.0581,0.225,0.0142
The envoy arrived at dawn with gifts from the northern court,1.0,3,77,60,0.7792,0.7792,0.9868,1.0,5.6167,6.42,0.0,0.0561,0.225,0.012
The envoy arrived at dawn with gifts from the northern court,1.0,4,117,77,0.6581,0.6581,0.9483,1.0,5.7912,9.75,0.0,0.0464,0.35,0.0154
The minister bowed and said the neighboring state was weak.,0.8,0,92,64,0.6957,0.6957,0.989,1.0,5.5967,9.2,0.0,0.06,0.225,0.0128
The minister bowed and said the neighboring state was weak.,0.8,1,115,68,0.5913,0.5913,0.9123,0.9912,5.5057,9.58,0.0,0.0475,0.6,0.0136
The minister bowed and said the neighboring state was weak.,0.8,2,129,71,0.5504,0.5504,0.875,1.0,5.1396,14.33,0.0,0.0423,0.5375,0.0142
The minister bowed and said the neighboring state was weak.,0.8,3,112,70,0.625,0.625,0.9459,1.0,5.5323,5.89,0.0,0.0516,0.45,0.014
The minister bowed and said the neighboring state was weak.,0.8,4,109,71,0.6514,0.6514,0.9815,1.0,5.5889,10.9,0.0,0.0447,0.225,0.0142
The minister bowed and said the neighboring state was weak.,1.0,0,104,71,0.6827,0.6827,0.9806,1.0,5.8249,10.4,0.0,0.0534,0.225,0.0142
The minister bowed and said the neighboring state was weak.,1.0,1,156,87,0.5577,0.5577,0.9484,0.9935,6.095,11.14,0.0,0.0423,0.2875,0.0174
The minister bowed and said the neighboring state was weak.,1.0,2,85,68,0.8,0.8,0.9881,1.0,5.8843,5.67,0.0,0.0602,0.225,0.0136
The minister bowed and said the neighboring state was weak.,1.0,3,142,88,0.6197,0.6197,0.9291,1.0,5.9236,10.92,0.0,0.0387,0.2875,0.0176
The minister bowed and said the neighboring state was weak.,1.0,4,108,78,0.7222,0.7222,0.972,1.0,5.9102,9.0,0.0,0.039,0.225,0.0156
"In the third year of famine, the granaries stood nearly empt",0.8,0,155,72,0.4645,0.4645,0.8247,0.9281,5.5059,11.07,0.0,0.0594,0.4125,0.0144
"In the third year of famine, the granaries stood nearly empt",0.8,1,138,75,0.5435,0.5435,0.8686,1.0,5.5583,9.86,0.0,0.0472,0.4125,0.015
"In the third year of famine, the granaries stood nearly empt",0.8,2,83,61,0.7349,0.7349,0.9756,1.0,5.6232,10.38,0.0,0.0586,0.2875,0.0122
"In the third year of famine, the granaries stood nearly empt",0.8,3,88,57,0.6477,0.6477,0.908,0.9884,5.1661,8.0,0.0,0.053,0.4125,0.0114
"In the third year of famine, the granaries stood nearly empt",0.8,4,114,66,0.5789,0.5789,0.9115,0.9821,5.4318,16.29,0.0,0.0585,0.4125,0.0132
"In the third year of famine, the granaries stood nearly empt",1.0,0,123,80,0.6504,0.6504,0.9672,1.0,5.8163,17.57,0.0,0.0438,0.325,0.016
"In the third year of famine, the granaries stood nearly empt",1.0,1,120,82,0.6833,0.6833,0.9832,1.0,6.0144,9.23,0.0,0.0372,0.225,0.0164
"In the third year of famine, the granaries stood nearly empt",1.0,2,125,77,0.616,0.616,0.9435,1.0,5.7459,13.89,0.0,0.0331,0.2875,0.0154
"In the third year of famine, the granaries stood nearly empt",1.0,3,79,58,0.7342,0.7342,0.9872,1.0,5.4937,11.29,0.0,0.0636,0.225,0.0116
"In the third year of famine, the granaries stood nearly empt",1.0,4,113,72,0.6372,0.6372,0.9464,1.0,5.7182,11.3,0.0,0.0448,0.2875,0.0144
The emperor summoned his advisors to discuss the border thre,0.8,0,131,71,0.542,0.542,0.8538,0.9845,5.4132,32.75,0.0,0.0327,0.6,0.0142
The emperor summoned his advisors to discuss the border thre,0.8,1,155,68,0.4387,0.4387,0.7727,0.9739,5.1035,17.22,0.0,0.0308,0.6,0.0136
The emperor summoned his advisors to discuss the border thre,0.8,2,84,55,0.6548,0.6548,0.9639,1.0,5.3009,28.0,0.0,0.0301,0.2875,0.011
The emperor summoned his advisors to discuss the border thre,0.8,3,132,75,0.5682,0.5682,0.916,1.0,5.5582,11.0,0.0,0.0373,0.35,0.015
The emperor summoned his advisors to discuss the border thre,0.8,4,85,59,0.6941,0.6941,0.9881,1.0,5.3844,9.44,0.0,0.0475,0.225,0.0118
The emperor summoned his advisors to discuss the border thre,1.0,0,91,67,0.7363,0.7363,0.9556,1.0,5.7003,10.11,0.0,0.0364,0.2875,0.0134
The emperor summoned his advisors to discuss the border thre,1.0,1,87,61,0.7011,0.7011,0.9884,1.0,5.5156,10.88,0.0,0.0489,0.225,0.0122
The emperor summoned his advisors to discuss the border thre,1.0,2,72,54,0.75,0.75,1.0,1.0,5.5342,7.2,0.0,0.0575,0.1625,0.0108
The emperor summoned his advisors to discuss the border thre,1.0,3,114,75,0.6579,0.6579,0.9381,0.9911,5.7818,10.36,0.0,0.0349,0.225,0.015
The emperor summoned his advisors to discuss the border thre,1.0,4,138,90,0.6522,0.6522,0.9562,1.0,6.0531,9.2,0.0,0.033,0.2875,0.018
The ruler asked whether it was better to submit or resist.,0.8,0,121,61,0.5041,0.5041,0.8333,0.9748,5.098,8.07,0.0,0.0398,0.5375,0.0122
The ruler asked whether it was better to submit or resist.,0.8,1,160,89,0.5563,0.5563,0.8994,0.981,5.8611,9.41,0.0,0.0441,0.4125,0.0178
The ruler asked whether it was better to submit or resist.,0.8,2,150,81,0.54,0.54,0.9262,0.9932,5.8342,9.38,0.0,0.0369,0.2875,0.0162
The ruler asked whether it was better to submit or resist.,0.8,3,173,74,0.4277,0.4277,0.8488,0.9825,5.4919,14.42,0.0,0.0476,0.5375,0.0148
The ruler asked whether it was better to submit or resist.,0.8,4,127,75,0.5906,0.5906,0.9286,0.984,5.6992,7.06,0.0,0.0473,0.2875,0.015
The ruler asked whether it was better to submit or resist.,1.0,0,162,85,0.5247,0.5247,0.9379,1.0,5.8842,20.25,0.0,0.0256,0.35,0.017
The ruler asked whether it was better to submit or resist.,1.0,1,160,89,0.5563,0.5563,0.9245,1.0,6.0596,10.67,0.0,0.0385,0.2875,0.0178
The ruler asked whether it was better to submit or resist.,1.0,2,173,78,0.4509,0.4509,0.8605,0.9766,5.7481,14.42,0.0,0.0366,0.3875,0.0156
The ruler asked whether it was better to submit or resist.,1.0,3,129,89,0.6899,0.6899,0.9531,1.0,6.0072,10.75,0.0,0.0301,0.35,0.0178
The ruler asked whether it was better to submit or resist.,1.0,4,165,90,0.5455,0.5455,0.9329,1.0,5.9906,8.68,0.0,0.0439,0.225,0.018
The general surveyed the battlefield and considered his opti,0.8,0,99,69,0.697,0.697,0.9694,1.0,5.6499,6.6,0.0,0.0416,0.225,0.0138
The general surveyed the battlefield and considered his opti,0.8,1,90,43,0.4778,0.4778,0.9438,1.0,4.7286,5.62,0.0,0.0617,0.325,0.0086
The general surveyed the battlefield and considered his opti,0.8,2,171,75,0.4386,0.4386,0.8353,0.9763,5.5415,17.1,0.0,0.0326,0.475,0.015
The general surveyed the battlefield and considered his opti,0.8,3,83,49,0.5904,0.5904,0.9268,1.0,4.9262,13.83,0.0,0.0573,0.2875,0.0098
The general surveyed the battlefield and considered his opti,0.8,4,168,67,0.3988,0.3988,0.7964,0.9458,5.3465,15.27,0.0,0.036,0.5375,0.0134
The general surveyed the battlefield and considered his opti,1.0,0,172,101,0.5872,0.5872,0.9474,1.0,6.3075,14.33,0.0,0.0351,0.35,0.0202
The general surveyed the battlefield and considered his opti,1.0,1,112,79,0.7054,0.7054,0.964,1.0,5.8421,7.0,0.0,0.0442,0.2875,0.0158
The general surveyed the battlefield and considered his opti,1.0,2,57,44,0.7719,0.7719,1.0,1.0,5.2933,11.4,0.0,0.0355,0.2625,0.0088
The general surveyed the battlefield and considered his opti,1.0,3,95,65,0.6842,0.6842,0.9787,1.0,5.6393,6.79,0.0,0.0497,0.225,0.013
The general surveyed the battlefield and considered his opti,1.0,4,66,50,0.7576,0.7576,1.0,1.0,5.234,9.43,0.0,0.0679,0.1625,0.01
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,142,79,0.5563,0.5563,0.8794,0.9929,5.6241,15.78,0.0,0.0364,0.35,0.0158
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,144,72,0.5,0.5,0.8182,0.9789,5.1737,13.09,0.0,0.0346,0.4125,0.0144
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,154,73,0.474,0.474,0.7974,0.9868,5.3124,11.85,0.0,0.0326,0.7,0.0146
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,142,80,0.5634,0.5634,0.8936,0.9857,5.7575,11.83,0.0,0.0361,0.35,0.016
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,132,75,0.5682,0.5682,0.9466,1.0,5.4004,12.0,0.0,0.0373,0.2875,0.015
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,171,89,0.5205,0.5205,0.9059,0.9941,6.0509,14.25,0.0,0.042,0.3875,0.0178
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,150,90,0.6,0.6,0.9597,1.0,5.9083,11.54,0.0,0.0266,0.225,0.018
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,138,79,0.5725,0.5725,0.9343,1.0,5.6507,9.2,0.0,0.033,0.2875,0.0158
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,149,72,0.4832,0.4832,0.8986,1.0,5.6087,12.42,0.0,0.0406,0.4125,0.0144
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,139,80,0.5755,0.5755,0.9275,1.0,5.6137,8.18,0.0,0.038,0.3875,0.016
The nature of power is that it changes those who hold it.,0.8,0,177,77,0.435,0.435,0.8239,0.96,5.6903,12.64,0.0,0.0456,0.5375,0.0154
The nature of power is that it changes those who hold it.,0.8,1,108,65,0.6019,0.6019,0.9626,1.0,5.4993,10.8,0.0,0.0391,0.225,0.013
The nature of power is that it changes those who hold it.,0.8,2,165,74,0.4485,0.4485,0.8354,0.9632,5.6573,10.31,0.0,0.0398,0.475,0.0148
The nature of power is that it changes those who hold it.,0.8,3,173,74,0.4277,0.4277,0.8779,0.9883,5.5787,10.81,0.0,0.0449,0.5125,0.0148
The nature of power is that it changes those who hold it.,0.8,4,176,65,0.3693,0.3693,0.7943,0.9425,5.4307,17.6,0.0,0.0425,0.45,0.013
The nature of power is that it changes those who hold it.,1.0,0,173,87,0.5029,0.5029,0.8953,0.9825,5.9896,19.22,0.0,0.0253,0.2875,0.0174
The nature of power is that it changes those who hold it.,1.0,1,180,84,0.4667,0.4667,0.8939,0.9944,5.8137,16.36,0.0,0.0335,0.45,0.0168
The nature of power is that it changes those who hold it.,1.0,2,166,95,0.5723,0.5723,0.9455,1.0,6.1422,13.83,0.0,0.0283,0.2875,0.019
The nature of power is that it changes those who hold it.,1.0,3,174,82,0.4713,0.4713,0.8728,0.9709,5.8424,12.43,0.0,0.0291,0.35,0.0164
The nature of power is that it changes those who hold it.,1.0,4,152,84,0.5526,0.5526,0.894,0.98,5.8745,10.13,0.0,0.0459,0.2875,0.0168
What is remembered depends on who survives to tell the story,0.8,0,170,77,0.4529,0.4529,0.8343,0.9524,5.6362,15.45,0.0,0.0342,0.475,0.0154
What is remembered depends on who survives to tell the story,0.8,1,175,72,0.4114,0.4114,0.8333,0.9538,5.5623,14.58,0.0,0.0387,0.7,0.0144
What is remembered depends on who survives to tell the story,0.8,2,162,88,0.5432,0.5432,0.9068,1.0,5.8904,10.12,0.0,0.0407,0.35,0.0176
What is remembered depends on who survives to tell the story,0.8,3,163,79,0.4847,0.4847,0.8025,0.9317,5.6885,13.58,0.0,0.0374,0.5375,0.0158
What is remembered depends on who survives to tell the story,0.8,4,177,76,0.4294,0.4294,0.767,0.92,5.4986,19.67,0.0,0.0326,0.5125,0.0152
What is remembered depends on who survives to tell the story,1.0,0,128,87,0.6797,0.6797,0.9528,0.9921,6.1543,11.64,0.0,0.0437,0.2875,0.0174
What is remembered depends on who survives to tell the story,1.0,1,172,92,0.5349,0.5349,0.9415,0.9941,6.1111,10.12,0.0,0.0354,0.3875,0.0184
What is remembered depends on who survives to tell the story,1.0,2,147,77,0.5238,0.5238,0.8973,0.9862,5.7303,10.5,0.0,0.0407,0.35,0.0154
What is remembered depends on who survives to tell the story,1.0,3,180,79,0.4389,0.4389,0.8603,0.9831,5.6193,16.36,0.0,0.0231,0.3875,0.0158
What is remembered depends on who survives to tell the story,1.0,4,153,86,0.5621,0.5621,0.9474,1.0,6.0853,15.3,0.0,0.0268,0.225,0.0172
The merchant counted his coins and frowned at the total.,0.8,0,97,60,0.6186,0.6186,0.9271,1.0,5.3414,4.85,0.0,0.0708,0.225,0.012
The merchant counted his coins and frowned at the total.,0.8,1,113,62,0.5487,0.5487,0.9196,1.0,5.2127,9.42,0.0,0.0398,0.45,0.0124
The merchant counted his coins and frowned at the total.,0.8,2,73,55,0.7534,0.7534,1.0,1.0,5.5938,3.17,0.0,0.1081,0.2625,0.011
The merchant counted his coins and frowned at the total.,0.8,3,123,77,0.626,0.626,0.9754,1.0,5.7328,13.67,0.0,0.0492,0.325,0.0154
The merchant counted his coins and frowned at the total.,0.8,4,76,50,0.6579,0.6579,0.9867,1.0,5.3363,3.8,0.0,0.0947,0.325,0.01
The merchant counted his coins and frowned at the total.,1.0,0,80,63,0.7875,0.7875,1.0,1.0,5.7924,6.15,0.0,0.0781,0.1625,0.0126
The merchant counted his coins and frowned at the total.,1.0,1,82,57,0.6951,0.6951,0.9877,1.0,5.385,5.86,0.0,0.0639,0.225,0.0114
The merchant counted his coins and frowned at the total.,1.0,2,106,65,0.6132,0.6132,0.9238,1.0,5.5514,11.78,0.0,0.0398,0.45,0.013
The merchant counted his coins and frowned at the total.,1.0,3,109,77,0.7064,0.7064,0.9722,1.0,5.8038,9.08,0.0,0.0444,0.2875,0.0154
The merchant counted his coins and frowned at the total.,1.0,4,105,61,0.581,0.581,0.9327,1.0,5.3886,8.75,0.0,0.0667,0.2875,0.0122
She walked to the edge of the river and looked across.,0.8,0,143,77,0.5385,0.5385,0.8944,1.0,5.5061,10.21,0.0,0.0396,0.2875,0.0154
She walked to the edge of the river and looked across.,0.8,1,131,70,0.5344,0.5344,0.8692,0.9922,5.0927,14.56,0.0,0.0311,0.4125,0.014
She walked to the edge of the river and looked across.,0.8,2,111,59,0.5315,0.5315,0.8727,0.9817,5.1601,18.5,0.0,0.0448,0.4125,0.0118
She walked to the edge of the river and looked across.,0.8,3,76,56,0.7368,0.7368,0.9867,1.0,5.4298,10.86,0.0,0.0681,0.225,0.0112
She walked to the edge of the river and looked across.,0.8,4,103,63,0.6117,0.6117,0.9314,1.0,5.182,5.72,0.0,0.0601,0.225,0.0126
She walked to the edge of the river and looked across.,1.0,0,82,61,0.7439,0.7439,0.9877,1.0,5.5178,10.25,0.0,0.0436,0.325,0.0122
She walked to the edge of the river and looked across.,1.0,1,99,57,0.5758,0.5758,0.9184,1.0,5.2347,7.62,0.0,0.0592,0.35,0.0114
She walked to the edge of the river and looked across.,1.0,2,112,76,0.6786,0.6786,0.973,1.0,5.8326,10.18,0.0,0.0335,0.225,0.0152
She walked to the edge of the river and looked across.,1.0,3,115,69,0.6,0.6,0.9211,1.0,5.4937,7.67,0.0,0.0475,0.35,0.0138
She walked to the edge of the river and looked across.,1.0,4,150,79,0.5267,0.5267,0.8322,0.9459,5.5485,10.0,0.0,0.0485,0.475,0.0158
The structure of the bridge relied on three main supports.,0.8,0,110,66,0.6,0.6,0.8991,1.0,5.2284,6.88,0.0,0.0484,0.475,0.0132
The structure of the bridge relied on three main supports.,0.8,1,108,50,0.463,0.463,0.8879,1.0,4.9771,5.4,0.0,0.0734,0.3875,0.01
The structure of the bridge relied on three main supports.,0.8,2,119,66,0.5546,0.5546,0.8814,0.9915,5.1312,7.44,0.0,0.0532,0.35,0.0132
The structure of the bridge relied on three main supports.,0.8,3,59,41,0.6949,0.6949,0.9655,1.0,4.9162,7.38,0.0,0.0372,0.225,0.0082
The structure of the bridge relied on three main supports.,0.8,4,70,51,0.7286,0.7286,0.9855,1.0,5.2284,5.83,0.0,0.0854,0.225,0.0102
The structure of the bridge relied on three main supports.,1.0,0,63,56,0.8889,0.8889,1.0,1.0,5.6978,9.0,0.0,0.0464,0.1625,0.0112
The structure of the bridge relied on three main supports.,1.0,1,110,71,0.6455,0.6455,0.9633,1.0,5.6402,13.75,0.0,0.0231,0.35,0.0142
The structure of the bridge relied on three main supports.,1.0,2,104,69,0.6635,0.6635,0.9126,1.0,5.4852,10.4,0.0,0.0338,0.5375,0.0138
The structure of the bridge relied on three main supports.,1.0,3,88,55,0.625,0.625,0.977,1.0,5.3922,8.8,0.0,0.198,0.325,0.011
The structure of the bridge relied on three main supports.,1.0,4,93,74,0.7957,0.7957,0.9891,1.0,5.9366,7.15,0.0,0.0652,0.225,0.0148
