prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
He opened the book to a random page and began to read.,0.8,4,166,83,0.5,0.5,0.8727,0.9695,5.8287,11.86,0.0,0.0406,0.35,0.0166
He opened the book to a random page and began to read.,1.0,0,154,85,0.5519,0.5519,0.9477,1.0,5.8329,10.27,0.0,0.0468,0.225,0.017
He opened the book to a random page and began to read.,1.0,1,162,94,0.5802,0.5802,0.9441,0.9938,6.238,12.46,0.0,0.0366,0.225,0.0188
He opened the book to a random page and began to read.,1.0,2,178,95,0.5337,0.5337,0.9266,0.9943,6.1758,12.71,0.0,0.0279,0.2875,0.019
He opened the book to a random page and began to read.,1.0,3,62,55,0.8871,0.8871,1.0,1.0,5.6919,6.89,0.0,0.0942,0.1625,0.011
He opened the book to a random page and began to read.,1.0,4,169,80,0.4734,0.4734,0.8988,0.988,5.7735,11.27,0.0,0.054,0.35,0.016
The envoy arrived at dawn with gifts from the northern court,0.8,0,102,65,0.6373,0.6373,0.9604,1.0,5.3836,8.5,0.0,0.0521,0.2875,0.013
The envoy arrived at dawn with gifts from the northern court,0.8,1,95,67,0.7053,0.7053,0.9787,1.0,5.7525,5.59,0.0,0.0733,0.225,0.0134
The envoy arrived at dawn with gifts from the northern court,0.8,2,111,75,0.6757,0.6757,0.9545,0.9908,5.8073,4.62,0.0,0.0664,0.3875,0.015
The envoy arrived at dawn with gifts from the northern court,0.8,3,97,74,0.7629,0.7629,0.9896,1.0,5.9465,6.47,0.0,0.08,0.225,0.0148
The envoy arrived at dawn with gifts from the northern court,0.8,4,106,67,0.6321,0.6321,0.9429,1.0,5.4921,15.14,0.0,0.0503,0.35,0.0134
The envoy arrived at dawn with gifts from the northern court,1.0,0,134,80,0.597,0.597,0.9173,0.9848,5.8299,14.89,0.0,0.0323,0.2875,0.016
The envoy arrived at dawn with gifts from the northern court,1.0,1,105,69,0.6571,0.6571,0.9327,0.9903,5.5547,8.75,0.0,0.0439,0.35,0.0138
The envoy arrived at dawn with gifts from the northern court,1.0,2,125,70,0.56,0.56,0.9355,0.9837,5.5683,11.36,0.0,0.0438,0.35,0.014
The envoy arrived at dawn with gifts from the northern court,1.0,3,90,71,0.7889,0.7889,1.0,1.0,5.9318,5.29,0.0,0.0726,0.1625,0.0142
The envoy arrived at dawn with gifts from the northern court,1.0,4,129,80,0.6202,0.6202,0.9297,0.9921,5.7564,10.75,0.0,0.0301,0.35,0.016
The minister bowed and said the neighboring state was weak.,0.8,0,159,80,0.5031,0.5031,0.8291,0.9554,5.4745,19.88,0.0,0.0293,0.7,0.016
The minister bowed and said the neighboring state was weak.,0.8,1,142,86,0.6056,0.6056,0.9007,0.9786,5.8168,10.92,0.0,0.0331,0.35,0.0172
The minister bowed and said the neighboring state was weak.,0.8,2,171,80,0.4678,0.4678,0.7941,0.9172,5.5806,12.21,0.0,0.0275,0.7,0.016
The minister bowed and said the neighboring state was weak.,0.8,3,165,84,0.5091,0.5091,0.8354,0.9448,5.7299,11.0,0.0,0.0296,0.475,0.0168
The minister bowed and said the neighboring state was weak.,0.8,4,161,85,0.528,0.528,0.8688,0.9748,5.7822,10.06,0.0,0.0282,0.475,0.017
The minister bowed and said the neighboring state was weak.,1.0,0,147,91,0.619,0.619,0.9178,1.0,5.8709,10.5,0.0,0.0365,0.4125,0.0182
The minister bowed and said the neighboring state was weak.,1.0,1,149,92,0.6174,0.6174,0.9459,1.0,6.0651,14.9,0.0,0.0349,0.3875,0.0184
The minister bowed and said the neighboring state was weak.,1.0,2,171,96,0.5614,0.5614,0.9529,0.9941,6.1297,15.55,0.0,0.0265,0.325,0.0192
The minister bowed and said the neighboring state was weak.,1.0,3,171,90,0.5263,0.5263,0.9059,0.9822,5.877,19.0,0.0,0.0252,0.2875,0.018
The minister bowed and said the neighboring state was weak.,1.0,4,139,81,0.5827,0.5827,0.9203,1.0,5.7097,12.64,0.0,0.0265,0.35,0.0162
"In the third year of famine, the granaries stood nearly empt",0.8,0,116,57,0.4914,0.4914,0.8261,0.9737,5.1249,14.5,0.0,0.0358,0.4125,0.0114
"In the third year of famine, the granaries stood nearly empt",0.8,1,125,75,0.6,0.6,0.9194,1.0,5.6759,15.62,0.0,0.0307,0.55,0.015
"In the third year of famine, the granaries stood nearly empt",0.8,2,112,63,0.5625,0.5625,0.9189,1.0,5.1358,14.0,0.0,0.0455,0.6375,0.0126
"In the third year of famine, the granaries stood nearly empt",0.8,3,98,67,0.6837,0.6837,0.9278,1.0,5.6059,5.76,0.0,0.0463,0.2875,0.0134
"In the third year of famine, the granaries stood nearly empt",0.8,4,121,71,0.5868,0.5868,0.925,1.0,5.3777,15.12,0.0,0.0352,0.35,0.0142
"In the third year of famine, the granaries stood nearly empt",1.0,0,130,79,0.6077,0.6077,0.9612,0.9922,5.9124,7.65,0.0,0.0423,0.2875,0.0158
"In the third year of famine, the granaries stood nearly empt",1.0,1,139,83,0.5971,0.5971,0.9275,0.9927,5.9472,11.58,0.0,0.0344,0.2875,0.0166
"In the third year of famine, the granaries stood nearly empt",1.0,2,82,59,0.7195,0.7195,1.0,1.0,5.609,3.28,0.0,0.129,0.2625,0.0118
"In the third year of famine, the granaries stood nearly empt",1.0,3,112,73,0.6518,0.6518,0.9459,1.0,5.689,12.44,0.0,0.0353,0.35,0.0146
"In the third year of famine, the granaries stood nearly empt",1.0,4,92,57,0.6196,0.6196,0.9451,0.9778,5.2546,8.36,0.0,0.0612,0.35,0.0114
The emperor summoned his advisors to discuss the border thre,0.8,0,141,75,0.5319,0.5319,0.8714,0.9928,5.3902,10.85,0.0,0.0278,0.475,0.015
The emperor summoned his advisors to discuss the border thre,0.8,1,150,78,0.52,0.52,0.8456,0.9797,5.3588,15.0,0.0,0.0211,0.6,0.0156
The emperor summoned his advisors to discuss the border thre,0.8,2,141,82,0.5816,0.5816,0.8929,0.9928,5.6952,10.07,0.0,0.0271,0.4125,0.0164
The emperor summoned his advisors to discuss the border thre,0.8,3,116,68,0.5862,0.5862,0.8957,1.0,5.3582,8.92,0.0,0.047,0.2875,0.0136
The emperor summoned his advisors to discuss the border thre,0.8,4,98,67,0.6837,0.6837,0.9691,1.0,5.4686,6.53,0.0,0.0352,0.2875,0.0134
The emperor summoned his advisors to discuss the border thre,1.0,0,152,87,0.5724,0.5724,0.9139,1.0,5.8127,12.67,0.0,0.0231,0.35,0.0174
The emperor summoned his advisors to discuss the border thre,1.0,1,131,80,0.6107,0.6107,0.9077,1.0,5.6162,11.91,0.0,0.0238,0.5375,0.016
The emperor summoned his advisors to discuss the border thre,1.0,2,141,89,0.6312,0.6312,0.9429,0.9856,6.0573,17.62,0.0,0.0321,0.35,0.0178
The emperor summoned his advisors to discuss the border thre,1.0,3,116,70,0.6034,0.6034,0.9565,1.0,5.5688,12.89,0.0,0.0332,0.225,0.014
The emperor summoned his advisors to discuss the border thre,1.0,4,162,86,0.5309,0.5309,0.882,0.9875,5.7712,18.0,0.0,0.0288,0.35,0.0172
The ruler asked whether it was better to submit or resist.,0.8,0,130,59,0.4538,0.4538,0.7984,0.9766,5.0537,5.91,0.0,0.0523,0.4125,0.0118
The ruler asked whether it was better to submit or resist.,0.8,1,164,78,0.4756,0.4756,0.7975,0.9691,5.4898,11.71,0.0,0.025,0.5375,0.0156
The ruler asked whether it was better to submit or resist.,0.8,2,177,69,0.3898,0.3898,0.7841,0.9543,5.4776,11.06,0.0,0.0451,0.475,0.0138
The ruler asked whether it was better to submit or resist.,0.8,3,173,68,0.3931,0.3931,0.8081,0.9708,5.4247,17.3,0.0,0.0585,0.6,0.0136
The ruler asked whether it was better to submit or resist.,0.8,4,183,71,0.388,0.388,0.8242,0.9613,5.5793,16.64,0.0,0.0418,0.7125,0.0142
The ruler asked whether it was better to submit or resist.,1.0,0,141,86,0.6099,0.6099,0.9143,0.9928,5.9375,11.75,0.0,0.0337,0.35,0.0172
The ruler asked whether it was better to submit or resist.,1.0,1,168,87,0.5179,0.5179,0.8743,0.988,5.889,18.67,0.0,0.0253,0.475,0.0174
The ruler asked whether it was better to submit or resist.,1.0,2,113,84,0.7434,0.7434,0.9911,1.0,6.1188,7.06,0.0,0.0552,0.225,0.0168
The ruler asked whether it was better to submit or resist.,1.0,3,106,77,0.7264,0.7264,0.981,1.0,5.9026,9.64,0.0,0.05,0.225,0.0154
The ruler asked whether it was better to submit or resist.,1.0,4,137,84,0.6131,0.6131,0.8971,0.9926,5.7969,11.42,0.0,0.0325,0.35,0.0168
The general surveyed the battlefield and considered his opti,0.8,0,124,73,0.5887,0.5887,0.935,0.9836,5.5151,11.27,0.0,0.0425,0.2875,0.0146
The general surveyed the battlefield and considered his opti,0.8,1,174,73,0.4195,0.4195,0.8092,0.9709,5.3987,12.43,0.0,0.0301,0.6,0.0146
The general surveyed the battlefield and considered his opti,0.8,2,163,78,0.4785,0.4785,0.8086,0.9441,5.539,12.54,0.0,0.0301,0.6,0.0156
The general surveyed the battlefield and considered his opti,0.8,3,88,54,0.6136,0.6136,0.931,1.0,5.2053,4.63,0.0,0.0691,0.2875,0.0108
The general surveyed the battlefield and considered his opti,0.8,4,114,67,0.5877,0.5877,0.9115,1.0,5.3688,7.12,0.0,0.0547,0.6375,0.0134
The general surveyed the battlefield and considered his opti,1.0,0,170,92,0.5412,0.5412,0.9172,0.9881,5.9741,15.45,0.0,0.0202,0.35,0.0184
The general surveyed the battlefield and considered his opti,1.0,1,114,70,0.614,0.614,0.9823,1.0,5.6326,7.6,0.0,0.0533,0.325,0.014
The general surveyed the battlefield and considered his opti,1.0,2,95,74,0.7789,0.7789,1.0,1.0,5.9428,7.31,0.0,0.0572,0.1625,0.0148
The general surveyed the battlefield and considered his opti,1.0,3,105,75,0.7143,0.7143,0.9423,1.0,5.9362,9.55,0.0,0.0557,0.2875,0.015
The general surveyed the battlefield and considered his opti,1.0,4,75,64,0.8533,0.8533,0.9865,1.0,5.862,8.33,0.0,0.0497,0.225,0.0128
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,180,67,0.3722,0.3722,0.743,0.9326,5.4687,18.0,0.0,0.0349,0.575,0.0134
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,178,80,0.4494,0.4494,0.8079,0.9318,5.7528,12.71,0.0,0.0347,0.6375,0.016
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,159,72,0.4528,0.4528,0.8544,0.9618,5.4853,14.45,0.0,0.0417,0.475,0.0144
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,145,72,0.4966,0.4966,0.8681,0.993,5.3574,8.53,0.0,0.0409,0.3875,0.0144
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,148,72,0.4865,0.4865,0.8503,0.9932,5.2238,10.57,0.0,0.0276,0.6,0.0144
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,137,82,0.5985,0.5985,0.9044,0.9704,5.73,11.42,0.0,0.0328,0.2875,0.0164
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,143,84,0.5874,0.5874,0.9296,0.9929,5.819,10.21,0.0,0.0399,0.4125,0.0168
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,170,78,0.4588,0.4588,0.8284,0.9286,5.5934,15.45,0.0,0.0277,0.6,0.0156
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,148,95,0.6419,0.6419,0.9728,0.9932,6.2153,11.38,0.0,0.0281,0.225,0.019
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,129,80,0.6202,0.6202,0.9141,1.0,5.7634,10.75,0.0,0.0253,0.2875,0.016
The nature of power is that it changes those who hold it.,0.8,0,175,71,0.4057,0.4057,0.7989,0.9538,5.5261,11.67,0.0,0.0415,0.475,0.0142
The nature of power is that it changes those who hold it.,0.8,1,159,90,0.566,0.566,0.9494,1.0,6.0474,13.25,0.0,0.0459,0.45,0.018
The nature of power is that it changes those who hold it.,0.8,2,170,79,0.4647,0.4647,0.858,0.9524,5.7441,17.0,0.0,0.0316,0.4125,0.0158
The nature of power is that it changes those who hold it.,0.8,3,186,76,0.4086,0.4086,0.827,0.962,5.5659,18.6,0.0,0.0211,0.575,0.0152
The nature of power is that it changes those who hold it.,0.8,4,181,61,0.337,0.337,0.7944,0.9553,5.0176,16.45,0.0,0.0441,0.9,0.0122
The nature of power is that it changes those who hold it.,1.0,0,160,90,0.5625,0.5625,0.9434,1.0,6.0179,12.31,0.0,0.0307,0.2875,0.018
The nature of power is that it changes those who hold it.,1.0,1,121,65,0.5372,0.5372,0.8917,0.9916,5.4148,9.31,0.0,0.0431,0.2875,0.013
The nature of power is that it changes those who hold it.,1.0,2,156,85,0.5449,0.5449,0.9355,0.9935,5.9763,10.4,0.0,0.0421,0.2875,0.017
The nature of power is that it changes those who hold it.,1.0,3,169,92,0.5444,0.5444,0.8869,0.9701,6.0696,15.36,0.0,0.0252,0.35,0.0184
The nature of power is that it changes those who hold it.,1.0,4,178,81,0.4551,0.4551,0.8757,0.9716,5.8573,12.71,0.0,0.0362,0.45,0.0162
What is remembered depends on who survives to tell the story,0.8,0,179,81,0.4525,0.4525,0.8258,0.9605,5.7536,12.79,0.0,0.0272,0.35,0.0162
What is remembered depends on who survives to tell the story,0.8,1,164,75,0.4573,0.4573,0.7791,0.9383,5.3463,16.4,0.0,0.0244,0.6,0.015
What is remembered depends on who survives to tell the story,0.8,2,174,79,0.454,0.454,0.8555,0.9767,5.6017,19.33,0.0,0.0263,0.6,0.0158
What is remembered depends on who survives to tell the story,0.8,3,173,67,0.3873,0.3873,0.8023,0.9415,5.4238,14.42,0.0,0.0614,0.7,0.0134
What is remembered depends on who survives to tell the story,0.8,4,163,79,0.4847,0.4847,0.8642,0.9938,5.751,20.38,0.0,0.0281,0.45,0.0158
What is remembered depends on who survives to tell the story,1.0,0,169,84,0.497,0.497,0.9167,0.994,5.8463,11.27,0.0,0.0383,0.3875,0.0168
What is remembered depends on who survives to tell the story,1.0,1,170,95,0.5588,0.5588,0.8817,0.9762,6.0219,14.17,0.0,0.0218,0.2875,0.019
What is remembered depends on who survives to tell the story,1.0,2,167,88,0.5269,0.5269,0.8916,0.9879,6.0185,11.93,0.0,0.0299,0.3875,0.0176
What is remembered depends on who survives to tell the story,1.0,3,145,95,0.6552,0.6552,0.9861,1.0,6.14,9.67,0.0,0.0308,0.325,0.019
What is remembered depends on who survives to tell the story,1.0,4,145,92,0.6345,0.6345,0.9583,1.0,6.1735,16.11,0.0,0.0305,0.35,0.0184
The merchant counted his coins and frowned at the total.,0.8,0,139,74,0.5324,0.5324,0.9348,1.0,5.683,6.62,0.0,0.0573,0.2875,0.0148
The merchant counted his coins and frowned at the total.,0.8,1,91,42,0.4615,0.4615,0.9222,1.0,4.7385,2.94,0.0,0.1429,0.3875,0.0084
The merchant counted his coins and frowned at the total.,0.8,2,90,40,0.4444,0.4444,0.8764,0.9659,4.5896,3.75,0.0,0.1372,0.3875,0.008
The merchant counted his coins and frowned at the total.,0.8,3,92,50,0.5435,0.5435,0.9341,0.9889,5.2024,2.42,0.0,0.1377,0.65,0.01
The merchant counted his coins and frowned at the total.,0.8,4,112,65,0.5804,0.5804,0.9009,1.0,5.3545,8.0,0.0,0.0436,0.4125,0.013
The merchant counted his coins and frowned at the total.,1.0,0,90,67,0.7444,0.7444,1.0,1.0,5.8306,4.09,0.0,0.0995,0.2625,0.0134
The merchant counted his coins and frowned at the total.,1.0,1,156,89,0.5705,0.5705,0.9419,1.0,5.9342,11.14,0.0,0.0369,0.3875,0.0178
The merchant counted his coins and frowned at the total.,1.0,2,129,87,0.6744,0.6744,0.9844,1.0,6.072,7.59,0.0,0.0559,0.325,0.0174
The merchant counted his coins and frowned at the total.,1.0,3,98,69,0.7041,0.7041,0.9588,1.0,5.713,4.26,0.0,0.0586,0.225,0.0138
The merchant counted his coins and frowned at the total.,1.0,4,84,51,0.6071,0.6071,0.9157,1.0,5.0848,5.6,0.0,0.1007,0.4875,0.0102
She walked to the edge of the river and looked across.,0.8,0,102,70,0.6863,0.6863,0.9703,1.0,5.6879,4.25,0.0,0.081,0.3875,0.014
She walked to the edge of the river and looked across.,0.8,1,162,86,0.5309,0.5309,0.8882,0.9938,5.9001,20.25,0.0,0.0226,0.45,0.0172
She walked to the edge of the river and looked across.,0.8,2,141,86,0.6099,0.6099,0.9286,1.0,5.7767,23.5,0.0,0.029,0.225,0.0172
She walked to the edge of the river and looked across.,0.8,3,121,71,0.5868,0.5868,0.9083,0.9916,5.5722,12.1,0.0,0.0378,0.2875,0.0142
She walked to the edge of the river and looked across.,0.8,4,121,69,0.5702,0.5702,0.9,0.9916,5.5359,7.12,0.0,0.0518,0.3875,0.0138
She walked to the edge of the river and looked across.,1.0,0,82,65,0.7927,0.7927,1.0,1.0,5.7717,4.82,0.0,0.063,0.1625,0.013
She walked to the edge of the river and looked across.,1.0,1,116,77,0.6638,0.6638,0.9826,1.0,5.7437,7.73,0.0,0.0454,0.225,0.0154
She walked to the edge of the river and looked across.,1.0,2,157,75,0.4777,0.4777,0.8269,0.9677,5.3376,9.81,0.0,0.0288,0.475,0.015
She walked to the edge of the river and looked across.,1.0,3,124,83,0.6694,0.6694,0.9675,1.0,5.9032,12.4,0.0,0.0388,0.2875,0.0166
She walked to the edge of the river and looked across.,1.0,4,120,81,0.675,0.675,0.9832,1.0,5.8454,7.06,0.0,0.031,0.225,0.0162
The structure of the bridge relied on three main supports.,0.8,0,77,57,0.7403,0.7403,0.9868,1.0,5.4908,9.62,0.0,0.0795,0.325,0.0114
The structure of the bridge relied on three main supports.,0.8,1,98,36,0.3673,0.3673,0.7423,0.9271,4.3698,3.5,0.0,0.1128,0.675,0.0072
The structure of the bridge relied on three main supports.,0.8,2,134,63,0.4701,0.4701,0.8496,0.9848,5.1704,8.93,0.0,0.0334,0.475,0.0126
The structure of the bridge relied on three main supports.,0.8,3,107,48,0.4486,0.4486,0.8396,1.0,4.8514,4.12,0.0,0.1025,0.45,0.0096
The structure of the bridge relied on three main supports.,0.8,4,98,68,0.6939,0.6939,0.9485,1.0,5.5331,6.12,0.0,0.0616,0.4125,0.0136
The structure of the bridge relied on three main supports.,1.0,0,126,76,0.6032,0.6032,0.944,1.0,5.7283,7.0,0.0,0.0556,0.325,0.0152
The structure of the bridge relied on three main supports.,1.0,1,97,62,0.6392,0.6392,0.9896,1.0,5.5711,5.39,0.0,0.0927,0.225,0.0124
The structure of the bridge relied on three main supports.,1.0,2,147,72,0.4898,0.4898,0.8562,1.0,5.3758,16.33,0.0,0.0287,0.475,0.0144
The structure of the bridge relied on three main supports.,1.0,3,83,37,0.4458,0.4458,0.9268,1.0,4.4854,4.88,0.0,0.15,0.3875,0.0074
The structure of the bridge relied on three main supports.,1.0,4,74,64,0.8649,0.8649,1.0,1.0,5.902,5.69,0.0,0.0814,0.1625,0.0128
