prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
The minister bowed and said the neighboring state was weak.,0.8,0,168,77,0.4583,0.4583,0.8144,0.9578,5.478,12.92,0.0,0.0325,0.6,0.0154
The minister bowed and said the neighboring state was weak.,0.8,1,117,71,0.6068,0.6068,0.9224,0.9913,5.401,6.88,0.0,0.0463,0.475,0.0142
The minister bowed and said the neighboring state was weak.,0.8,2,144,67,0.4653,0.4653,0.8182,0.9718,5.0131,11.08,0.0,0.0361,0.5375,0.0134
The minister bowed and said the neighboring state was weak.,0.8,3,157,72,0.4586,0.4586,0.8205,0.9806,5.263,17.44,0.0,0.041,0.6,0.0144
The minister bowed and said the neighboring state was weak.,0.8,4,169,77,0.4556,0.4556,0.8393,0.9641,5.6496,13.0,0.0,0.0353,0.35,0.0154
The minister bowed and said the neighboring state was weak.,1.0,0,129,74,0.5736,0.5736,0.9141,0.9921,5.5097,12.9,0.0,0.0421,0.35,0.0148
The minister bowed and said the neighboring state was weak.,1.0,1,88,69,0.7841,0.7841,0.9885,1.0,5.8681,9.78,0.0,0.0714,0.225,0.0138
The minister bowed and said the neighboring state was weak.,1.0,2,140,82,0.5857,0.5857,0.9137,0.9928,5.7353,8.75,0.0,0.0388,0.475,0.0164
The minister bowed and said the neighboring state was weak.,1.0,3,118,82,0.6949,0.6949,0.9573,1.0,5.9473,11.8,0.0,0.039,0.2875,0.0164
The minister bowed and said the neighboring state was weak.,1.0,4,98,69,0.7041,0.7041,0.9897,1.0,5.717,8.17,0.0,0.0603,0.225,0.0138
"In the third year of famine, the granaries stood nearly empt",0.8,0,105,65,0.619,0.619,0.9519,0.9903,5.416,5.25,0.0,0.0798,0.225,0.013
"In the third year of famine, the granaries stood nearly empt",0.8,1,114,66,0.5789,0.5789,0.9381,0.9911,5.4226,12.67,0.0,0.0464,0.2875,0.0132
"In the third year of famine, the granaries stood nearly empt",0.8,2,135,77,0.5704,0.5704,0.8881,0.9925,5.5391,19.29,0.0,0.0345,0.6,0.0154
"In the third year of famine, the granaries stood nearly empt",0.8,3,147,65,0.4422,0.4422,0.8082,0.9655,5.3162,18.38,0.0,0.0408,0.7,0.013
"In the third year of famine, the granaries stood nearly empt",0.8,4,134,75,0.5597,0.5597,0.9248,1.0,5.5124,14.89,0.0,0.0345,0.6375,0.015
"In the third year of famine, the granaries stood nearly empt",1.0,0,116,82,0.7069,0.7069,0.9652,1.0,5.9687,10.55,0.0,0.0486,0.35,0.0164
"In the third year of famine, the granaries stood nearly empt",1.0,1,95,62,0.6526,0.6526,0.9362,0.9892,5.4367,13.57,0.0,0.0512,0.45,0.0124
"In the third year of famine, the granaries stood nearly empt",1.0,2,118,83,0.7034,0.7034,0.9915,1.0,5.9735,14.75,0.0,0.043,0.225,0.0166
"In the third year of famine, the granaries stood nearly empt",1.0,3,115,78,0.6783,0.6783,0.9649,1.0,5.8535,7.19,0.0,0.0502,0.2875,0.0156
"In the third year of famine, the granaries stood nearly empt",1.0,4,106,75,0.7075,0.7075,0.9429,0.9904,5.8724,7.57,0.0,0.0605,0.325,0.015
The emperor summoned his advisors to discuss the border thre,0.8,0,105,60,0.5714,0.5714,0.9135,1.0,5.0611,15.0,0.0,0.0441,0.4125,0.012
The emperor summoned his advisors to discuss the border thre,0.8,1,149,75,0.5034,0.5034,0.8716,0.9796,5.5121,18.62,0.0,0.0389,0.2875,0.015
The emperor summoned his advisors to discuss the border thre,0.8,2,110,68,0.6182,0.6182,0.9358,1.0,5.4531,5.5,0.0,0.0663,0.2875,0.0136
The emperor summoned his advisors to discuss the border thre,0.8,3,128,69,0.5391,0.5391,0.8976,0.9841,5.1163,9.85,0.0,0.0458,0.2875,0.0138
The emperor summoned his advisors to discuss the border thre,0.8,4,7,6,0.8571,0.8571,1.0,1.0,2.5216,3.5,0.0,0.0024,0.0,0.0012
The emperor summoned his advisors to discuss the border thre,1.0,0,134,81,0.6045,0.6045,0.9323,0.9924,5.7396,11.17,0.0,0.039,0.35,0.0162
The emperor summoned his advisors to discuss the border thre,1.0,1,105,66,0.6286,0.6286,0.9615,1.0,5.393,10.5,0.0,0.0414,0.35,0.0132
The emperor summoned his advisors to discuss the border thre,1.0,2,130,80,0.6154,0.6154,0.9302,0.9922,5.6818,10.0,0.0,0.04,0.35,0.016
The emperor summoned his advisors to discuss the border thre,1.0,3,155,88,0.5677,0.5677,0.9026,0.9935,5.9527,11.07,0.0,0.0427,0.475,0.0176
The emperor summoned his advisors to discuss the border thre,1.0,4,101,73,0.7228,0.7228,0.97,1.0,5.7744,7.77,0.0,0.0567,0.2875,0.0146
The ruler asked whether it was better to submit or resist.,0.8,0,112,58,0.5179,0.5179,0.9099,1.0,5.3458,5.33,0.0,0.0843,0.2875,0.0116
The ruler asked whether it was better to submit or resist.,0.8,1,173,84,0.4855,0.4855,0.8895,0.9942,5.8404,14.42,0.0,0.0425,0.4125,0.0168
The ruler asked whether it was better to submit or resist.,0.8,2,140,72,0.5143,0.5143,0.8705,0.9638,5.5454,12.73,0.0,0.0398,0.5125,0.0144
The ruler asked whether it was better to submit or resist.,0.8,3,170,78,0.4588,0.4588,0.8166,0.9464,5.4992,10.62,0.0,0.032,0.5375,0.0156
The ruler asked whether it was better to submit or resist.,0.8,4,109,52,0.4771,0.4771,0.8796,0.9813,5.0014,5.19,0.0,0.0982,0.5125,0.0104
The ruler asked whether it was better to submit or resist.,1.0,0,131,77,0.5878,0.5878,0.9385,0.9922,5.7792,14.56,0.0,0.0397,0.2875,0.0154
The ruler asked whether it was better to submit or resist.,1.0,1,140,85,0.6071,0.6071,0.9281,0.9855,5.73,11.67,0.0,0.0287,0.4125,0.017
The ruler asked whether it was better to submit or resist.,1.0,2,162,84,0.5185,0.5185,0.9317,0.9875,5.9584,13.5,0.0,0.0339,0.3875,0.0168
The ruler asked whether it was better to submit or resist.,1.0,3,165,98,0.5939,0.5939,0.9756,1.0,6.2107,11.79,0.0,0.0305,0.225,0.0196
The ruler asked whether it was better to submit or resist.,1.0,4,160,83,0.5188,0.5188,0.8868,1.0,5.6344,16.0,0.0,0.0289,0.5375,0.0166
The general surveyed the battlefield and considered his opti,0.8,0,176,75,0.4261,0.4261,0.84,0.9713,5.6618,17.6,0.0,0.0388,0.475,0.015
The general surveyed the battlefield and considered his opti,0.8,1,89,64,0.7191,0.7191,0.9886,1.0,5.6471,5.24,0.0,0.0843,0.325,0.0128
The general surveyed the battlefield and considered his opti,0.8,2,69,54,0.7826,0.7826,1.0,1.0,5.543,4.31,0.0,0.0861,0.2625,0.0108
The general surveyed the battlefield and considered his opti,0.8,3,128,78,0.6094,0.6094,0.9449,1.0,5.7359,10.67,0.0,0.0383,0.35,0.0156
The general surveyed the battlefield and considered his opti,0.8,4,170,71,0.4176,0.4176,0.7041,0.8869,5.2358,18.89,0.0,0.0248,0.6,0.0142
The general surveyed the battlefield and considered his opti,1.0,0,147,90,0.6122,0.6122,0.9178,0.9931,6.1682,16.33,0.0,0.0405,0.35,0.018
The general surveyed the battlefield and considered his opti,1.0,1,92,71,0.7717,0.7717,0.978,1.0,5.9897,6.13,0.0,0.0802,0.3875,0.0142
The general surveyed the battlefield and considered his opti,1.0,2,142,86,0.6056,0.6056,0.9078,0.9929,5.7733,10.14,0.0,0.0305,0.475,0.0172
The general surveyed the battlefield and considered his opti,1.0,3,134,81,0.6045,0.6045,0.9248,1.0,5.8642,13.4,0.0,0.0359,0.2875,0.0162
The general surveyed the battlefield and considered his opti,1.0,4,93,65,0.6989,0.6989,0.9783,1.0,5.649,6.2,0.0,0.0748,0.225,0.013
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,168,76,0.4524,0.4524,0.8323,0.9819,5.5602,12.92,0.0,0.0338,0.5125,0.0152
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,141,72,0.5106,0.5106,0.8571,0.9856,5.3232,14.1,0.0,0.0514,0.475,0.0144
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,174,73,0.4195,0.4195,0.7919,0.9593,5.5802,12.43,0.0,0.0528,0.5375,0.0146
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,134,69,0.5149,0.5149,0.8797,0.9848,5.2238,8.38,0.0,0.0507,0.5375,0.0138
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,164,66,0.4024,0.4024,0.7239,0.9568,5.0264,8.2,0.0,0.0366,0.6,0.0132
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,151,85,0.5629,0.5629,0.9267,0.9866,5.8701,11.62,0.0,0.0377,0.35,0.017
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,133,82,0.6165,0.6165,0.9394,0.9924,5.754,10.23,0.0,0.0361,0.225,0.0164
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,169,90,0.5325,0.5325,0.9286,0.994,6.0257,12.07,0.0,0.0489,0.2875,0.018
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,159,93,0.5849,0.5849,0.9304,1.0,6.0926,15.9,0.0,0.0485,0.2875,0.0186
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,162,91,0.5617,0.5617,0.9193,0.9938,5.9976,10.8,0.0,0.0516,0.35,0.0182
The nature of power is that it changes those who hold it.,0.8,0,180,76,0.4222,0.4222,0.8715,0.9775,5.771,20.0,0.0,0.0247,0.3875,0.0152
The nature of power is that it changes those who hold it.,0.8,1,173,75,0.4335,0.4335,0.8314,0.9766,5.5398,10.18,0.0,0.0501,0.575,0.015
The nature of power is that it changes those who hold it.,0.8,2,177,76,0.4294,0.4294,0.7955,0.9714,5.5376,19.67,0.0,0.0304,0.475,0.0152
The nature of power is that it changes those who hold it.,0.8,3,171,73,0.4269,0.4269,0.8176,0.9586,5.5458,10.69,0.0,0.0381,0.35,0.0146
The nature of power is that it changes those who hold it.,0.8,4,175,69,0.3943,0.3943,0.7874,0.9595,5.4613,29.17,0.0,0.0326,0.35,0.0138
The nature of power is that it changes those who hold it.,1.0,0,176,87,0.4943,0.4943,0.9029,0.9943,5.9984,14.67,0.0,0.0382,0.3875,0.0174
The nature of power is that it changes those who hold it.,1.0,1,178,97,0.5449,0.5449,0.9153,1.0,6.1474,14.83,0.0,0.0295,0.2875,0.0194
The nature of power is that it changes those who hold it.,1.0,2,173,79,0.4566,0.4566,0.8837,1.0,5.8377,12.36,0.0,0.0345,0.2875,0.0158
The nature of power is that it changes those who hold it.,1.0,3,174,79,0.454,0.454,0.9249,1.0,5.7918,14.5,0.0,0.0368,0.35,0.0158
The nature of power is that it changes those who hold it.,1.0,4,178,94,0.5281,0.5281,0.9492,0.9943,6.1507,29.67,0.0,0.0238,0.2875,0.0188
What is remembered depends on who survives to tell the story,0.8,0,166,82,0.494,0.494,0.8,0.9573,5.598,18.44,0.0,0.0384,0.6,0.0164
What is remembered depends on who survives to tell the story,0.8,1,161,67,0.4161,0.4161,0.775,0.9371,5.1025,14.64,0.0,0.0293,0.6,0.0134
What is remembered depends on who survives to tell the story,0.8,2,142,68,0.4789,0.4789,0.7943,0.95,5.2054,8.88,0.0,0.0457,0.575,0.0136
What is remembered depends on who survives to tell the story,0.8,3,167,77,0.4611,0.4611,0.8012,0.9515,5.6681,15.18,0.0,0.0292,0.4125,0.0154
What is remembered depends on who survives to tell the story,0.8,4,173,72,0.4162,0.4162,0.7965,0.924,5.5125,24.71,0.0,0.0428,0.475,0.0144
What is remembered depends on who survives to tell the story,1.0,0,139,85,0.6115,0.6115,0.9565,1.0,6.0741,10.69,0.0,0.062,0.225,0.017
What is remembered depends on who survives to tell the story,1.0,1,181,91,0.5028,0.5028,0.9056,0.9832,6.0636,20.11,0.0,0.0205,0.4125,0.0182
What is remembered depends on who survives to tell the story,1.0,2,154,94,0.6104,0.6104,0.9739,1.0,6.1687,10.27,0.0,0.0395,0.225,0.0188
What is remembered depends on who survives to tell the story,1.0,3,152,79,0.5197,0.5197,0.9272,0.9933,5.8805,10.13,0.0,0.047,0.2875,0.0158
What is remembered depends on who survives to tell the story,1.0,4,174,98,0.5632,0.5632,0.9364,0.9884,6.1099,14.5,0.0,0.0323,0.35,0.0196
The merchant counted his coins and frowned at the total.,0.8,0,140,74,0.5286,0.5286,0.8849,1.0,5.6229,11.67,0.0,0.0513,0.35,0.0148
The merchant counted his coins and frowned at the total.,0.8,1,85,48,0.5647,0.5647,0.9524,1.0,5.0745,3.04,0.0,0.1069,0.325,0.0096
The merchant counted his coins and frowned at the total.,0.8,2,125,74,0.592,0.592,0.879,1.0,5.4987,8.33,0.0,0.047,0.475,0.0148
The merchant counted his coins and frowned at the total.,0.8,3,87,53,0.6092,0.6092,0.9535,0.9882,5.1912,4.58,0.0,0.0995,0.3875,0.0106
The merchant counted his coins and frowned at the total.,0.8,4,131,69,0.5267,0.5267,0.8462,0.9922,5.2808,14.56,0.0,0.0288,0.475,0.0138
The merchant counted his coins and frowned at the total.,1.0,0,113,68,0.6018,0.6018,0.9107,1.0,5.3645,11.3,0.0,0.0348,0.4125,0.0136
The merchant counted his coins and frowned at the total.,1.0,1,133,75,0.5639,0.5639,0.9242,1.0,5.5358,8.87,0.0,0.0518,0.45,0.015
The merchant counted his coins and frowned at the total.,1.0,2,101,68,0.6733,0.6733,0.97,1.0,5.7718,5.61,0.0,0.0711,0.225,0.0136
The merchant counted his coins and frowned at the total.,1.0,3,86,64,0.7442,0.7442,0.9882,1.0,5.7056,5.73,0.0,0.0794,0.225,0.0128
The merchant counted his coins and frowned at the total.,1.0,4,109,71,0.6514,0.6514,0.9444,1.0,5.6236,6.41,0.0,0.0623,0.5125,0.0142
She walked to the edge of the river and looked across.,0.8,0,161,64,0.3975,0.3975,0.7188,0.9371,4.7184,10.73,0.0,0.0252,0.6,0.0128
She walked to the edge of the river and looked across.,0.8,1,83,50,0.6024,0.6024,1.0,1.0,5.2133,2.68,0.0,0.1401,0.2625,0.01
She walked to the edge of the river and looked across.,0.8,2,120,58,0.4833,0.4833,0.8487,0.9831,5.1521,4.44,0.0,0.0777,0.45,0.0116
She walked to the edge of the river and looked across.,0.8,3,135,76,0.563,0.563,0.903,0.9925,5.7132,7.94,0.0,0.0467,0.2875,0.0152
She walked to the edge of the river and looked across.,0.8,4,155,82,0.529,0.529,0.8701,0.9869,5.4358,14.09,0.0,0.0401,0.4125,0.0164
She walked to the edge of the river and looked across.,1.0,0,153,93,0.6078,0.6078,0.9408,0.9934,6.0244,13.91,0.0,0.0435,0.35,0.0186
She walked to the edge of the river and looked across.,1.0,1,155,91,0.5871,0.5871,0.9221,0.9935,5.9586,10.33,0.0,0.0396,0.35,0.0182
She walked to the edge of the river and looked across.,1.0,2,104,72,0.6923,0.6923,0.9806,1.0,5.6489,7.43,0.0,0.0443,0.225,0.0144
She walked to the edge of the river and looked across.,1.0,3,101,75,0.7426,0.7426,0.97,1.0,5.7573,5.94,0.0,0.0559,0.3875,0.015
She walked to the edge of the river and looked across.,1.0,4,124,66,0.5323,0.5323,0.9024,0.9836,5.5006,7.29,0.0,0.0784,0.5125,0.0132
The structure of the bridge relied on three main supports.,0.8,0,90,51,0.5667,0.5667,0.9213,1.0,5.0192,9.0,0.0,0.061,0.2875,0.0102
The structure of the bridge relied on three main supports.,0.8,1,84,58,0.6905,0.6905,0.9759,1.0,5.5019,5.6,0.0,0.112,0.325,0.0116
The structure of the bridge relied on three main supports.,0.8,2,86,53,0.6163,0.6163,0.9765,1.0,5.2626,3.44,0.0,0.146,0.3875,0.0106
The structure of the bridge relied on three main supports.,0.8,3,132,75,0.5682,0.5682,0.8626,0.9846,5.423,9.43,0.0,0.0417,0.6,0.015
The structure of the bridge relied on three main supports.,0.8,4,82,63,0.7683,0.7683,1.0,1.0,5.6117,11.71,0.0,0.0838,0.1625,0.0126
The structure of the bridge relied on three main supports.,1.0,0,70,52,0.7429,0.7429,0.971,1.0,5.4684,8.75,0.0,0.1186,0.225,0.0104
The structure of the bridge relied on three main supports.,1.0,1,103,74,0.7184,0.7184,0.9804,1.0,5.8596,6.44,0.0,0.0631,0.225,0.0148
The structure of the bridge relied on three main supports.,1.0,2,131,82,0.626,0.626,0.9538,1.0,5.7336,8.19,0.0,0.0499,0.2875,0.0164
The structure of the bridge relied on three main supports.,1.0,3,86,57,0.6628,0.6628,0.9765,1.0,5.5129,3.91,0.0,0.1271,0.325,0.0114
The structure of the bridge relied on three main supports.,1.0,4,76,55,0.7237,0.7237,0.9733,1.0,5.4813,6.33,0.0,0.0737,0.225,0.011
