prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
The minister bowed and said the neighboring state was weak.,0.8,0,129,73,0.5659,0.5659,0.8906,0.9843,5.3001,16.12,0.0,0.025,0.7,0.0146
The minister bowed and said the neighboring state was weak.,0.8,1,168,63,0.375,0.375,0.7246,0.9337,4.7686,28.0,0.0,0.0198,0.6,0.0126
The minister bowed and said the neighboring state was weak.,0.8,2,176,77,0.4375,0.4375,0.84,0.9425,5.7361,17.6,0.0,0.0376,0.4125,0.0154
The minister bowed and said the neighboring state was weak.,0.8,3,162,81,0.5,0.5,0.8696,0.9812,5.73,18.0,0.0,0.0229,0.35,0.0162
The minister bowed and said the neighboring state was weak.,0.8,4,115,68,0.5913,0.5913,0.9123,0.9823,5.4724,8.21,0.0,0.0334,0.5125,0.0136
The minister bowed and said the neighboring state was weak.,1.0,0,117,74,0.6325,0.6325,0.931,1.0,5.6189,16.71,0.0,0.0436,0.2875,0.0148
The minister bowed and said the neighboring state was weak.,1.0,1,157,81,0.5159,0.5159,0.9103,0.9935,5.7467,19.62,0.0,0.0303,0.5125,0.0162
The minister bowed and said the neighboring state was weak.,1.0,2,136,81,0.5956,0.5956,0.9333,0.9925,5.7118,27.2,0.0,0.0325,0.3875,0.0162
The minister bowed and said the neighboring state was weak.,1.0,3,139,86,0.6187,0.6187,0.942,0.9927,5.9463,13.9,0.0,0.0423,0.2875,0.0172
The minister bowed and said the neighboring state was weak.,1.0,4,157,86,0.5478,0.5478,0.9295,1.0,5.9827,31.4,0.0,0.0405,0.5125,0.0172
"In the third year of famine, the granaries stood nearly empt",0.8,0,122,67,0.5492,0.5492,0.8843,0.9917,5.4392,13.56,0.0,0.0278,0.475,0.0134
"In the third year of famine, the granaries stood nearly empt",0.8,1,92,59,0.6413,0.6413,0.9451,1.0,5.2184,7.67,0.0,0.0566,0.2875,0.0118
"In the third year of famine, the granaries stood nearly empt",0.8,2,114,64,0.5614,0.5614,0.9115,1.0,5.3437,8.14,0.0,0.0605,0.35,0.0128
"In the third year of famine, the granaries stood nearly empt",0.8,3,127,69,0.5433,0.5433,0.8889,0.992,5.2432,21.17,0.0,0.0281,0.7,0.0138
"In the third year of famine, the granaries stood nearly empt",0.8,4,87,45,0.5172,0.5172,0.9651,1.0,4.9997,4.35,0.0,0.1338,0.325,0.009
"In the third year of famine, the granaries stood nearly empt",1.0,0,109,74,0.6789,0.6789,0.9815,1.0,5.8107,9.08,0.0,0.0401,0.225,0.0148
"In the third year of famine, the granaries stood nearly empt",1.0,1,119,77,0.6471,0.6471,0.9576,1.0,5.6939,11.9,0.0,0.039,0.35,0.0154
"In the third year of famine, the granaries stood nearly empt",1.0,2,108,71,0.6574,0.6574,0.9533,0.9906,5.725,12.0,0.0,0.0455,0.2875,0.0142
"In the third year of famine, the granaries stood nearly empt",1.0,3,124,85,0.6855,0.6855,0.9431,0.9836,6.0423,10.33,0.0,0.0432,0.35,0.017
"In the third year of famine, the granaries stood nearly empt",1.0,4,97,69,0.7113,0.7113,1.0,1.0,5.8356,8.82,0.0,0.0456,0.1625,0.0138
The emperor summoned his advisors to discuss the border thre,0.8,0,84,56,0.6667,0.6667,0.9639,1.0,5.4339,3.36,0.0,0.1149,0.325,0.0112
The emperor summoned his advisors to discuss the border thre,0.8,1,81,62,0.7654,0.7654,0.9875,1.0,5.6528,5.4,0.0,0.0786,0.225,0.0124
The emperor summoned his advisors to discuss the border thre,0.8,2,92,63,0.6848,0.6848,0.978,1.0,5.4696,11.5,0.0,0.0502,0.225,0.0126
The emperor summoned his advisors to discuss the border thre,0.8,3,159,78,0.4906,0.4906,0.8608,0.9745,5.6411,10.6,0.0,0.026,0.35,0.0156
The emperor summoned his advisors to discuss the border thre,0.8,4,92,66,0.7174,0.7174,0.978,1.0,5.6596,5.75,0.0,0.0607,0.225,0.0132
The emperor summoned his advisors to discuss the border thre,1.0,0,124,77,0.621,0.621,0.9593,1.0,5.674,15.5,0.0,0.0437,0.2875,0.0154
The emperor summoned his advisors to discuss the border thre,1.0,1,128,86,0.6719,0.6719,0.9764,1.0,5.9966,16.0,0.0,0.0303,0.225,0.0172
The emperor summoned his advisors to discuss the border thre,1.0,2,95,65,0.6842,0.6842,0.9574,1.0,5.6189,6.79,0.0,0.0692,0.2875,0.013
The emperor summoned his advisors to discuss the border thre,1.0,3,54,47,0.8704,0.8704,1.0,1.0,5.4677,4.5,0.0,0.0667,0.1625,0.0094
The emperor summoned his advisors to discuss the border thre,1.0,4,158,91,0.5759,0.5759,0.9172,1.0,5.8814,7.9,0.0,0.0338,0.2875,0.0182
The ruler asked whether it was better to submit or resist.,0.8,0,118,65,0.5508,0.5508,0.9402,0.9914,5.3411,8.43,0.0,0.0482,0.35,0.013
The ruler asked whether it was better to submit or resist.,0.8,1,162,80,0.4938,0.4938,0.882,0.9938,5.656,11.57,0.0,0.0468,0.35,0.016
The ruler asked whether it was better to submit or resist.,0.8,2,97,65,0.6701,0.6701,0.9792,1.0,5.6871,16.17,0.0,0.0536,0.225,0.013
The ruler asked whether it was better to submit or resist.,0.8,3,136,82,0.6029,0.6029,0.9481,1.0,5.8328,9.07,0.0,0.0342,0.35,0.0164
The ruler asked whether it was better to submit or resist.,0.8,4,166,83,0.5,0.5,0.8727,0.9878,5.9418,11.07,0.0,0.0405,0.475,0.0166
The ruler asked whether it was better to submit or resist.,1.0,0,154,93,0.6039,0.6039,0.9608,1.0,6.2149,8.11,0.0,0.0352,0.2875,0.0186
The ruler asked whether it was better to submit or resist.,1.0,1,102,72,0.7059,0.7059,0.9703,1.0,5.7144,9.27,0.0,0.0478,0.35,0.0144
The ruler asked whether it was better to submit or resist.,1.0,2,119,75,0.6303,0.6303,0.9322,1.0,5.7852,19.83,0.0,0.0374,0.3875,0.015
The ruler asked whether it was better to submit or resist.,1.0,3,158,82,0.519,0.519,0.879,0.9872,5.7718,11.29,0.0,0.0393,0.4125,0.0164
The ruler asked whether it was better to submit or resist.,1.0,4,138,84,0.6087,0.6087,0.9124,0.9779,5.8451,11.5,0.0,0.0413,0.4125,0.0168
The general surveyed the battlefield and considered his opti,0.8,0,143,75,0.5245,0.5245,0.8592,0.9929,5.5988,20.43,0.0,0.048,0.35,0.015
The general surveyed the battlefield and considered his opti,0.8,1,154,80,0.5195,0.5195,0.8562,0.9868,5.6408,11.0,0.0,0.0365,0.475,0.016
The general surveyed the battlefield and considered his opti,0.8,2,167,81,0.485,0.485,0.8675,0.9818,5.7142,12.85,0.0,0.0252,0.4125,0.0162
The general surveyed the battlefield and considered his opti,0.8,3,141,75,0.5319,0.5319,0.8643,0.9784,5.6793,12.82,0.0,0.05,0.5125,0.015
The general surveyed the battlefield and considered his opti,0.8,4,123,71,0.5772,0.5772,0.9508,1.0,5.6829,6.83,0.0,0.0625,0.3875,0.0142
The general surveyed the battlefield and considered his opti,1.0,0,116,72,0.6207,0.6207,0.9043,1.0,5.5053,10.55,0.0,0.0476,0.575,0.0144
The general surveyed the battlefield and considered his opti,1.0,1,111,72,0.6486,0.6486,0.9636,1.0,5.7125,18.5,0.0,0.0389,0.2875,0.0144
The general surveyed the battlefield and considered his opti,1.0,2,81,55,0.679,0.679,0.9875,1.0,5.5387,5.79,0.0,0.0925,0.325,0.011
The general surveyed the battlefield and considered his opti,1.0,3,108,75,0.6944,0.6944,0.9439,0.9906,5.8181,5.68,0.0,0.0559,0.2875,0.015
The general surveyed the battlefield and considered his opti,1.0,4,122,75,0.6148,0.6148,0.9504,1.0,5.6834,9.38,0.0,0.0507,0.2875,0.015
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,174,86,0.4943,0.4943,0.8844,0.9767,5.9225,15.82,0.0,0.0373,0.4125,0.0172
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,148,82,0.5541,0.5541,0.8367,0.9726,5.6193,12.33,0.0,0.0382,0.6,0.0164
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,169,85,0.503,0.503,0.9048,0.988,5.8529,12.07,0.0,0.0412,0.5125,0.017
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,161,78,0.4845,0.4845,0.8812,0.9811,5.6186,10.73,0.0,0.0415,0.4125,0.0156
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,136,74,0.5441,0.5441,0.8889,0.9925,5.6001,11.33,0.0,0.0552,0.2875,0.0148
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,148,85,0.5743,0.5743,0.9252,0.9932,5.9839,14.8,0.0,0.0331,0.225,0.017
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,151,92,0.6093,0.6093,0.96,1.0,6.1603,16.78,0.0,0.0514,0.2875,0.0184
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,159,84,0.5283,0.5283,0.8734,0.9745,5.7559,15.9,0.0,0.0279,0.4125,0.0168
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,168,75,0.4464,0.4464,0.8563,0.9759,5.6976,10.5,0.0,0.0427,0.2875,0.015
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,148,89,0.6014,0.6014,0.9592,1.0,5.9151,13.45,0.0,0.0271,0.2875,0.0178
The nature of power is that it changes those who hold it.,0.8,0,180,87,0.4833,0.4833,0.8547,0.9663,5.9028,16.36,0.0,0.0409,0.2875,0.0174
The nature of power is that it changes those who hold it.,0.8,1,165,84,0.5091,0.5091,0.8659,0.9755,5.8082,10.31,0.0,0.0476,0.475,0.0168
The nature of power is that it changes those who hold it.,0.8,2,173,73,0.422,0.422,0.8081,0.9591,5.6264,13.31,0.0,0.0299,0.475,0.0146
The nature of power is that it changes those who hold it.,0.8,3,174,81,0.4655,0.4655,0.7977,0.936,5.6129,13.38,0.0,0.0223,0.6,0.0162
The nature of power is that it changes those who hold it.,0.8,4,171,76,0.4444,0.4444,0.8059,0.9645,5.5493,15.55,0.0,0.0419,0.4125,0.0152
The nature of power is that it changes those who hold it.,1.0,0,165,91,0.5515,0.5515,0.9268,1.0,5.9805,18.33,0.0,0.0266,0.35,0.0182
The nature of power is that it changes those who hold it.,1.0,1,168,91,0.5417,0.5417,0.9401,0.994,6.0919,11.2,0.0,0.0457,0.3875,0.0182
The nature of power is that it changes those who hold it.,1.0,2,170,81,0.4765,0.4765,0.9053,0.994,5.9758,11.33,0.0,0.0346,0.3875,0.0162
The nature of power is that it changes those who hold it.,1.0,3,181,81,0.4475,0.4475,0.9,0.9888,5.9231,22.62,0.0,0.0338,0.3875,0.0162
The nature of power is that it changes those who hold it.,1.0,4,177,85,0.4802,0.4802,0.8864,0.9886,5.8251,14.75,0.0,0.0355,0.2875,0.017
What is remembered depends on who survives to tell the story,0.8,0,178,79,0.4438,0.4438,0.8644,0.9886,5.6631,16.18,0.0,0.0305,0.35,0.0158
What is remembered depends on who survives to tell the story,0.8,1,133,71,0.5338,0.5338,0.8864,0.9847,5.4437,13.3,0.0,0.0406,0.4125,0.0142
What is remembered depends on who survives to tell the story,0.8,2,148,83,0.5608,0.5608,0.8912,0.9795,5.8062,10.57,0.0,0.0384,0.5375,0.0166
What is remembered depends on who survives to tell the story,0.8,3,175,83,0.4743,0.4743,0.8851,0.9595,5.973,12.5,0.0,0.0434,0.3875,0.0166
What is remembered depends on who survives to tell the story,0.8,4,150,77,0.5133,0.5133,0.8389,0.973,5.5657,11.54,0.0,0.0415,0.6,0.0154
What is remembered depends on who survives to tell the story,1.0,0,170,94,0.5529,0.5529,0.8876,0.9702,6.1592,11.33,0.0,0.041,0.35,0.0188
What is remembered depends on who survives to tell the story,1.0,1,130,84,0.6462,0.6462,0.9612,1.0,5.9206,16.25,0.0,0.0355,0.35,0.0168
What is remembered depends on who survives to tell the story,1.0,2,167,99,0.5928,0.5928,0.9337,1.0,6.1182,13.92,0.0,0.0359,0.45,0.0198
What is remembered depends on who survives to tell the story,1.0,3,166,85,0.512,0.512,0.8485,0.9573,5.8598,13.83,0.0,0.0386,0.575,0.017
What is remembered depends on who survives to tell the story,1.0,4,148,86,0.5811,0.5811,0.898,0.9863,5.9076,11.38,0.0,0.0402,0.45,0.0172
The merchant counted his coins and frowned at the total.,0.8,0,119,69,0.5798,0.5798,0.8644,0.9915,5.3451,6.61,0.0,0.047,0.4125,0.0138
The merchant counted his coins and frowned at the total.,0.8,1,84,56,0.6667,0.6667,0.9759,1.0,5.4361,4.94,0.0,0.1111,0.325,0.0112
The merchant counted his coins and frowned at the total.,0.8,2,111,65,0.5856,0.5856,0.9273,0.9908,5.4012,8.54,0.0,0.0436,0.35,0.013
The merchant counted his coins and frowned at the total.,0.8,3,106,64,0.6038,0.6038,0.9333,1.0,5.3435,6.24,0.0,0.0597,0.2875,0.0128
The merchant counted his coins and frowned at the total.,0.8,4,100,59,0.59,0.59,0.9293,1.0,5.228,9.09,0.0,0.0592,0.2875,0.0118
The merchant counted his coins and frowned at the total.,1.0,0,99,68,0.6869,0.6869,0.9796,1.0,5.7071,12.38,0.0,0.0574,0.225,0.0136
The merchant counted his coins and frowned at the total.,1.0,1,121,73,0.6033,0.6033,0.925,1.0,5.4315,15.12,0.0,0.0352,0.3875,0.0146
The merchant counted his coins and frowned at the total.,1.0,2,105,67,0.6381,0.6381,0.9808,0.9903,5.7289,6.18,0.0,0.0747,0.225,0.0134
The merchant counted his coins and frowned at the total.,1.0,3,105,74,0.7048,0.7048,0.9615,1.0,5.8228,8.08,0.0,0.0552,0.225,0.0148
The merchant counted his coins and frowned at the total.,1.0,4,120,76,0.6333,0.6333,0.9832,0.9915,5.7547,8.57,0.0,0.0333,0.225,0.0152
She walked to the edge of the river and looked across.,0.8,0,108,64,0.5926,0.5926,0.8692,0.9906,5.1394,9.0,0.0,0.0323,0.5375,0.0128
She walked to the edge of the river and looked across.,0.8,1,107,71,0.6636,0.6636,0.9623,1.0,5.6183,9.73,0.0,0.0566,0.325,0.0142
She walked to the edge of the river and looked across.,0.8,2,114,73,0.6404,0.6404,0.9381,1.0,5.5348,8.77,0.0,0.0453,0.35,0.0146
She walked to the edge of the river and looked across.,0.8,3,90,58,0.6444,0.6444,0.9326,1.0,5.2531,7.5,0.0,0.0627,0.35,0.0116
She walked to the edge of the river and looked across.,0.8,4,157,61,0.3885,0.3885,0.7308,0.9419,4.8024,11.21,0.0,0.0351,0.6,0.0122
She walked to the edge of the river and looked across.,1.0,0,67,52,0.7761,0.7761,0.9545,1.0,5.4411,6.09,0.0,0.0763,0.3875,0.0104
She walked to the edge of the river and looked across.,1.0,1,109,74,0.6789,0.6789,0.9907,1.0,5.8576,7.27,0.0,0.0571,0.225,0.0148
She walked to the edge of the river and looked across.,1.0,2,139,83,0.5971,0.5971,0.9058,0.9927,5.6407,11.58,0.0,0.0335,0.4125,0.0166
She walked to the edge of the river and looked across.,1.0,3,148,87,0.5878,0.5878,0.9456,1.0,6.0133,12.33,0.0,0.0304,0.2875,0.0174
She walked to the edge of the river and looked across.,1.0,4,122,77,0.6311,0.6311,0.9669,1.0,5.713,13.56,0.0,0.0338,0.2875,0.0154
The structure of the bridge relied on three main supports.,0.8,0,61,42,0.6885,0.6885,0.95,0.9831,5.1335,3.59,0.0,0.1044,0.2875,0.0084
The structure of the bridge relied on three main supports.,0.8,1,90,50,0.5556,0.5556,0.9663,1.0,5.2385,3.6,0.0,0.1094,0.225,0.01
The structure of the bridge relied on three main supports.,0.8,2,153,62,0.4052,0.4052,0.75,0.9536,4.858,9.56,0.0,0.0337,0.6,0.0124
The structure of the bridge relied on three main supports.,0.8,3,153,62,0.4052,0.4052,0.7171,0.9205,4.7631,11.77,0.0,0.0294,0.6,0.0124
The structure of the bridge relied on three main supports.,0.8,4,145,70,0.4828,0.4828,0.8333,0.972,5.2504,9.67,0.0,0.0306,0.6,0.014
The structure of the bridge relied on three main supports.,1.0,0,124,76,0.6129,0.6129,0.9187,0.9836,5.6714,6.2,0.0,0.0512,0.35,0.0152
The structure of the bridge relied on three main supports.,1.0,1,121,73,0.6033,0.6033,0.9667,1.0,5.5646,8.07,0.0,0.0393,0.225,0.0146
The structure of the bridge relied on three main supports.,1.0,2,50,45,0.9,0.9,1.0,1.0,5.4288,8.33,0.0,0.1418,0.1625,0.009
The structure of the bridge relied on three main supports.,1.0,3,62,51,0.8226,0.8226,1.0,1.0,5.5089,12.4,0.0,0.0405,0.1625,0.0102
The structure of the bridge relied on three main supports.,1.0,4,125,77,0.616,0.616,0.9194,0.9919,5.6558,13.89,0.0,0.0266,0.35,0.0154
