prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
The envoy arrived at dawn with gifts from the northern court,1.0,4,94,75,0.7979,0.7979,1.0,1.0,6.017,7.23,0.0,0.0629,0.1625,0.015
The minister bowed and said the neighboring state was weak.,0.8,0,75,55,0.7333,0.7333,1.0,1.0,5.4904,3.26,0.0,0.1103,0.2625,0.011
The minister bowed and said the neighboring state was weak.,0.8,1,137,69,0.5036,0.5036,0.8382,0.9852,5.1851,15.22,0.0,0.0284,0.6,0.0138
The minister bowed and said the neighboring state was weak.,0.8,2,149,65,0.4362,0.4362,0.8108,0.9592,4.931,12.42,0.0,0.0376,0.7,0.013
The minister bowed and said the neighboring state was weak.,0.8,3,137,75,0.5474,0.5474,0.9044,1.0,5.5831,15.22,0.0,0.0445,0.45,0.015
The minister bowed and said the neighboring state was weak.,0.8,4,134,59,0.4403,0.4403,0.7519,0.947,4.6471,14.89,0.0,0.0338,0.7,0.0118
The minister bowed and said the neighboring state was weak.,1.0,0,133,86,0.6466,0.6466,0.9773,1.0,5.9453,12.09,0.0,0.0302,0.225,0.0172
The minister bowed and said the neighboring state was weak.,1.0,1,113,69,0.6106,0.6106,0.9643,1.0,5.541,22.6,0.0,0.0311,0.225,0.0138
The minister bowed and said the neighboring state was weak.,1.0,2,149,91,0.6107,0.6107,0.9595,1.0,6.0536,12.42,0.0,0.0316,0.225,0.0182
The minister bowed and said the neighboring state was weak.,1.0,3,113,71,0.6283,0.6283,0.9464,0.991,5.5098,10.27,0.0,0.0513,0.2875,0.0142
The minister bowed and said the neighboring state was weak.,1.0,4,175,83,0.4743,0.4743,0.8908,0.9827,5.8161,17.5,0.0,0.0252,0.2875,0.0166
"In the third year of famine, the granaries stood nearly empt",0.8,0,120,69,0.575,0.575,0.8908,0.9915,5.2359,10.91,0.0,0.0348,0.4125,0.0138
"In the third year of famine, the granaries stood nearly empt",0.8,1,74,53,0.7162,0.7162,0.9863,1.0,5.3502,6.73,0.0,0.0769,0.325,0.0106
"In the third year of famine, the granaries stood nearly empt",0.8,2,103,58,0.5631,0.5631,0.8824,1.0,5.0174,12.88,0.0,0.0447,0.6,0.0116
"In the third year of famine, the granaries stood nearly empt",0.8,3,151,72,0.4768,0.4768,0.78,0.9329,5.1919,12.58,0.0,0.0283,0.6,0.0144
"In the third year of famine, the granaries stood nearly empt",0.8,4,101,60,0.5941,0.5941,0.94,1.0,5.1695,12.62,0.0,0.0515,0.35,0.012
"In the third year of famine, the granaries stood nearly empt",1.0,0,107,68,0.6355,0.6355,0.9434,1.0,5.5649,8.23,0.0,0.0509,0.4125,0.0136
"In the third year of famine, the granaries stood nearly empt",1.0,1,87,69,0.7931,0.7931,0.9884,1.0,5.8535,5.8,0.0,0.0592,0.225,0.0138
"In the third year of famine, the granaries stood nearly empt",1.0,2,115,77,0.6696,0.6696,0.9825,1.0,5.826,11.5,0.0,0.0411,0.2875,0.0154
"In the third year of famine, the granaries stood nearly empt",1.0,3,99,62,0.6263,0.6263,0.9694,1.0,5.519,9.9,0.0,0.051,0.225,0.0124
"In the third year of famine, the granaries stood nearly empt",1.0,4,104,58,0.5577,0.5577,0.8835,0.9902,5.1866,14.86,0.0,0.0267,0.35,0.0116
The emperor summoned his advisors to discuss the border thre,0.8,0,102,62,0.6078,0.6078,0.9307,1.0,5.229,8.5,0.0,0.0376,0.35,0.0124
The emperor summoned his advisors to discuss the border thre,0.8,1,98,64,0.6531,0.6531,0.9691,1.0,5.4143,8.17,0.0,0.0519,0.2875,0.0128
The emperor summoned his advisors to discuss the border thre,0.8,2,95,60,0.6316,0.6316,0.9468,1.0,5.2625,15.83,0.0,0.0386,0.2875,0.012
The emperor summoned his advisors to discuss the border thre,0.8,3,115,64,0.5565,0.5565,0.9035,0.9912,5.2963,14.38,0.0,0.0351,0.2875,0.0128
The emperor summoned his advisors to discuss the border thre,0.8,4,103,59,0.5728,0.5728,0.9314,1.0,5.2085,8.58,0.0,0.0468,0.2875,0.0118
The emperor summoned his advisors to discuss the border thre,1.0,0,109,72,0.6606,0.6606,0.9815,1.0,5.6229,9.08,0.0,0.034,0.225,0.0144
The emperor summoned his advisors to discuss the border thre,1.0,1,91,60,0.6593,0.6593,0.9333,1.0,5.3273,13.0,0.0,0.0456,0.35,0.012
The emperor summoned his advisors to discuss the border thre,1.0,2,93,63,0.6774,0.6774,0.9674,1.0,5.6059,4.89,0.0,0.0733,0.325,0.0126
The emperor summoned his advisors to discuss the border thre,1.0,3,113,70,0.6195,0.6195,0.9732,1.0,5.4784,8.69,0.0,0.0563,0.225,0.014
The emperor summoned his advisors to discuss the border thre,1.0,4,95,65,0.6842,0.6842,0.9787,1.0,5.536,9.5,0.0,0.0363,0.225,0.013
The ruler asked whether it was better to submit or resist.,0.8,0,125,81,0.648,0.648,0.9758,1.0,5.8527,12.5,0.0,0.0415,0.225,0.0162
The ruler asked whether it was better to submit or resist.,0.8,1,111,67,0.6036,0.6036,0.9273,1.0,5.3321,7.93,0.0,0.0441,0.4125,0.0134
The ruler asked whether it was better to submit or resist.,0.8,2,119,64,0.5378,0.5378,0.9153,1.0,5.3062,9.92,0.0,0.0582,0.225,0.0128
The ruler asked whether it was better to submit or resist.,0.8,3,149,66,0.443,0.443,0.777,0.9388,5.2289,14.9,0.0,0.0368,0.6,0.0132
The ruler asked whether it was better to submit or resist.,0.8,4,122,72,0.5902,0.5902,0.9504,1.0,5.5947,8.71,0.0,0.045,0.2875,0.0144
The ruler asked whether it was better to submit or resist.,1.0,0,115,73,0.6348,0.6348,0.9561,1.0,5.6661,12.78,0.0,0.0406,0.2875,0.0146
The ruler asked whether it was better to submit or resist.,1.0,1,154,91,0.5909,0.5909,0.9281,0.9934,6.1149,17.11,0.0,0.037,0.225,0.0182
The ruler asked whether it was better to submit or resist.,1.0,2,148,89,0.6014,0.6014,0.932,0.9863,5.8623,14.8,0.0,0.0389,0.2875,0.0178
The ruler asked whether it was better to submit or resist.,1.0,3,61,50,0.8197,0.8197,1.0,1.0,5.4798,3.05,0.0,0.0912,0.1625,0.01
The ruler asked whether it was better to submit or resist.,1.0,4,65,51,0.7846,0.7846,1.0,1.0,5.3706,8.12,0.0,0.0789,0.1625,0.0102
The general surveyed the battlefield and considered his opti,0.8,0,64,51,0.7969,0.7969,1.0,1.0,5.5271,4.92,0.0,0.0958,0.2625,0.0102
The general surveyed the battlefield and considered his opti,0.8,1,97,63,0.6495,0.6495,0.9375,0.9895,5.4551,9.7,0.0,0.0457,0.225,0.0126
The general surveyed the battlefield and considered his opti,0.8,2,106,64,0.6038,0.6038,0.9429,1.0,5.1494,13.25,0.0,0.0672,0.4125,0.0128
The general surveyed the battlefield and considered his opti,0.8,3,108,69,0.6389,0.6389,0.9439,1.0,5.5421,15.43,0.0,0.0395,0.2875,0.0138
The general surveyed the battlefield and considered his opti,0.8,4,103,65,0.6311,0.6311,0.9608,1.0,5.5524,9.36,0.0,0.0619,0.225,0.013
The general surveyed the battlefield and considered his opti,1.0,0,115,71,0.6174,0.6174,0.9737,1.0,5.6059,11.5,0.0,0.033,0.225,0.0142
The general surveyed the battlefield and considered his opti,1.0,1,94,63,0.6702,0.6702,0.9462,1.0,5.5753,15.67,0.0,0.0634,0.2875,0.0126
The general surveyed the battlefield and considered his opti,1.0,2,98,66,0.6735,0.6735,0.9794,1.0,5.5778,9.8,0.0,0.0378,0.225,0.0132
The general surveyed the battlefield and considered his opti,1.0,3,119,77,0.6471,0.6471,0.9322,0.9915,5.8872,14.88,0.0,0.0377,0.35,0.0154
The general surveyed the battlefield and considered his opti,1.0,4,129,84,0.6512,0.6512,0.9766,1.0,5.9816,11.73,0.0,0.0297,0.2875,0.0168
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,135,74,0.5481,0.5481,0.8881,1.0,5.5128,16.88,0.0,0.0326,0.35,0.0148
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,141,73,0.5177,0.5177,0.85,0.9784,5.1013,15.67,0.0,0.0357,0.475,0.0146
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,159,71,0.4465,0.4465,0.7911,0.9873,5.1211,14.45,0.0,0.0341,0.6,0.0142
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,147,75,0.5102,0.5102,0.8425,0.9931,5.3029,12.25,0.0,0.0313,0.5375,0.015
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,159,79,0.4969,0.4969,0.8291,0.9554,5.4235,26.5,0.0,0.0159,0.6,0.0158
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,156,88,0.5641,0.5641,0.9484,1.0,6.0564,13.0,0.0,0.0314,0.225,0.0176
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,109,71,0.6514,0.6514,0.963,1.0,5.4873,13.62,0.0,0.0352,0.2875,0.0142
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,135,77,0.5704,0.5704,0.9254,1.0,5.5127,15.0,0.0,0.0347,0.4125,0.0154
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,174,90,0.5172,0.5172,0.9191,0.9884,6.0248,17.4,0.0,0.0333,0.2875,0.018
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,158,88,0.557,0.557,0.8854,1.0,5.8148,11.29,0.0,0.0271,0.35,0.0176
The nature of power is that it changes those who hold it.,0.8,0,173,75,0.4335,0.4335,0.8372,0.9357,5.5466,15.73,0.0,0.0297,0.5375,0.015
The nature of power is that it changes those who hold it.,0.8,1,174,81,0.4655,0.4655,0.8382,0.9651,5.7487,12.43,0.0,0.0249,0.45,0.0162
The nature of power is that it changes those who hold it.,0.8,2,173,68,0.3931,0.3931,0.7616,0.9415,5.2793,14.42,0.0,0.0297,0.6,0.0136
The nature of power is that it changes those who hold it.,0.8,3,178,75,0.4213,0.4213,0.8136,0.9659,5.396,22.25,0.0,0.0271,0.6,0.015
The nature of power is that it changes those who hold it.,0.8,4,171,72,0.4211,0.4211,0.8176,0.9704,5.2315,17.1,0.0,0.0261,0.5375,0.0144
The nature of power is that it changes those who hold it.,1.0,0,178,86,0.4831,0.4831,0.8588,0.9716,6.0562,16.18,0.0,0.0396,0.4125,0.0172
The nature of power is that it changes those who hold it.,1.0,1,177,97,0.548,0.548,0.9432,0.9886,6.192,16.09,0.0,0.0265,0.2875,0.0194
The nature of power is that it changes those who hold it.,1.0,2,174,92,0.5287,0.5287,0.9133,0.9884,6.1168,15.82,0.0,0.0275,0.2875,0.0184
The nature of power is that it changes those who hold it.,1.0,3,177,87,0.4915,0.4915,0.9375,1.0,6.0093,22.12,0.0,0.0298,0.2875,0.0174
The nature of power is that it changes those who hold it.,1.0,4,177,80,0.452,0.452,0.9034,1.0,5.7763,14.75,0.0,0.0313,0.35,0.016
What is remembered depends on who survives to tell the story,0.8,0,171,83,0.4854,0.4854,0.8176,0.9704,5.7791,15.55,0.0,0.0303,0.4125,0.0166
What is remembered depends on who survives to tell the story,0.8,1,173,75,0.4335,0.4335,0.7965,0.9708,5.5621,14.42,0.0,0.0256,0.5375,0.015
What is remembered depends on who survives to tell the story,0.8,2,101,67,0.6634,0.6634,0.94,1.0,5.4397,8.42,0.0,0.058,0.35,0.0134
What is remembered depends on who survives to tell the story,0.8,3,175,80,0.4571,0.4571,0.8506,0.9653,5.8055,17.5,0.0,0.0256,0.475,0.016
What is remembered depends on who survives to tell the story,0.8,4,180,78,0.4333,0.4333,0.8156,0.9607,5.7442,13.85,0.0,0.0274,0.575,0.0156
What is remembered depends on who survives to tell the story,1.0,0,125,77,0.616,0.616,0.9274,0.9919,5.6533,12.5,0.0,0.0315,0.2875,0.0154
What is remembered depends on who survives to tell the story,1.0,1,149,78,0.5235,0.5235,0.8716,0.9796,5.5254,14.9,0.0,0.0293,0.4125,0.0156
What is remembered depends on who survives to tell the story,1.0,2,115,81,0.7043,0.7043,0.9649,1.0,5.7694,7.19,0.0,0.0529,0.2875,0.0162
What is remembered depends on who survives to tell the story,1.0,3,165,82,0.497,0.497,0.9207,0.9939,5.9361,12.69,0.0,0.0408,0.2875,0.0164
What is remembered depends on who survives to tell the story,1.0,4,173,87,0.5029,0.5029,0.8372,0.9649,5.7746,14.42,0.0,0.0207,0.5375,0.0174
The merchant counted his coins and frowned at the total.,0.8,0,134,63,0.4701,0.4701,0.8195,0.9621,5.0313,14.89,0.0,0.0417,0.6,0.0126
The merchant counted his coins and frowned at the total.,0.8,1,113,67,0.5929,0.5929,0.9375,1.0,5.398,11.3,0.0,0.0468,0.2875,0.0134
The merchant counted his coins and frowned at the total.,0.8,2,85,63,0.7412,0.7412,0.9881,1.0,5.7991,3.4,0.0,0.097,0.225,0.0126
The merchant counted his coins and frowned at the total.,0.8,3,111,67,0.6036,0.6036,0.9545,1.0,5.5048,15.86,0.0,0.0442,0.4125,0.0134
The merchant counted his coins and frowned at the total.,0.8,4,113,63,0.5575,0.5575,0.8839,1.0,5.339,6.65,0.0,0.0508,0.4125,0.0126
The merchant counted his coins and frowned at the total.,1.0,0,88,63,0.7159,0.7159,0.977,1.0,5.7283,3.83,0.0,0.1148,0.225,0.0126
The merchant counted his coins and frowned at the total.,1.0,1,90,67,0.7444,0.7444,0.9775,1.0,5.8044,4.5,0.0,0.0937,0.325,0.0134
The merchant counted his coins and frowned at the total.,1.0,2,71,56,0.7887,0.7887,0.9857,1.0,5.5088,5.46,0.0,0.0706,0.225,0.0112
The merchant counted his coins and frowned at the total.,1.0,3,116,79,0.681,0.681,0.9739,1.0,5.9457,6.82,0.0,0.0455,0.225,0.0158
The merchant counted his coins and frowned at the total.,1.0,4,146,84,0.5753,0.5753,0.931,1.0,5.7503,29.2,0.0,0.025,0.4125,0.0168
She walked to the edge of the river and looked across.,0.8,0,74,53,0.7162,0.7162,1.0,1.0,5.453,4.35,0.0,0.1091,0.1625,0.0106
She walked to the edge of the river and looked across.,0.8,1,98,59,0.602,0.602,0.9485,1.0,4.9243,8.91,0.0,0.0387,0.575,0.0118
She walked to the edge of the river and looked across.,0.8,2,122,64,0.5246,0.5246,0.8347,0.9417,5.3552,9.38,0.0,0.0408,0.5125,0.0128
She walked to the edge of the river and looked across.,0.8,3,109,64,0.5872,0.5872,0.9352,1.0,5.1246,8.38,0.0,0.039,0.2875,0.0128
She walked to the edge of the river and looked across.,0.8,4,110,60,0.5455,0.5455,0.8899,0.9907,4.8293,11.0,0.0,0.0462,0.575,0.012
She walked to the edge of the river and looked across.,1.0,0,117,80,0.6838,0.6838,0.9569,1.0,5.941,6.88,0.0,0.0599,0.2875,0.016
She walked to the edge of the river and looked across.,1.0,1,105,65,0.619,0.619,0.9327,1.0,5.4741,13.12,0.0,0.0357,0.35,0.013
She walked to the edge of the river and looked across.,1.0,2,73,60,0.8219,0.8219,1.0,1.0,5.7361,8.11,0.0,0.0433,0.1625,0.012
She walked to the edge of the river and looked across.,1.0,3,92,66,0.7174,0.7174,0.978,1.0,5.6014,9.2,0.0,0.0412,0.225,0.0132
She walked to the edge of the river and looked across.,1.0,4,134,74,0.5522,0.5522,0.8571,0.9848,5.4042,19.14,0.0,0.0393,0.7,0.0148
The structure of the bridge relied on three main supports.,0.8,0,153,71,0.4641,0.4641,0.7697,0.9603,5.1739,12.75,0.0,0.0283,0.6,0.0142
The structure of the bridge relied on three main supports.,0.8,1,74,49,0.6622,0.6622,0.9726,1.0,5.2468,3.22,0.0,0.1164,0.325,0.0098
The structure of the bridge relied on three main supports.,0.8,2,93,63,0.6774,0.6774,0.9457,1.0,5.4692,10.33,0.0,0.0398,0.2875,0.0126
The structure of the bridge relied on three main supports.,0.8,3,127,67,0.5276,0.5276,0.9206,0.992,5.1488,11.55,0.0,0.0462,0.2875,0.0134
The structure of the bridge relied on three main supports.,0.8,4,142,83,0.5845,0.5845,0.9078,1.0,5.687,11.83,0.0,0.0257,0.475,0.0166
The structure of the bridge relied on three main supports.,1.0,0,133,71,0.5338,0.5338,0.8864,0.9924,5.3379,8.87,0.0,0.0327,0.35,0.0142
The structure of the bridge relied on three main supports.,1.0,1,95,73,0.7684,0.7684,0.9894,1.0,5.9175,9.5,0.0,0.0711,0.225,0.0146
The structure of the bridge relied on three main supports.,1.0,2,84,65,0.7738,0.7738,1.0,1.0,5.6569,5.25,0.0,0.0597,0.1625,0.013
The structure of the bridge relied on three main supports.,1.0,3,120,69,0.575,0.575,0.8992,0.9915,5.3622,10.0,0.0,0.0288,0.35,0.0138
The structure of the bridge relied on three main supports.,1.0,4,85,65,0.7647,0.7647,0.9762,1.0,5.6849,6.07,0.0,0.0859,0.2875,0.013
