prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,165,92,0.5576,0.5576,0.9268,0.9939,6.0222,12.69,0.0,0.0357,0.225,0.0184
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,159,80,0.5031,0.5031,0.8101,0.9745,5.3338,11.36,0.0,0.0291,0.475,0.016
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,133,70,0.5263,0.5263,0.8712,0.9771,5.2094,9.5,0.0,0.0348,0.4125,0.014
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,163,78,0.4785,0.4785,0.8457,0.9752,5.5074,9.59,0.0,0.0329,0.35,0.0156
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,154,91,0.5909,0.5909,0.9346,0.9868,6.1335,9.06,0.0,0.0388,0.35,0.0182
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,128,86,0.6719,0.6719,0.9528,1.0,5.9008,11.64,0.0,0.0428,0.225,0.0172
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,146,83,0.5685,0.5685,0.9103,0.9792,5.8219,8.59,0.0,0.0446,0.2875,0.0166
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,142,74,0.5211,0.5211,0.8865,1.0,5.3703,15.78,0.0,0.027,0.475,0.0148
The nature of power is that it changes those who hold it.,0.8,0,172,72,0.4186,0.4186,0.8713,0.9882,5.5926,21.5,0.0,0.0476,0.575,0.0144
The nature of power is that it changes those who hold it.,0.8,1,171,84,0.4912,0.4912,0.8235,0.9645,5.8738,13.15,0.0,0.043,0.5375,0.0168
The nature of power is that it changes those who hold it.,0.8,2,173,80,0.4624,0.4624,0.8895,0.9883,5.7344,10.81,0.0,0.0484,0.4125,0.016
The nature of power is that it changes those who hold it.,0.8,3,176,79,0.4489,0.4489,0.84,0.9828,5.6378,12.57,0.0,0.0364,0.575,0.0158
The nature of power is that it changes those who hold it.,0.8,4,173,72,0.4162,0.4162,0.8256,0.9708,5.5178,11.53,0.0,0.0623,0.7,0.0144
The nature of power is that it changes those who hold it.,1.0,0,167,97,0.5808,0.5808,0.9398,1.0,6.2156,11.13,0.0,0.0321,0.2875,0.0194
The nature of power is that it changes those who hold it.,1.0,1,177,89,0.5028,0.5028,0.9261,0.9886,6.0807,13.62,0.0,0.0318,0.2875,0.0178
The nature of power is that it changes those who hold it.,1.0,2,167,94,0.5629,0.5629,0.9458,1.0,6.0797,15.18,0.0,0.02,0.35,0.0188
The nature of power is that it changes those who hold it.,1.0,3,177,82,0.4633,0.4633,0.8977,1.0,5.87,13.62,0.0,0.031,0.35,0.0164
The nature of power is that it changes those who hold it.,1.0,4,174,87,0.5,0.5,0.8671,0.9767,5.8683,17.4,0.0,0.0321,0.575,0.0174
What is remembered depends on who survives to tell the story,0.8,0,109,67,0.6147,0.6147,0.9074,1.0,5.402,7.27,0.0,0.0529,0.45,0.0134
What is remembered depends on who survives to tell the story,0.8,1,180,80,0.4444,0.4444,0.8156,0.9494,5.8291,18.0,0.0,0.0356,0.475,0.016
What is remembered depends on who survives to tell the story,0.8,2,107,76,0.7103,0.7103,0.9717,1.0,5.7954,7.13,0.0,0.0557,0.2875,0.0152
What is remembered depends on who survives to tell the story,0.8,3,154,82,0.5325,0.5325,0.8824,0.9934,5.8747,5.7,0.0,0.0603,0.475,0.0164
What is remembered depends on who survives to tell the story,0.8,4,130,77,0.5923,0.5923,0.907,0.9844,5.6018,10.83,0.0,0.0457,0.4125,0.0154
What is remembered depends on who survives to tell the story,1.0,0,168,83,0.494,0.494,0.8922,0.988,5.8966,12.92,0.0,0.0287,0.35,0.0166
What is remembered depends on who survives to tell the story,1.0,1,161,93,0.5776,0.5776,0.9313,0.9811,6.1294,10.73,0.0,0.0363,0.225,0.0186
What is remembered depends on who survives to tell the story,1.0,2,175,93,0.5314,0.5314,0.8908,0.9827,6.0762,15.91,0.0,0.0296,0.35,0.0186
What is remembered depends on who survives to tell the story,1.0,3,168,92,0.5476,0.5476,0.9162,0.9819,6.0616,12.92,0.0,0.0339,0.3875,0.0184
What is remembered depends on who survives to tell the story,1.0,4,153,87,0.5686,0.5686,0.9211,1.0,5.9608,8.5,0.0,0.0607,0.575,0.0174
The merchant counted his coins and frowned at the total.,0.8,0,87,60,0.6897,0.6897,0.9535,1.0,5.519,5.8,0.0,0.0596,0.45,0.012
The merchant counted his coins and frowned at the total.,0.8,1,116,70,0.6034,0.6034,0.9565,1.0,5.5857,6.11,0.0,0.0674,0.225,0.014
The merchant counted his coins and frowned at the total.,0.8,2,107,66,0.6168,0.6168,0.9717,1.0,5.6166,9.73,0.0,0.0609,0.3875,0.0132
The merchant counted his coins and frowned at the total.,0.8,3,111,62,0.5586,0.5586,0.9455,1.0,5.2019,9.25,0.0,0.0626,0.3875,0.0124
The merchant counted his coins and frowned at the total.,0.8,4,83,48,0.5783,0.5783,0.9634,1.0,5.0516,8.3,0.0,0.11,0.425,0.0096
The merchant counted his coins and frowned at the total.,1.0,0,142,84,0.5915,0.5915,0.9078,0.9857,5.7374,12.91,0.0,0.0434,0.35,0.0168
The merchant counted his coins and frowned at the total.,1.0,1,155,84,0.5419,0.5419,0.9091,0.9739,6.0048,8.61,0.0,0.0527,0.2875,0.0168
The merchant counted his coins and frowned at the total.,1.0,2,119,76,0.6387,0.6387,0.9407,0.9915,5.7323,9.92,0.0,0.036,0.2875,0.0152
The merchant counted his coins and frowned at the total.,1.0,3,114,69,0.6053,0.6053,0.9558,1.0,5.385,8.14,0.0,0.0515,0.2875,0.0138
The merchant counted his coins and frowned at the total.,1.0,4,134,79,0.5896,0.5896,0.9023,0.9848,5.5586,13.4,0.0,0.0372,0.35,0.0158
She walked to the edge of the river and looked across.,0.8,0,148,74,0.5,0.5,0.8435,0.9658,5.5085,12.33,0.0,0.042,0.4125,0.0148
She walked to the edge of the river and looked across.,0.8,1,134,65,0.4851,0.4851,0.8271,0.9697,5.0333,7.05,0.0,0.048,0.5125,0.013
She walked to the edge of the river and looked across.,0.8,2,168,81,0.4821,0.4821,0.7784,0.9398,5.4287,33.6,0.0,0.0211,0.6,0.0162
She walked to the edge of the river and looked across.,0.8,3,109,68,0.6239,0.6239,0.963,1.0,5.351,9.91,0.0,0.0573,0.45,0.0136
She walked to the edge of the river and looked across.,0.8,4,136,73,0.5368,0.5368,0.8815,0.9851,5.1639,8.5,0.0,0.0412,0.6,0.0146
She walked to the edge of the river and looked across.,1.0,0,108,79,0.7315,0.7315,0.9626,1.0,5.9697,12.0,0.0,0.0635,0.2875,0.0158
She walked to the edge of the river and looked across.,1.0,1,119,73,0.6134,0.6134,0.9407,0.9915,5.6126,10.82,0.0,0.0451,0.35,0.0146
She walked to the edge of the river and looked across.,1.0,2,110,75,0.6818,0.6818,0.9817,1.0,5.6602,7.33,0.0,0.0462,0.225,0.015
She walked to the edge of the river and looked across.,1.0,3,147,85,0.5782,0.5782,0.911,0.9862,5.7699,11.31,0.0,0.0318,0.2875,0.017
She walked to the edge of the river and looked across.,1.0,4,137,84,0.6131,0.6131,0.9338,1.0,5.7773,8.56,0.0,0.0349,0.2875,0.0168
The structure of the bridge relied on three main supports.,0.8,0,138,71,0.5145,0.5145,0.8321,0.9926,5.3432,8.62,0.0,0.0348,0.475,0.0142
The structure of the bridge relied on three main supports.,0.8,1,145,68,0.469,0.469,0.8264,0.979,5.1327,7.63,0.0,0.0408,0.4125,0.0136
The structure of the bridge relied on three main supports.,0.8,2,92,51,0.5543,0.5543,0.956,1.0,5.0836,4.84,0.0,0.0946,0.225,0.0102
The structure of the bridge relied on three main supports.,0.8,3,113,63,0.5575,0.5575,0.8839,1.0,5.246,5.65,0.0,0.0538,0.4125,0.0126
The structure of the bridge relied on three main supports.,0.8,4,90,57,0.6333,0.6333,0.9775,1.0,5.3781,4.29,0.0,0.0829,0.2875,0.0114
The structure of the bridge relied on three main supports.,1.0,0,82,59,0.7195,0.7195,0.9753,1.0,5.6177,6.31,0.0,0.0727,0.225,0.0118
The structure of the bridge relied on three main supports.,1.0,1,89,55,0.618,0.618,0.9659,1.0,5.3777,5.93,0.0,0.109,0.225,0.011
The structure of the bridge relied on three main supports.,1.0,2,90,61,0.6778,0.6778,0.9888,1.0,5.5747,7.5,0.0,0.1003,0.225,0.0122
The structure of the bridge relied on three main supports.,1.0,3,145,77,0.531,0.531,0.9167,0.993,5.588,9.06,0.0,0.0279,0.2875,0.0154
The structure of the bridge relied on three main supports.,1.0,4,76,57,0.75,0.75,0.9733,1.0,5.4752,6.91,0.0,0.0477,0.325,0.0114
