prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
"After the rain stopped, the streets were quiet and still.",0.8,4,115,66,0.5739,0.5739,0.886,0.9912,5.3728,5.48,0.0,0.0675,0.5125,0.0132
"After the rain stopped, the streets were quiet and still.",1.0,0,146,85,0.5822,0.5822,0.9586,0.9931,5.7962,12.17,0.0,0.0367,0.225,0.017
"After the rain stopped, the streets were quiet and still.",1.0,1,160,102,0.6375,0.6375,0.9371,0.9873,6.2774,14.55,0.0,0.0338,0.225,0.0204
"After the rain stopped, the streets were quiet and still.",1.0,2,165,95,0.5758,0.5758,0.9512,0.9877,6.1511,15.0,0.0,0.035,0.3875,0.019
"After the rain stopped, the streets were quiet and still.",1.0,3,104,70,0.6731,0.6731,0.9515,1.0,5.6574,9.45,0.0,0.0412,0.2875,0.014
"After the rain stopped, the streets were quiet and still.",1.0,4,153,79,0.5163,0.5163,0.8289,0.9536,5.5814,17.0,0.0,0.0248,0.6375,0.0158
He opened the book to a random page and began to read.,0.8,0,137,77,0.562,0.562,0.8897,0.9852,5.6953,12.45,0.0,0.0404,0.4125,0.0154
He opened the book to a random page and began to read.,0.8,1,177,84,0.4746,0.4746,0.8636,0.9886,5.794,16.09,0.0,0.0387,0.5125,0.0168
He opened the book to a random page and began to read.,0.8,2,98,66,0.6735,0.6735,0.9794,1.0,5.5065,9.8,0.0,0.0495,0.225,0.0132
He opened the book to a random page and began to read.,0.8,3,154,77,0.5,0.5,0.8693,0.9737,5.6987,11.0,0.0,0.0512,0.2875,0.0154
He opened the book to a random page and began to read.,0.8,4,128,76,0.5938,0.5938,0.9449,1.0,5.7812,11.64,0.0,0.0473,0.325,0.0152
He opened the book to a random page and began to read.,1.0,0,153,92,0.6013,0.6013,0.9276,0.9801,6.0975,10.2,0.0,0.0366,0.2875,0.0184
He opened the book to a random page and began to read.,1.0,1,157,98,0.6242,0.6242,0.9551,1.0,6.2195,12.08,0.0,0.0421,0.2875,0.0196
He opened the book to a random page and began to read.,1.0,2,154,88,0.5714,0.5714,0.915,0.9934,5.9892,15.4,0.0,0.0359,0.2875,0.0176
He opened the book to a random page and began to read.,1.0,3,168,86,0.5119,0.5119,0.8922,0.988,5.963,12.92,0.0,0.0396,0.5125,0.0172
He opened the book to a random page and began to read.,1.0,4,177,88,0.4972,0.4972,0.9034,0.9829,5.9545,16.09,0.0,0.0237,0.4125,0.0176
The envoy arrived at dawn with gifts from the northern court,0.8,0,118,73,0.6186,0.6186,0.9487,1.0,5.5533,7.87,0.0,0.0411,0.2875,0.0146
The envoy arrived at dawn with gifts from the northern court,0.8,1,109,66,0.6055,0.6055,0.9259,1.0,5.3462,9.91,0.0,0.0534,0.35,0.0132
The envoy arrived at dawn with gifts from the northern court,0.8,2,102,68,0.6667,0.6667,0.9307,1.0,5.6184,7.29,0.0,0.0564,0.2875,0.0136
The envoy arrived at dawn with gifts from the northern court,0.8,3,124,72,0.5806,0.5806,0.8943,0.9836,5.5169,8.27,0.0,0.0515,0.475,0.0144
The envoy arrived at dawn with gifts from the northern court,0.8,4,105,67,0.6381,0.6381,0.9615,1.0,5.3929,7.0,0.0,0.052,0.2875,0.0134
The envoy arrived at dawn with gifts from the northern court,1.0,0,113,76,0.6726,0.6726,0.9554,1.0,5.7593,10.27,0.0,0.0371,0.4125,0.0152
The envoy arrived at dawn with gifts from the northern court,1.0,1,81,66,0.8148,0.8148,1.0,1.0,5.9168,6.23,0.0,0.0844,0.1625,0.0132
The envoy arrived at dawn with gifts from the northern court,1.0,2,147,86,0.585,0.585,0.9384,0.9862,5.9285,29.4,0.0,0.0245,0.4125,0.0172
The envoy arrived at dawn with gifts from the northern court,1.0,3,142,90,0.6338,0.6338,0.9433,1.0,6.017,15.78,0.0,0.0319,0.575,0.018
The envoy arrived at dawn with gifts from the northern court,1.0,4,172,90,0.5233,0.5233,0.8772,0.9765,5.8472,19.11,0.0,0.022,0.4125,0.018
The minister bowed and said the neighboring state was weak.,0.8,0,136,69,0.5074,0.5074,0.9111,1.0,5.3987,12.36,0.0,0.0471,0.45,0.0138
The minister bowed and said the neighboring state was weak.,0.8,1,105,64,0.6095,0.6095,0.9423,1.0,5.4714,11.67,0.0,0.0311,0.3875,0.0128
The minister bowed and said the neighboring state was weak.,0.8,2,143,71,0.4965,0.4965,0.8803,1.0,5.2528,15.89,0.0,0.0348,0.35,0.0142
The minister bowed and said the neighboring state was weak.,0.8,3,83,55,0.6627,0.6627,0.9512,1.0,5.3098,11.86,0.0,0.0503,0.225,0.011
The minister bowed and said the neighboring state was weak.,0.8,4,103,62,0.6019,0.6019,0.9412,0.9901,5.4638,11.44,0.0,0.0563,0.3875,0.0124
The minister bowed and said the neighboring state was weak.,1.0,0,113,68,0.6018,0.6018,0.9375,1.0,5.502,12.56,0.0,0.0303,0.2875,0.0136
The minister bowed and said the neighboring state was weak.,1.0,1,155,94,0.6065,0.6065,0.9481,0.9935,6.0123,10.33,0.0,0.0293,0.35,0.0188
The minister bowed and said the neighboring state was weak.,1.0,2,141,79,0.5603,0.5603,0.9071,0.9784,5.71,12.82,0.0,0.0274,0.6,0.0158
The minister bowed and said the neighboring state was weak.,1.0,3,153,79,0.5163,0.5163,0.9211,1.0,5.8113,19.12,0.0,0.0369,0.3875,0.0158
The minister bowed and said the neighboring state was weak.,1.0,4,99,69,0.697,0.697,0.9694,1.0,5.5764,11.0,0.0,0.0415,0.225,0.0138
"In the third year of famine, the granaries stood nearly empt",0.8,0,106,69,0.6509,0.6509,0.9524,1.0,5.6111,10.6,0.0,0.041,0.4125,0.0138
"In the third year of famine, the granaries stood nearly empt",0.8,1,96,59,0.6146,0.6146,0.8947,0.9787,5.3591,7.38,0.0,0.0546,0.35,0.0118
"In the third year of famine, the granaries stood nearly empt",0.8,2,67,48,0.7164,0.7164,0.9697,0.9846,5.2973,11.17,0.0,0.0795,0.225,0.0096
"In the third year of famine, the granaries stood nearly empt",0.8,3,114,67,0.5877,0.5877,0.8673,0.9732,5.3414,14.25,0.0,0.0627,0.4125,0.0134
"In the third year of famine, the granaries stood nearly empt",0.8,4,97,63,0.6495,0.6495,0.9375,0.9895,5.3339,5.71,0.0,0.0442,0.2875,0.0126
"In the third year of famine, the granaries stood nearly empt",1.0,0,171,98,0.5731,0.5731,0.9235,0.9882,6.2174,15.55,0.0,0.033,0.2875,0.0196
"In the third year of famine, the granaries stood nearly empt",1.0,1,91,67,0.7363,0.7363,0.9889,1.0,5.7252,9.1,0.0,0.048,0.225,0.0134
"In the third year of famine, the granaries stood nearly empt",1.0,2,86,65,0.7558,0.7558,1.0,1.0,5.7201,9.56,0.0,0.0536,0.1625,0.013
"In the third year of famine, the granaries stood nearly empt",1.0,3,95,74,0.7789,0.7789,0.9894,1.0,5.8885,8.64,0.0,0.0579,0.225,0.0148
"In the third year of famine, the granaries stood nearly empt",1.0,4,100,74,0.74,0.74,0.9899,1.0,5.7839,12.5,0.0,0.0515,0.225,0.0148
The emperor summoned his advisors to discuss the border thre,0.8,0,97,68,0.701,0.701,0.9583,1.0,5.6923,6.93,0.0,0.0353,0.225,0.0136
The emperor summoned his advisors to discuss the border thre,0.8,1,93,64,0.6882,0.6882,0.9891,1.0,5.5546,5.81,0.0,0.0525,0.225,0.0128
The emperor summoned his advisors to discuss the border thre,0.8,2,140,76,0.5429,0.5429,0.8777,0.9928,5.6245,10.0,0.0,0.0328,0.2875,0.0152
The emperor summoned his advisors to discuss the border thre,0.8,3,152,79,0.5197,0.5197,0.8742,0.96,5.7044,12.67,0.0,0.0408,0.2875,0.0158
The emperor summoned his advisors to discuss the border thre,0.8,4,170,96,0.5647,0.5647,0.8817,0.9762,6.0584,24.29,0.0,0.0236,0.4125,0.0192
The emperor summoned his advisors to discuss the border thre,1.0,0,132,83,0.6288,0.6288,0.9389,1.0,5.7333,18.86,0.0,0.0175,0.4125,0.0166
The emperor summoned his advisors to discuss the border thre,1.0,1,125,79,0.632,0.632,0.9435,1.0,5.7998,8.93,0.0,0.0313,0.225,0.0158
The emperor summoned his advisors to discuss the border thre,1.0,2,98,71,0.7245,0.7245,0.9588,1.0,5.8105,6.53,0.0,0.0482,0.2875,0.0142
The emperor summoned his advisors to discuss the border thre,1.0,3,110,70,0.6364,0.6364,0.9541,1.0,5.6356,18.33,0.0,0.0296,0.2875,0.014
The emperor summoned his advisors to discuss the border thre,1.0,4,130,85,0.6538,0.6538,0.9302,1.0,5.8325,16.25,0.0,0.0374,0.35,0.017
The ruler asked whether it was better to submit or resist.,0.8,0,173,79,0.4566,0.4566,0.7674,0.9415,5.3752,17.3,0.0,0.0226,0.6,0.0158
The ruler asked whether it was better to submit or resist.,0.8,1,156,68,0.4359,0.4359,0.8065,0.9481,5.3517,13.0,0.0,0.0332,0.7,0.0136
The ruler asked whether it was better to submit or resist.,0.8,2,140,71,0.5071,0.5071,0.8417,0.9638,5.4654,11.67,0.0,0.0379,0.475,0.0142
The ruler asked whether it was better to submit or resist.,0.8,3,164,75,0.4573,0.4573,0.8098,0.963,5.4945,14.91,0.0,0.0272,0.475,0.015
The ruler asked whether it was better to submit or resist.,0.8,4,151,82,0.543,0.543,0.8933,0.9799,5.7371,16.78,0.0,0.0281,0.4125,0.0164
The ruler asked whether it was better to submit or resist.,1.0,0,173,89,0.5145,0.5145,0.9186,0.9825,5.991,17.3,0.0,0.0267,0.35,0.0178
The ruler asked whether it was better to submit or resist.,1.0,1,153,93,0.6078,0.6078,0.9539,1.0,6.0717,13.91,0.0,0.0276,0.35,0.0186
The ruler asked whether it was better to submit or resist.,1.0,2,158,86,0.5443,0.5443,0.9045,0.9936,5.9796,17.56,0.0,0.0296,0.2875,0.0172
The ruler asked whether it was better to submit or resist.,1.0,3,163,87,0.5337,0.5337,0.9321,1.0,5.9367,14.82,0.0,0.0349,0.3875,0.0174
The ruler asked whether it was better to submit or resist.,1.0,4,148,84,0.5676,0.5676,0.9116,0.9726,5.9289,18.5,0.0,0.0404,0.45,0.0168
The general surveyed the battlefield and considered his opti,0.8,0,138,72,0.5217,0.5217,0.8394,0.9779,5.2103,11.5,0.0,0.0295,0.475,0.0144
The general surveyed the battlefield and considered his opti,0.8,1,153,74,0.4837,0.4837,0.8421,0.9735,5.5046,25.5,0.0,0.019,0.6,0.0148
The general surveyed the battlefield and considered his opti,0.8,2,55,45,0.8182,0.8182,1.0,1.0,5.3402,6.88,0.0,0.041,0.1625,0.009
The general surveyed the battlefield and considered his opti,0.8,3,77,60,0.7792,0.7792,0.9868,1.0,5.6498,7.7,0.0,0.0701,0.325,0.012
The general surveyed the battlefield and considered his opti,0.8,4,170,85,0.5,0.5,0.8402,0.9702,5.6935,14.17,0.0,0.0236,0.475,0.017
The general surveyed the battlefield and considered his opti,1.0,0,171,91,0.5322,0.5322,0.9471,1.0,5.9828,19.0,0.0,0.0296,0.2875,0.0182
The general surveyed the battlefield and considered his opti,1.0,1,150,87,0.58,0.58,0.9262,0.9932,6.0824,21.43,0.0,0.0376,0.2875,0.0174
The general surveyed the battlefield and considered his opti,1.0,2,136,84,0.6176,0.6176,0.8963,0.9776,5.8845,13.6,0.0,0.036,0.35,0.0168
The general surveyed the battlefield and considered his opti,1.0,3,114,83,0.7281,0.7281,0.9735,1.0,5.9939,12.67,0.0,0.0274,0.2875,0.0166
The general surveyed the battlefield and considered his opti,1.0,4,136,89,0.6544,0.6544,0.9481,0.9925,6.1174,17.0,0.0,0.0341,0.225,0.0178
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,169,72,0.426,0.426,0.7679,0.9222,5.4297,10.56,0.0,0.0291,0.6,0.0144
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,155,78,0.5032,0.5032,0.8182,0.9412,5.3975,25.83,0.0,0.0204,0.6,0.0156
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,177,78,0.4407,0.4407,0.7955,0.96,5.5373,17.7,0.0,0.03,0.7,0.0156
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,175,79,0.4514,0.4514,0.8391,0.9769,5.7574,21.88,0.0,0.0241,0.4125,0.0158
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,170,86,0.5059,0.5059,0.8402,0.9762,5.5879,24.29,0.0,0.0227,0.6,0.0172
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,163,89,0.546,0.546,0.8827,1.0,5.9903,13.58,0.0,0.042,0.3875,0.0178
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,156,95,0.609,0.609,0.9161,0.9935,5.9551,17.33,0.0,0.0285,0.4125,0.019
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,153,87,0.5686,0.5686,0.9013,1.0,5.7108,9.56,0.0,0.0244,0.4125,0.0174
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,178,82,0.4607,0.4607,0.8362,0.9659,5.7154,25.43,0.0,0.02,0.4125,0.0164
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,131,85,0.6489,0.6489,0.9231,0.9922,5.6741,9.36,0.0,0.0377,0.35,0.017
The nature of power is that it changes those who hold it.,0.8,0,163,84,0.5153,0.5153,0.8642,0.9752,5.7838,13.58,0.0,0.0319,0.475,0.0168
The nature of power is that it changes those who hold it.,0.8,1,173,82,0.474,0.474,0.8023,0.9474,5.5245,21.62,0.0,0.0283,0.6375,0.0164
The nature of power is that it changes those who hold it.,0.8,2,188,76,0.4043,0.4043,0.7968,0.9409,5.5437,47.0,0.0,0.0172,0.475,0.0152
The nature of power is that it changes those who hold it.,0.8,3,178,79,0.4438,0.4438,0.791,0.9261,5.7044,35.6,0.0,0.0262,0.475,0.0158
The nature of power is that it changes those who hold it.,0.8,4,173,77,0.4451,0.4451,0.8605,0.9825,5.6734,19.22,0.0,0.0318,0.4125,0.0154
The nature of power is that it changes those who hold it.,1.0,0,171,80,0.4678,0.4678,0.8588,0.9822,5.9204,14.25,0.0,0.0483,0.35,0.016
The nature of power is that it changes those who hold it.,1.0,1,174,84,0.4828,0.4828,0.896,1.0,5.8989,24.86,0.0,0.0241,0.5125,0.0168
The nature of power is that it changes those who hold it.,1.0,2,179,84,0.4693,0.4693,0.9045,0.9774,5.8655,22.38,0.0,0.029,0.45,0.0168
The nature of power is that it changes those who hold it.,1.0,3,172,89,0.5174,0.5174,0.8421,0.9824,5.8341,28.67,0.0,0.0247,0.475,0.0178
The nature of power is that it changes those who hold it.,1.0,4,169,89,0.5266,0.5266,0.8988,0.976,5.9984,21.12,0.0,0.0349,0.4125,0.0178
What is remembered depends on who survives to tell the story,0.8,0,180,88,0.4889,0.4889,0.8268,0.9775,5.7893,18.0,0.0,0.0338,0.35,0.0176
What is remembered depends on who survives to tell the story,0.8,1,161,84,0.5217,0.5217,0.875,0.9874,5.8691,11.5,0.0,0.0435,0.4125,0.0168
What is remembered depends on who survives to tell the story,0.8,2,149,70,0.4698,0.4698,0.8243,0.9456,5.4238,12.42,0.0,0.0462,0.5375,0.014
What is remembered depends on who survives to tell the story,0.8,3,176,81,0.4602,0.4602,0.8171,0.977,5.7538,19.56,0.0,0.032,0.35,0.0162
What is remembered depends on who survives to tell the story,0.8,4,145,76,0.5241,0.5241,0.8542,0.993,5.5098,13.18,0.0,0.0395,0.575,0.0152
What is remembered depends on who survives to tell the story,1.0,0,177,85,0.4802,0.4802,0.892,0.9829,5.9806,12.64,0.0,0.0323,0.2875,0.017
What is remembered depends on who survives to tell the story,1.0,1,163,83,0.5092,0.5092,0.8827,0.9814,5.8448,20.38,0.0,0.0283,0.35,0.0166
What is remembered depends on who survives to tell the story,1.0,2,156,95,0.609,0.609,0.9161,0.987,6.0555,14.18,0.0,0.0346,0.35,0.019
What is remembered depends on who survives to tell the story,1.0,3,97,69,0.7113,0.7113,0.9792,1.0,5.8316,5.11,0.0,0.0751,0.325,0.0138
What is remembered depends on who survives to tell the story,1.0,4,112,71,0.6339,0.6339,0.955,1.0,5.5763,12.44,0.0,0.0381,0.3875,0.0142
The merchant counted his coins and frowned at the total.,0.8,0,98,65,0.6633,0.6633,0.9691,1.0,5.5496,5.44,0.0,0.0582,0.225,0.013
The merchant counted his coins and frowned at the total.,0.8,1,100,56,0.56,0.56,0.9697,1.0,5.3349,7.14,0.0,0.0587,0.4875,0.0112
The merchant counted his coins and frowned at the total.,0.8,2,96,58,0.6042,0.6042,0.9263,1.0,5.2559,8.0,0.0,0.0514,0.35,0.0116
The merchant counted his coins and frowned at the total.,0.8,3,96,65,0.6771,0.6771,0.9895,1.0,5.596,8.0,0.0,0.0532,0.225,0.013
The merchant counted his coins and frowned at the total.,0.8,4,110,68,0.6182,0.6182,0.9083,1.0,5.4989,7.86,0.0,0.0507,0.35,0.0136
The merchant counted his coins and frowned at the total.,1.0,0,107,76,0.7103,0.7103,0.9906,1.0,5.9469,10.7,0.0,0.0399,0.225,0.0152
The merchant counted his coins and frowned at the total.,1.0,1,75,61,0.8133,0.8133,1.0,1.0,5.7872,7.5,0.0,0.086,0.1625,0.0122
The merchant counted his coins and frowned at the total.,1.0,2,144,81,0.5625,0.5625,0.9161,1.0,5.8066,16.0,0.0,0.0454,0.35,0.0162
The merchant counted his coins and frowned at the total.,1.0,3,147,84,0.5714,0.5714,0.9178,0.9931,5.8696,9.8,0.0,0.0303,0.35,0.0168
The merchant counted his coins and frowned at the total.,1.0,4,124,81,0.6532,0.6532,0.9756,1.0,5.9871,10.33,0.0,0.0526,0.225,0.0162
She walked to the edge of the river and looked across.,0.8,0,124,73,0.5887,0.5887,0.8862,0.9918,5.6369,11.27,0.0,0.042,0.35,0.0146
She walked to the edge of the river and looked across.,0.8,1,125,75,0.6,0.6,0.9516,1.0,5.5308,12.5,0.0,0.051,0.35,0.015
She walked to the edge of the river and looked across.,0.8,2,137,78,0.5693,0.5693,0.8529,0.9852,5.4795,10.54,0.0,0.0378,0.4125,0.0156
She walked to the edge of the river and looked across.,0.8,3,123,67,0.5447,0.5447,0.877,0.9917,5.2573,12.3,0.0,0.0291,0.6,0.0134
She walked to the edge of the river and looked across.,0.8,4,111,64,0.5766,0.5766,0.9182,0.9908,5.2817,9.25,0.0,0.0456,0.2875,0.0128
She walked to the edge of the river and looked across.,1.0,0,112,68,0.6071,0.6071,0.9459,1.0,5.6138,7.47,0.0,0.0545,0.3875,0.0136
She walked to the edge of the river and looked across.,1.0,1,60,52,0.8667,0.8667,1.0,1.0,5.5001,12.0,0.0,0.0557,0.1625,0.0104
She walked to the edge of the river and looked across.,1.0,2,90,65,0.7222,0.7222,1.0,1.0,5.6751,5.29,0.0,0.0941,0.2625,0.013
She walked to the edge of the river and looked across.,1.0,3,95,66,0.6947,0.6947,0.9468,1.0,5.6526,8.64,0.0,0.0578,0.3875,0.0132
She walked to the edge of the river and looked across.,1.0,4,106,76,0.717,0.717,0.9524,1.0,5.8525,7.07,0.0,0.0452,0.35,0.0152
The structure of the bridge relied on three main supports.,0.8,0,41,37,0.9024,0.9024,1.0,1.0,5.144,13.67,0.0,0.0375,0.1625,0.0074
The structure of the bridge relied on three main supports.,0.8,1,112,64,0.5714,0.5714,0.9009,0.9909,5.275,6.22,0.0,0.052,0.2875,0.0128
The structure of the bridge relied on three main supports.,0.8,2,83,46,0.5542,0.5542,0.9756,1.0,5.0061,9.22,0.0,0.0827,0.225,0.0092
The structure of the bridge relied on three main supports.,0.8,3,118,61,0.5169,0.5169,0.906,0.9828,5.2354,7.38,0.0,0.0579,0.2875,0.0122
The structure of the bridge relied on three main supports.,0.8,4,91,50,0.5495,0.5495,0.9556,1.0,5.0576,6.5,0.0,0.0912,0.4875,0.01
The structure of the bridge relied on three main supports.,1.0,0,122,80,0.6557,0.6557,0.9256,1.0,5.7989,10.17,0.0,0.0418,0.4125,0.016
The structure of the bridge relied on three main supports.,1.0,1,89,64,0.7191,0.7191,1.0,1.0,5.6751,4.94,0.0,0.1178,0.2625,0.0128
The structure of the bridge relied on three main supports.,1.0,2,91,55,0.6044,0.6044,0.9667,1.0,5.3291,3.96,0.0,0.1292,0.3875,0.011
The structure of the bridge relied on three main supports.,1.0,3,45,39,0.8667,0.8667,1.0,1.0,5.1282,11.25,0.0,0.0429,0.1625,0.0078
The structure of the bridge relied on three main supports.,1.0,4,92,60,0.6522,0.6522,1.0,1.0,5.6064,5.11,0.0,0.0923,0.2625,0.012
