prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
The general surveyed the battlefield and considered his opti,1.0,0,151,94,0.6225,0.6225,0.9467,1.0,6.0116,13.73,0.0,0.0365,0.45,0.0188
The general surveyed the battlefield and considered his opti,1.0,1,158,89,0.5633,0.5633,0.9172,1.0,6.0377,12.15,0.0,0.0396,0.35,0.0178
The general surveyed the battlefield and considered his opti,1.0,2,155,98,0.6323,0.6323,0.974,1.0,6.1765,10.33,0.0,0.0324,0.225,0.0196
The general surveyed the battlefield and considered his opti,1.0,3,153,83,0.5425,0.5425,0.8816,0.9801,5.8768,13.91,0.0,0.0373,0.4125,0.0166
The general surveyed the battlefield and considered his opti,1.0,4,159,101,0.6352,0.6352,0.9684,1.0,6.2679,15.9,0.0,0.0297,0.2875,0.0202
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,163,89,0.546,0.546,0.9136,0.9938,5.992,11.64,0.0,0.0292,0.475,0.0178
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,165,84,0.5091,0.5091,0.8537,0.9632,5.6161,9.17,0.0,0.0379,0.6,0.0168
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,163,81,0.4969,0.4969,0.8642,0.9814,5.6845,10.87,0.0,0.0321,0.4125,0.0162
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,171,76,0.4444,0.4444,0.7824,0.9527,5.3663,15.55,0.0,0.0258,0.6,0.0152
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,160,69,0.4313,0.4313,0.7862,0.9684,5.1691,10.0,0.0,0.0306,0.5375,0.0138
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,158,94,0.5949,0.5949,0.9554,1.0,6.0828,14.36,0.0,0.0256,0.2875,0.0188
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,164,92,0.561,0.561,0.9325,1.0,6.0451,13.67,0.0,0.0339,0.3875,0.0184
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,161,89,0.5528,0.5528,0.8938,0.9811,5.8377,13.42,0.0,0.0303,0.4125,0.0178
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,155,93,0.6,0.6,0.9286,0.9935,5.9379,19.38,0.0,0.0342,0.2875,0.0186
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,160,89,0.5563,0.5563,0.9245,0.981,5.9665,13.33,0.0,0.0333,0.35,0.0178
The nature of power is that it changes those who hold it.,0.8,0,175,80,0.4571,0.4571,0.8391,0.9653,5.674,12.5,0.0,0.0241,0.6,0.016
The nature of power is that it changes those who hold it.,0.8,1,167,75,0.4491,0.4491,0.8193,0.9636,5.5059,15.18,0.0,0.0262,0.475,0.015
The nature of power is that it changes those who hold it.,0.8,2,183,80,0.4372,0.4372,0.7857,0.9448,5.6511,22.88,0.0,0.0267,0.5375,0.016
The nature of power is that it changes those who hold it.,0.8,3,184,90,0.4891,0.4891,0.8361,0.9505,5.893,20.44,0.0,0.0241,0.6375,0.018
The nature of power is that it changes those who hold it.,0.8,4,171,81,0.4737,0.4737,0.8412,0.9882,5.7008,14.25,0.0,0.0241,0.35,0.0162
The nature of power is that it changes those who hold it.,1.0,0,177,91,0.5141,0.5141,0.9091,0.9829,6.108,16.09,0.0,0.0326,0.325,0.0182
The nature of power is that it changes those who hold it.,1.0,1,167,101,0.6048,0.6048,0.9518,1.0,6.1956,11.13,0.0,0.0378,0.2875,0.0202
The nature of power is that it changes those who hold it.,1.0,2,172,91,0.5291,0.5291,0.9181,0.9882,6.0546,14.33,0.0,0.0301,0.35,0.0182
The nature of power is that it changes those who hold it.,1.0,3,180,86,0.4778,0.4778,0.8883,0.9888,5.8968,18.0,0.0,0.0364,0.35,0.0172
The nature of power is that it changes those who hold it.,1.0,4,184,81,0.4402,0.4402,0.8689,0.989,5.6897,23.0,0.0,0.0226,0.5125,0.0162
What is remembered depends on who survives to tell the story,0.8,0,173,82,0.474,0.474,0.8779,0.9766,5.8204,15.73,0.0,0.042,0.475,0.0164
What is remembered depends on who survives to tell the story,0.8,1,178,81,0.4551,0.4551,0.8305,0.9602,5.7857,17.8,0.0,0.0367,0.45,0.0162
What is remembered depends on who survives to tell the story,0.8,2,188,66,0.3511,0.3511,0.8182,0.9731,5.4988,23.5,0.0,0.0407,0.7,0.0132
What is remembered depends on who survives to tell the story,0.8,3,166,73,0.4398,0.4398,0.8,0.9329,5.4028,11.07,0.0,0.0341,0.6,0.0146
What is remembered depends on who survives to tell the story,0.8,4,175,76,0.4343,0.4343,0.7816,0.9306,5.6125,17.5,0.0,0.035,0.6,0.0152
What is remembered depends on who survives to tell the story,1.0,0,174,107,0.6149,0.6149,0.9422,0.9942,6.3302,19.33,0.0,0.0286,0.2875,0.0214
What is remembered depends on who survives to tell the story,1.0,1,167,88,0.5269,0.5269,0.8916,0.9939,5.8605,20.88,0.0,0.0252,0.35,0.0176
What is remembered depends on who survives to tell the story,1.0,2,153,94,0.6144,0.6144,0.9079,0.9868,6.0675,13.91,0.0,0.0207,0.5375,0.0188
What is remembered depends on who survives to tell the story,1.0,3,174,98,0.5632,0.5632,0.9249,1.0,6.1228,17.4,0.0,0.0273,0.4125,0.0196
What is remembered depends on who survives to tell the story,1.0,4,160,93,0.5813,0.5813,0.9497,0.9937,6.085,17.78,0.0,0.0309,0.2875,0.0186
The merchant counted his coins and frowned at the total.,0.8,0,85,57,0.6706,0.6706,0.9881,1.0,5.5559,4.72,0.0,0.0818,0.325,0.0114
The merchant counted his coins and frowned at the total.,0.8,1,105,62,0.5905,0.5905,0.9519,0.9903,5.5019,5.83,0.0,0.0767,0.225,0.0124
The merchant counted his coins and frowned at the total.,0.8,2,79,53,0.6709,0.6709,1.0,1.0,5.3292,6.58,0.0,0.0743,0.2625,0.0106
The merchant counted his coins and frowned at the total.,0.8,3,76,54,0.7105,0.7105,0.9867,1.0,5.4566,4.22,0.0,0.1024,0.325,0.0108
The merchant counted his coins and frowned at the total.,0.8,4,63,45,0.7143,0.7143,0.9677,0.9836,5.2944,3.15,0.0,0.0859,0.225,0.009
The merchant counted his coins and frowned at the total.,1.0,0,161,88,0.5466,0.5466,0.8625,0.9811,5.8575,10.73,0.0,0.0279,0.35,0.0176
The merchant counted his coins and frowned at the total.,1.0,1,106,63,0.5943,0.5943,0.9905,1.0,5.631,7.57,0.0,0.0734,0.325,0.0126
The merchant counted his coins and frowned at the total.,1.0,2,110,73,0.6636,0.6636,0.9633,1.0,5.8313,5.5,0.0,0.0491,0.2875,0.0146
The merchant counted his coins and frowned at the total.,1.0,3,85,60,0.7059,0.7059,0.9762,1.0,5.649,8.5,0.0,0.0917,0.225,0.012
The merchant counted his coins and frowned at the total.,1.0,4,125,75,0.6,0.6,0.9032,0.9919,5.5647,9.62,0.0,0.0413,0.4125,0.015
She walked to the edge of the river and looked across.,0.8,0,159,70,0.4403,0.4403,0.7658,0.9618,4.9037,11.36,0.0,0.0248,0.6,0.014
She walked to the edge of the river and looked across.,0.8,1,127,69,0.5433,0.5433,0.873,0.992,5.1655,6.68,0.0,0.0467,0.475,0.0138
She walked to the edge of the river and looked across.,0.8,2,146,72,0.4932,0.4932,0.8138,0.9722,5.098,20.86,0.0,0.0237,0.6,0.0144
She walked to the edge of the river and looked across.,0.8,3,109,69,0.633,0.633,0.9444,0.9907,5.5107,8.38,0.0,0.0513,0.2875,0.0138
She walked to the edge of the river and looked across.,0.8,4,118,74,0.6271,0.6271,0.9316,1.0,5.4457,16.86,0.0,0.0429,0.4125,0.0148
She walked to the edge of the river and looked across.,1.0,0,161,96,0.5963,0.5963,0.9313,1.0,5.8352,17.89,0.0,0.0267,0.2875,0.0192
She walked to the edge of the river and looked across.,1.0,1,80,71,0.8875,0.8875,1.0,1.0,5.9763,6.15,0.0,0.0621,0.1625,0.0142
She walked to the edge of the river and looked across.,1.0,2,100,71,0.71,0.71,0.9495,0.9898,5.7187,7.14,0.0,0.0583,0.225,0.0142
She walked to the edge of the river and looked across.,1.0,3,59,51,0.8644,0.8644,0.9828,1.0,5.5164,7.38,0.0,0.0631,0.225,0.0102
She walked to the edge of the river and looked across.,1.0,4,146,90,0.6164,0.6164,0.9793,1.0,5.9901,14.6,0.0,0.0248,0.325,0.018
The structure of the bridge relied on three main supports.,0.8,0,125,75,0.6,0.6,0.9113,1.0,5.7026,12.5,0.0,0.0552,0.4125,0.015
The structure of the bridge relied on three main supports.,0.8,1,133,76,0.5714,0.5714,0.8712,0.9924,5.4519,11.08,0.0,0.0249,0.5375,0.0152
The structure of the bridge relied on three main supports.,0.8,2,117,64,0.547,0.547,0.8534,0.9826,5.0969,10.64,0.0,0.0419,0.475,0.0128
The structure of the bridge relied on three main supports.,0.8,3,90,56,0.6222,0.6222,0.9438,1.0,5.2588,15.0,0.0,0.0602,0.2875,0.0112
The structure of the bridge relied on three main supports.,0.8,4,148,69,0.4662,0.4662,0.7891,0.9589,5.4183,14.8,0.0,0.0309,0.4125,0.0138
The structure of the bridge relied on three main supports.,1.0,0,131,74,0.5649,0.5649,0.9077,0.9922,5.5378,14.56,0.0,0.0382,0.35,0.0148
The structure of the bridge relied on three main supports.,1.0,1,139,74,0.5324,0.5324,0.8696,0.9927,5.5363,17.38,0.0,0.0259,0.45,0.0148
The structure of the bridge relied on three main supports.,1.0,2,134,82,0.6119,0.6119,0.9323,1.0,5.7351,16.75,0.0,0.0458,0.3875,0.0164
The structure of the bridge relied on three main supports.,1.0,3,122,75,0.6148,0.6148,0.9587,1.0,5.6323,17.43,0.0,0.0363,0.2875,0.015
The structure of the bridge relied on three main supports.,1.0,4,74,57,0.7703,0.7703,1.0,1.0,5.6094,6.73,0.0,0.1079,0.2625,0.0114
