prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
The envoy arrived at dawn with gifts from the northern court,0.8,4,117,74,0.6325,0.6325,0.9397,0.9913,5.8121,14.62,0.0,0.0342,0.2875,0.0148
The envoy arrived at dawn with gifts from the northern court,1.0,0,154,88,0.5714,0.5714,0.9085,0.9934,5.9501,12.83,0.0,0.0229,0.4125,0.0176
The envoy arrived at dawn with gifts from the northern court,1.0,1,176,86,0.4886,0.4886,0.8857,0.977,5.8511,19.56,0.0,0.0188,0.35,0.0172
The envoy arrived at dawn with gifts from the northern court,1.0,2,103,69,0.6699,0.6699,0.9804,1.0,5.6359,7.36,0.0,0.0413,0.225,0.0138
The envoy arrived at dawn with gifts from the northern court,1.0,3,90,65,0.7222,0.7222,0.9775,1.0,5.6109,10.0,0.0,0.0346,0.2875,0.013
The envoy arrived at dawn with gifts from the northern court,1.0,4,146,80,0.5479,0.5479,0.9241,1.0,5.5821,13.27,0.0,0.033,0.35,0.016
The minister bowed and said the neighboring state was weak.,0.8,0,174,86,0.4943,0.4943,0.8728,0.9709,6.0046,15.82,0.0,0.0291,0.2875,0.0172
The minister bowed and said the neighboring state was weak.,0.8,1,151,80,0.5298,0.5298,0.8133,0.9799,5.5309,15.1,0.0,0.0242,0.475,0.016
The minister bowed and said the neighboring state was weak.,0.8,2,169,78,0.4615,0.4615,0.8036,0.9521,5.4467,15.36,0.0,0.0242,0.6,0.0156
The minister bowed and said the neighboring state was weak.,0.8,3,181,75,0.4144,0.4144,0.8167,0.9721,5.5534,18.1,0.0,0.0351,0.475,0.015
The minister bowed and said the neighboring state was weak.,0.8,4,159,63,0.3962,0.3962,0.7785,0.9554,4.9327,13.25,0.0,0.0263,0.7,0.0126
The minister bowed and said the neighboring state was weak.,1.0,0,163,98,0.6012,0.6012,0.9136,0.9876,6.153,16.3,0.0,0.0221,0.2875,0.0196
The minister bowed and said the neighboring state was weak.,1.0,1,167,95,0.5689,0.5689,0.9398,1.0,6.064,18.56,0.0,0.0272,0.2875,0.019
The minister bowed and said the neighboring state was weak.,1.0,2,141,77,0.5461,0.5461,0.8429,0.9712,5.3771,12.82,0.0,0.0206,0.6,0.0154
The minister bowed and said the neighboring state was weak.,1.0,3,170,88,0.5176,0.5176,0.9172,0.994,5.8161,21.25,0.0,0.0209,0.3875,0.0176
The minister bowed and said the neighboring state was weak.,1.0,4,127,78,0.6142,0.6142,0.9286,0.992,5.7397,8.47,0.0,0.0454,0.2875,0.0156
"In the third year of famine, the granaries stood nearly empt",0.8,0,149,69,0.4631,0.4631,0.7973,0.9524,5.4042,10.64,0.0,0.0356,0.4125,0.0138
"In the third year of famine, the granaries stood nearly empt",0.8,1,111,69,0.6216,0.6216,0.9182,1.0,5.4465,9.25,0.0,0.0506,0.2875,0.0138
"In the third year of famine, the granaries stood nearly empt",0.8,2,154,77,0.5,0.5,0.8105,0.9474,5.662,15.4,0.0,0.0381,0.4125,0.0154
"In the third year of famine, the granaries stood nearly empt",0.8,3,84,61,0.7262,0.7262,0.9518,1.0,5.4959,12.0,0.0,0.0426,0.2875,0.0122
"In the third year of famine, the granaries stood nearly empt",0.8,4,159,82,0.5157,0.5157,0.8671,0.9873,5.7443,14.45,0.0,0.0386,0.4125,0.0164
"In the third year of famine, the granaries stood nearly empt",1.0,0,147,90,0.6122,0.6122,0.9452,0.9931,6.0427,13.36,0.0,0.0333,0.2875,0.018
"In the third year of famine, the granaries stood nearly empt",1.0,1,144,93,0.6458,0.6458,0.9441,1.0,6.1227,9.6,0.0,0.0319,0.2875,0.0186
"In the third year of famine, the granaries stood nearly empt",1.0,2,167,80,0.479,0.479,0.8614,0.9818,5.7194,23.86,0.0,0.0211,0.5375,0.016
"In the third year of famine, the granaries stood nearly empt",1.0,3,140,85,0.6071,0.6071,0.9424,0.9928,5.868,14.0,0.0,0.0267,0.2875,0.017
"In the third year of famine, the granaries stood nearly empt",1.0,4,154,80,0.5195,0.5195,0.8497,0.9868,5.5794,14.0,0.0,0.028,0.5375,0.016
The emperor summoned his advisors to discuss the border thre,0.8,0,148,70,0.473,0.473,0.8027,0.9658,5.2746,13.45,0.0,0.034,0.4125,0.014
The emperor summoned his advisors to discuss the border thre,0.8,1,158,95,0.6013,0.6013,0.9108,0.9872,5.9423,10.53,0.0,0.0314,0.4125,0.019
The emperor summoned his advisors to discuss the border thre,0.8,2,84,60,0.7143,0.7143,0.988,1.0,5.4781,8.4,0.0,0.0573,0.225,0.012
The emperor summoned his advisors to discuss the border thre,0.8,3,78,57,0.7308,0.7308,1.0,1.0,5.5641,4.59,0.0,0.0688,0.1625,0.0114
The emperor summoned his advisors to discuss the border thre,0.8,4,120,66,0.55,0.55,0.8992,0.9746,5.1996,8.57,0.0,0.0492,0.4125,0.0132
The emperor summoned his advisors to discuss the border thre,1.0,0,155,92,0.5935,0.5935,0.9481,1.0,5.9323,17.22,0.0,0.0228,0.35,0.0184
The emperor summoned his advisors to discuss the border thre,1.0,1,128,77,0.6016,0.6016,0.9055,1.0,5.6141,10.67,0.0,0.0402,0.5125,0.0154
The emperor summoned his advisors to discuss the border thre,1.0,2,132,78,0.5909,0.5909,0.9008,0.9923,5.5201,6.0,0.0,0.0419,0.475,0.0156
The emperor summoned his advisors to discuss the border thre,1.0,3,103,66,0.6408,0.6408,0.9608,1.0,5.5395,6.87,0.0,0.0473,0.225,0.0132
The emperor summoned his advisors to discuss the border thre,1.0,4,144,84,0.5833,0.5833,0.9091,1.0,5.767,14.4,0.0,0.0268,0.35,0.0168
The ruler asked whether it was better to submit or resist.,0.8,0,168,72,0.4286,0.4286,0.8263,0.9639,5.6651,15.27,0.0,0.0501,0.475,0.0144
The ruler asked whether it was better to submit or resist.,0.8,1,146,64,0.4384,0.4384,0.8207,0.9583,5.1572,8.11,0.0,0.045,0.5375,0.0128
The ruler asked whether it was better to submit or resist.,0.8,2,161,68,0.4224,0.4224,0.75,0.9434,5.1272,10.73,0.0,0.0359,0.475,0.0136
The ruler asked whether it was better to submit or resist.,0.8,3,162,75,0.463,0.463,0.8261,0.9688,5.3507,11.57,0.0,0.0287,0.475,0.015
The ruler asked whether it was better to submit or resist.,0.8,4,127,59,0.4646,0.4646,0.8016,0.976,5.0666,3.74,0.0,0.0724,0.6375,0.0118
The ruler asked whether it was better to submit or resist.,1.0,0,175,83,0.4743,0.4743,0.9253,1.0,5.9882,17.5,0.0,0.0357,0.225,0.0166
The ruler asked whether it was better to submit or resist.,1.0,1,124,84,0.6774,0.6774,0.9593,1.0,6.0226,10.33,0.0,0.0306,0.2875,0.0168
The ruler asked whether it was better to submit or resist.,1.0,2,99,66,0.6667,0.6667,0.9694,1.0,5.6088,7.62,0.0,0.0413,0.2875,0.0132
The ruler asked whether it was better to submit or resist.,1.0,3,114,75,0.6579,0.6579,0.9646,1.0,5.7758,22.8,0.0,0.0294,0.225,0.015
The ruler asked whether it was better to submit or resist.,1.0,4,167,89,0.5329,0.5329,0.8795,0.9697,6.0219,12.85,0.0,0.0295,0.5125,0.0178
The general surveyed the battlefield and considered his opti,0.8,0,96,68,0.7083,0.7083,0.9895,1.0,5.7383,9.6,0.0,0.0518,0.225,0.0136
The general surveyed the battlefield and considered his opti,0.8,1,94,63,0.6702,0.6702,0.957,1.0,5.4617,15.67,0.0,0.0252,0.2875,0.0126
The general surveyed the battlefield and considered his opti,0.8,2,139,72,0.518,0.518,0.8841,1.0,5.3276,11.58,0.0,0.0363,0.475,0.0144
The general surveyed the battlefield and considered his opti,0.8,3,168,66,0.3929,0.3929,0.7784,0.9398,5.3338,14.0,0.0,0.0317,0.6,0.0132
The general surveyed the battlefield and considered his opti,0.8,4,98,62,0.6327,0.6327,0.9794,1.0,5.4174,10.89,0.0,0.05,0.225,0.0124
The general surveyed the battlefield and considered his opti,1.0,0,146,93,0.637,0.637,0.931,0.9861,6.13,14.6,0.0,0.0309,0.3875,0.0186
The general surveyed the battlefield and considered his opti,1.0,1,98,74,0.7551,0.7551,1.0,1.0,5.8953,12.25,0.0,0.046,0.1625,0.0148
The general surveyed the battlefield and considered his opti,1.0,2,102,71,0.6961,0.6961,0.9802,1.0,5.7773,11.33,0.0,0.0533,0.225,0.0142
The general surveyed the battlefield and considered his opti,1.0,3,155,92,0.5935,0.5935,0.9091,0.9739,5.9758,22.14,0.0,0.023,0.2875,0.0184
The general surveyed the battlefield and considered his opti,1.0,4,156,95,0.609,0.609,0.9419,1.0,6.0386,11.14,0.0,0.0366,0.2875,0.019
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,141,72,0.5106,0.5106,0.8143,0.9568,5.1414,7.83,0.0,0.0319,0.4125,0.0144
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,150,88,0.5867,0.5867,0.9396,0.9932,5.8213,10.0,0.0,0.0343,0.2875,0.0176
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,128,77,0.6016,0.6016,0.937,1.0,5.3936,12.8,0.0,0.0355,0.35,0.0154
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,170,81,0.4765,0.4765,0.8284,0.9643,5.6265,14.17,0.0,0.0311,0.4125,0.0162
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,176,88,0.5,0.5,0.8686,0.977,5.8559,12.57,0.0,0.0224,0.4125,0.0176
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,138,78,0.5652,0.5652,0.8905,0.9926,5.5032,10.62,0.0,0.0325,0.5375,0.0156
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,154,88,0.5714,0.5714,0.915,0.9934,6.0458,10.27,0.0,0.0312,0.35,0.0176
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,136,83,0.6103,0.6103,0.9407,1.0,5.7479,7.56,0.0,0.0381,0.2875,0.0166
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,145,97,0.669,0.669,0.9653,1.0,6.0825,9.67,0.0,0.0372,0.225,0.0194
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,144,79,0.5486,0.5486,0.9091,0.993,5.6586,11.08,0.0,0.0328,0.35,0.0158
The nature of power is that it changes those who hold it.,0.8,0,153,69,0.451,0.451,0.8158,0.947,5.3184,11.77,0.0,0.0281,0.4125,0.0138
The nature of power is that it changes those who hold it.,0.8,1,175,80,0.4571,0.4571,0.8851,0.9827,5.7747,10.94,0.0,0.0293,0.35,0.016
The nature of power is that it changes those who hold it.,0.8,2,180,71,0.3944,0.3944,0.8101,0.9607,5.4914,30.0,0.0,0.0209,0.2875,0.0142
The nature of power is that it changes those who hold it.,0.8,3,172,81,0.4709,0.4709,0.8187,0.9588,5.8414,11.47,0.0,0.035,0.4125,0.0162
The nature of power is that it changes those who hold it.,0.8,4,181,77,0.4254,0.4254,0.8722,0.9777,5.6807,15.08,0.0,0.0347,0.4125,0.0154
The nature of power is that it changes those who hold it.,1.0,0,164,88,0.5366,0.5366,0.9141,0.9877,5.9688,14.91,0.0,0.0441,0.35,0.0176
The nature of power is that it changes those who hold it.,1.0,1,178,83,0.4663,0.4663,0.9153,0.9943,5.9439,16.18,0.0,0.0371,0.35,0.0166
The nature of power is that it changes those who hold it.,1.0,2,163,89,0.546,0.546,0.9259,0.9876,6.1114,9.59,0.0,0.0524,0.225,0.0178
The nature of power is that it changes those who hold it.,1.0,3,179,88,0.4916,0.4916,0.927,1.0,6.0088,16.27,0.0,0.0356,0.225,0.0176
The nature of power is that it changes those who hold it.,1.0,4,164,91,0.5549,0.5549,0.9141,0.9815,6.0681,13.67,0.0,0.0299,0.35,0.0182
What is remembered depends on who survives to tell the story,0.8,0,166,79,0.4759,0.4759,0.8485,0.9756,5.7595,15.09,0.0,0.0282,0.2875,0.0158
What is remembered depends on who survives to tell the story,0.8,1,157,77,0.4904,0.4904,0.8205,0.9613,5.6913,13.08,0.0,0.0431,0.575,0.0154
What is remembered depends on who survives to tell the story,0.8,2,160,70,0.4375,0.4375,0.8365,0.981,5.2704,11.43,0.0,0.0353,0.6,0.014
What is remembered depends on who survives to tell the story,0.8,3,173,79,0.4566,0.4566,0.8081,0.9298,5.628,15.73,0.0,0.0298,0.575,0.0158
What is remembered depends on who survives to tell the story,0.8,4,166,84,0.506,0.506,0.8182,0.9573,5.7938,12.77,0.0,0.0262,0.4125,0.0168
What is remembered depends on who survives to tell the story,1.0,0,166,86,0.5181,0.5181,0.9273,0.9939,5.9153,15.09,0.0,0.0368,0.35,0.0172
What is remembered depends on who survives to tell the story,1.0,1,152,88,0.5789,0.5789,0.9073,0.9867,5.8076,16.89,0.0,0.0362,0.2875,0.0176
What is remembered depends on who survives to tell the story,1.0,2,156,90,0.5769,0.5769,0.9097,0.9935,6.0321,14.18,0.0,0.0379,0.35,0.018
What is remembered depends on who survives to tell the story,1.0,3,186,88,0.4731,0.4731,0.9027,0.9891,6.0885,20.67,0.0,0.0149,0.35,0.0176
What is remembered depends on who survives to tell the story,1.0,4,56,48,0.8571,0.8571,1.0,1.0,5.4812,8.0,0.0,0.0254,0.1625,0.0096
The merchant counted his coins and frowned at the total.,0.8,0,116,72,0.6207,0.6207,0.9478,1.0,5.4852,8.92,0.0,0.0399,0.35,0.0144
The merchant counted his coins and frowned at the total.,0.8,1,87,38,0.4368,0.4368,0.8605,0.9647,4.4902,4.14,0.0,0.1045,0.6125,0.0076
The merchant counted his coins and frowned at the total.,0.8,2,128,68,0.5312,0.5312,0.8819,0.9762,5.2147,14.22,0.0,0.0403,0.6,0.0136
The merchant counted his coins and frowned at the total.,0.8,3,122,64,0.5246,0.5246,0.876,1.0,5.1584,7.62,0.0,0.0464,0.35,0.0128
The merchant counted his coins and frowned at the total.,0.8,4,77,51,0.6623,0.6623,0.9868,1.0,5.2335,3.5,0.0,0.0993,0.225,0.0102
The merchant counted his coins and frowned at the total.,1.0,0,108,71,0.6574,0.6574,0.9626,1.0,5.7449,4.7,0.0,0.072,0.3875,0.0142
The merchant counted his coins and frowned at the total.,1.0,1,120,78,0.65,0.65,0.9496,1.0,5.7923,7.5,0.0,0.0439,0.2875,0.0156
The merchant counted his coins and frowned at the total.,1.0,2,108,68,0.6296,0.6296,0.972,1.0,5.6329,5.14,0.0,0.066,0.325,0.0136
The merchant counted his coins and frowned at the total.,1.0,3,92,72,0.7826,0.7826,0.978,1.0,5.9229,5.11,0.0,0.0671,0.225,0.0144
The merchant counted his coins and frowned at the total.,1.0,4,99,62,0.6263,0.6263,0.9898,1.0,5.6412,7.07,0.0,0.0672,0.225,0.0124
She walked to the edge of the river and looked across.,0.8,0,94,62,0.6596,0.6596,0.957,1.0,5.5001,15.67,0.0,0.072,0.3875,0.0124
She walked to the edge of the river and looked across.,0.8,1,141,75,0.5319,0.5319,0.8571,0.9856,5.3872,9.4,0.0,0.0409,0.35,0.015
She walked to the edge of the river and looked across.,0.8,2,154,77,0.5,0.5,0.8366,0.9868,5.4249,10.27,0.0,0.0395,0.475,0.0154
She walked to the edge of the river and looked across.,0.8,3,144,69,0.4792,0.4792,0.7972,0.9789,5.0962,13.09,0.0,0.0361,0.6,0.0138
She walked to the edge of the river and looked across.,0.8,4,123,74,0.6016,0.6016,0.9672,1.0,5.7493,8.79,0.0,0.0474,0.325,0.0148
She walked to the edge of the river and looked across.,1.0,0,132,81,0.6136,0.6136,0.9466,1.0,5.8626,7.76,0.0,0.05,0.2875,0.0162
She walked to the edge of the river and looked across.,1.0,1,118,84,0.7119,0.7119,0.9573,1.0,5.8735,13.11,0.0,0.0273,0.2875,0.0168
She walked to the edge of the river and looked across.,1.0,2,133,89,0.6692,0.6692,0.9545,1.0,5.8431,12.09,0.0,0.0375,0.4125,0.0178
She walked to the edge of the river and looked across.,1.0,3,143,83,0.5804,0.5804,0.9507,1.0,5.7049,8.41,0.0,0.0388,0.2875,0.0166
She walked to the edge of the river and looked across.,1.0,4,129,80,0.6202,0.6202,0.9688,1.0,5.7421,6.79,0.0,0.043,0.225,0.016
The structure of the bridge relied on three main supports.,0.8,0,102,62,0.6078,0.6078,0.9109,1.0,5.228,8.5,0.0,0.0411,0.4125,0.0124
The structure of the bridge relied on three main supports.,0.8,1,137,77,0.562,0.562,0.8971,1.0,5.5827,9.79,0.0,0.0382,0.35,0.0154
The structure of the bridge relied on three main supports.,0.8,2,82,47,0.5732,0.5732,0.9753,1.0,4.993,4.56,0.0,0.0929,0.325,0.0094
The structure of the bridge relied on three main supports.,0.8,3,128,77,0.6016,0.6016,0.9291,1.0,5.5826,9.85,0.0,0.0385,0.4125,0.0154
The structure of the bridge relied on three main supports.,0.8,4,91,45,0.4945,0.4945,0.9222,1.0,4.9243,3.03,0.0,0.1336,0.4875,0.009
The structure of the bridge relied on three main supports.,1.0,0,89,66,0.7416,0.7416,0.9773,1.0,5.8069,6.36,0.0,0.0743,0.225,0.0132
The structure of the bridge relied on three main supports.,1.0,1,131,76,0.5802,0.5802,0.9,1.0,5.5665,7.28,0.0,0.0525,0.7,0.0152
The structure of the bridge relied on three main supports.,1.0,2,94,72,0.766,0.766,1.0,1.0,5.9465,3.62,0.0,0.0894,0.1625,0.0144
The structure of the bridge relied on three main supports.,1.0,3,100,68,0.68,0.68,0.9899,1.0,5.7198,4.55,0.0,0.0687,0.325,0.0136
The structure of the bridge relied on three main supports.,1.0,4,120,75,0.625,0.625,0.958,0.9915,5.7228,9.23,0.0,0.0545,0.2875,0.015
