prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
The minister bowed and said the neighboring state was weak.,0.8,3,87,64,0.7356,0.7356,0.9767,1.0,5.6443,9.67,0.0,0.0583,0.225,0.0128
The minister bowed and said the neighboring state was weak.,0.8,4,89,63,0.7079,0.7079,1.0,1.0,5.6986,2.87,0.0,0.1326,0.2625,0.0126
The minister bowed and said the neighboring state was weak.,1.0,0,85,63,0.7412,0.7412,0.9881,1.0,5.6738,10.62,0.0,0.0597,0.225,0.0126
The minister bowed and said the neighboring state was weak.,1.0,1,163,83,0.5092,0.5092,0.9383,1.0,5.8124,27.17,0.0,0.0206,0.2875,0.0166
The minister bowed and said the neighboring state was weak.,1.0,2,86,64,0.7442,0.7442,0.9882,1.0,5.7009,9.56,0.0,0.0605,0.225,0.0128
The minister bowed and said the neighboring state was weak.,1.0,3,120,72,0.6,0.6,0.9412,1.0,5.5167,9.23,0.0,0.0445,0.35,0.0144
The minister bowed and said the neighboring state was weak.,1.0,4,164,79,0.4817,0.4817,0.865,0.9815,5.7387,27.33,0.0,0.0175,0.475,0.0158
"In the third year of famine, the granaries stood nearly empt",0.8,0,63,53,0.8413,0.8413,0.9839,1.0,5.5905,4.2,0.0,0.1111,0.225,0.0106
"In the third year of famine, the granaries stood nearly empt",0.8,1,159,83,0.522,0.522,0.8481,0.9682,5.7654,19.88,0.0,0.0252,0.475,0.0166
"In the third year of famine, the granaries stood nearly empt",0.8,2,98,59,0.602,0.602,0.9381,1.0,5.1923,10.89,0.0,0.0566,0.35,0.0118
"In the third year of famine, the granaries stood nearly empt",0.8,3,101,64,0.6337,0.6337,0.92,0.9899,5.3095,11.22,0.0,0.0596,0.4125,0.0128
"In the third year of famine, the granaries stood nearly empt",0.8,4,130,70,0.5385,0.5385,0.8527,1.0,5.2213,11.82,0.0,0.0454,0.4125,0.014
"In the third year of famine, the granaries stood nearly empt",1.0,0,96,64,0.6667,0.6667,0.9579,1.0,5.5175,7.38,0.0,0.0518,0.225,0.0128
"In the third year of famine, the granaries stood nearly empt",1.0,1,118,70,0.5932,0.5932,0.9316,1.0,5.5347,9.83,0.0,0.0291,0.2875,0.014
"In the third year of famine, the granaries stood nearly empt",1.0,2,143,85,0.5944,0.5944,0.9366,0.9929,5.76,15.89,0.0,0.0264,0.2875,0.017
"In the third year of famine, the granaries stood nearly empt",1.0,3,106,71,0.6698,0.6698,0.9714,1.0,5.7736,11.78,0.0,0.05,0.225,0.0142
"In the third year of famine, the granaries stood nearly empt",1.0,4,107,71,0.6636,0.6636,0.9528,1.0,5.6612,8.92,0.0,0.044,0.2875,0.0142
The emperor summoned his advisors to discuss the border thre,0.8,0,40,31,0.775,0.775,1.0,1.0,4.6618,6.67,0.0,0.0282,0.1625,0.0062
The emperor summoned his advisors to discuss the border thre,0.8,1,106,68,0.6415,0.6415,0.9619,1.0,5.6069,7.07,0.0,0.0553,0.2875,0.0136
The emperor summoned his advisors to discuss the border thre,0.8,2,104,70,0.6731,0.6731,0.9612,1.0,5.6523,10.4,0.0,0.0414,0.225,0.014
The emperor summoned his advisors to discuss the border thre,0.8,3,96,68,0.7083,0.7083,0.9684,1.0,5.6654,7.38,0.0,0.0509,0.225,0.0136
The emperor summoned his advisors to discuss the border thre,0.8,4,90,60,0.6667,0.6667,0.9888,1.0,5.4037,5.0,0.0,0.0815,0.325,0.012
The emperor summoned his advisors to discuss the border thre,1.0,0,135,78,0.5778,0.5778,0.9254,0.9925,5.5239,13.5,0.0,0.0238,0.5375,0.0156
The emperor summoned his advisors to discuss the border thre,1.0,1,70,55,0.7857,0.7857,0.971,1.0,5.4594,6.36,0.0,0.0587,0.2875,0.011
The emperor summoned his advisors to discuss the border thre,1.0,2,136,88,0.6471,0.6471,0.9704,1.0,5.9831,12.36,0.0,0.0375,0.225,0.0176
The emperor summoned his advisors to discuss the border thre,1.0,3,87,66,0.7586,0.7586,1.0,1.0,5.5682,7.91,0.0,0.0601,0.2625,0.0132
The emperor summoned his advisors to discuss the border thre,1.0,4,95,65,0.6842,0.6842,0.9894,1.0,5.4655,8.64,0.0,0.0359,0.225,0.013
The ruler asked whether it was better to submit or resist.,0.8,0,169,85,0.503,0.503,0.8393,0.976,5.7804,15.36,0.0,0.0292,0.5375,0.017
The ruler asked whether it was better to submit or resist.,0.8,1,87,67,0.7701,0.7701,0.9767,1.0,5.7672,6.69,0.0,0.0692,0.2875,0.0134
The ruler asked whether it was better to submit or resist.,0.8,2,103,68,0.6602,0.6602,0.9608,1.0,5.5271,14.71,0.0,0.0625,0.2875,0.0136
The ruler asked whether it was better to submit or resist.,0.8,3,118,75,0.6356,0.6356,0.9402,0.9914,5.5424,7.87,0.0,0.0411,0.2875,0.015
The ruler asked whether it was better to submit or resist.,0.8,4,81,58,0.716,0.716,0.9625,1.0,5.5387,6.75,0.0,0.0673,0.2875,0.0116
The ruler asked whether it was better to submit or resist.,1.0,0,74,59,0.7973,0.7973,0.9863,1.0,5.6475,6.73,0.0,0.0722,0.225,0.0118
The ruler asked whether it was better to submit or resist.,1.0,1,155,79,0.5097,0.5097,0.8766,0.9804,5.6973,25.83,0.0,0.0323,0.4125,0.0158
The ruler asked whether it was better to submit or resist.,1.0,2,161,93,0.5776,0.5776,0.9187,0.9874,6.0996,14.64,0.0,0.0368,0.2875,0.0186
The ruler asked whether it was better to submit or resist.,1.0,3,88,66,0.75,0.75,0.977,1.0,5.8342,9.78,0.0,0.0315,0.225,0.0132
The ruler asked whether it was better to submit or resist.,1.0,4,154,86,0.5584,0.5584,0.9085,0.9934,5.9388,12.83,0.0,0.0234,0.3875,0.0172
The general surveyed the battlefield and considered his opti,0.8,0,96,51,0.5312,0.5312,0.9158,0.9787,5.1944,3.84,0.0,0.1108,0.3875,0.0102
The general surveyed the battlefield and considered his opti,0.8,1,154,81,0.526,0.526,0.915,1.0,5.7567,9.62,0.0,0.034,0.2875,0.0162
The general surveyed the battlefield and considered his opti,0.8,2,174,80,0.4598,0.4598,0.8092,0.9709,5.7039,14.5,0.0,0.0263,0.5375,0.016
The general surveyed the battlefield and considered his opti,0.8,3,156,86,0.5513,0.5513,0.8774,0.9675,5.8404,14.18,0.0,0.0299,0.35,0.0172
The general surveyed the battlefield and considered his opti,0.8,4,63,44,0.6984,0.6984,0.9839,1.0,5.094,4.85,0.0,0.0958,0.325,0.0088
The general surveyed the battlefield and considered his opti,1.0,0,99,66,0.6667,0.6667,0.949,0.9897,5.5528,9.9,0.0,0.0604,0.2875,0.0132
The general surveyed the battlefield and considered his opti,1.0,1,95,72,0.7579,0.7579,0.9787,1.0,5.7992,13.57,0.0,0.0381,0.225,0.0144
The general surveyed the battlefield and considered his opti,1.0,2,162,93,0.5741,0.5741,0.8944,0.9938,5.9039,20.25,0.0,0.0225,0.35,0.0186
The general surveyed the battlefield and considered his opti,1.0,3,95,68,0.7158,0.7158,0.9894,1.0,5.7152,10.56,0.0,0.0587,0.225,0.0136
The general surveyed the battlefield and considered his opti,1.0,4,73,63,0.863,0.863,0.9861,1.0,5.8197,18.25,0.0,0.0629,0.225,0.0126
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,166,91,0.5482,0.5482,0.8485,0.9573,5.9559,15.09,0.0,0.0185,0.35,0.0182
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,116,67,0.5776,0.5776,0.9478,1.0,5.1418,8.92,0.0,0.039,0.2875,0.0134
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,164,75,0.4573,0.4573,0.7853,0.9383,5.3953,16.4,0.0,0.0282,0.475,0.015
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,150,79,0.5267,0.5267,0.8523,0.9932,5.4801,16.67,0.0,0.0294,0.475,0.0158
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,141,81,0.5745,0.5745,0.8857,1.0,5.6254,9.4,0.0,0.0309,0.35,0.0162
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,151,88,0.5828,0.5828,0.9467,1.0,5.8454,11.62,0.0,0.0251,0.225,0.0176
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,157,76,0.4841,0.4841,0.8718,0.9806,5.3046,10.47,0.0,0.0346,0.5375,0.0152
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,168,89,0.5298,0.5298,0.8802,0.9819,5.9854,12.92,0.0,0.0347,0.35,0.0178
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,113,80,0.708,0.708,0.9732,1.0,5.8948,9.42,0.0,0.0446,0.2875,0.016
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,142,86,0.6056,0.6056,0.922,1.0,5.8443,12.91,0.0,0.0303,0.2875,0.0172
The nature of power is that it changes those who hold it.,0.8,0,178,76,0.427,0.427,0.8192,0.9716,5.7245,16.18,0.0,0.043,0.475,0.0152
The nature of power is that it changes those who hold it.,0.8,1,169,83,0.4911,0.4911,0.9048,0.982,5.8476,12.07,0.0,0.0319,0.35,0.0166
The nature of power is that it changes those who hold it.,0.8,2,182,69,0.3791,0.3791,0.8287,0.9611,5.6036,20.22,0.0,0.041,0.35,0.0138
The nature of power is that it changes those who hold it.,0.8,3,173,75,0.4335,0.4335,0.8372,0.9708,5.6558,12.36,0.0,0.0376,0.35,0.015
The nature of power is that it changes those who hold it.,0.8,4,181,68,0.3757,0.3757,0.7667,0.9385,5.288,15.08,0.0,0.0264,0.475,0.0136
The nature of power is that it changes those who hold it.,1.0,0,179,77,0.4302,0.4302,0.8876,0.9944,5.6611,16.27,0.0,0.0456,0.4125,0.0154
The nature of power is that it changes those who hold it.,1.0,1,183,90,0.4918,0.4918,0.9121,0.9834,6.0474,26.14,0.0,0.0303,0.4125,0.018
The nature of power is that it changes those who hold it.,1.0,2,176,82,0.4659,0.4659,0.9257,1.0,5.9184,16.0,0.0,0.0397,0.2875,0.0164
The nature of power is that it changes those who hold it.,1.0,3,172,99,0.5756,0.5756,0.9474,0.9882,6.2692,13.23,0.0,0.0298,0.225,0.0198
The nature of power is that it changes those who hold it.,1.0,4,167,93,0.5569,0.5569,0.9217,1.0,6.0423,11.13,0.0,0.0206,0.35,0.0186
What is remembered depends on who survives to tell the story,0.8,0,164,73,0.4451,0.4451,0.7975,0.9198,5.4573,16.4,0.0,0.0412,0.7,0.0146
What is remembered depends on who survives to tell the story,0.8,1,152,68,0.4474,0.4474,0.7616,0.92,5.0586,19.0,0.0,0.0303,0.6,0.0136
What is remembered depends on who survives to tell the story,0.8,2,164,83,0.5061,0.5061,0.8712,0.9815,5.9222,14.91,0.0,0.0253,0.35,0.0166
What is remembered depends on who survives to tell the story,0.8,3,178,78,0.4382,0.4382,0.8418,0.9773,5.7615,17.8,0.0,0.0338,0.5125,0.0156
What is remembered depends on who survives to tell the story,0.8,4,79,51,0.6456,0.6456,0.9615,0.987,5.2085,4.39,0.0,0.095,0.225,0.0102
What is remembered depends on who survives to tell the story,1.0,0,176,93,0.5284,0.5284,0.9143,0.9828,6.117,16.0,0.0,0.0245,0.225,0.0186
What is remembered depends on who survives to tell the story,1.0,1,146,91,0.6233,0.6233,0.9586,0.9931,6.1589,7.68,0.0,0.0411,0.225,0.0182
What is remembered depends on who survives to tell the story,1.0,2,143,81,0.5664,0.5664,0.9296,0.9929,5.8405,14.3,0.0,0.027,0.2875,0.0162
What is remembered depends on who survives to tell the story,1.0,3,176,93,0.5284,0.5284,0.96,1.0,6.1286,22.0,0.0,0.0343,0.2875,0.0186
What is remembered depends on who survives to tell the story,1.0,4,87,63,0.7241,0.7241,0.9767,1.0,5.5553,7.25,0.0,0.0753,0.225,0.0126
The merchant counted his coins and frowned at the total.,0.8,0,99,66,0.6667,0.6667,0.949,1.0,5.6118,6.6,0.0,0.0661,0.2875,0.0132
The merchant counted his coins and frowned at the total.,0.8,1,116,67,0.5776,0.5776,0.9304,1.0,5.42,6.11,0.0,0.0501,0.4125,0.0134
The merchant counted his coins and frowned at the total.,0.8,2,83,56,0.6747,0.6747,0.9878,1.0,5.4149,10.38,0.0,0.0757,0.225,0.0112
The merchant counted his coins and frowned at the total.,0.8,3,71,51,0.7183,0.7183,0.9714,1.0,5.3734,5.46,0.0,0.0814,0.425,0.0102
The merchant counted his coins and frowned at the total.,0.8,4,100,61,0.61,0.61,0.9596,1.0,5.2752,5.0,0.0,0.071,0.2875,0.0122
The merchant counted his coins and frowned at the total.,1.0,0,103,72,0.699,0.699,0.9608,1.0,5.9651,7.36,0.0,0.0631,0.225,0.0144
The merchant counted his coins and frowned at the total.,1.0,1,101,74,0.7327,0.7327,0.99,1.0,5.9937,3.88,0.0,0.0881,0.225,0.0148
The merchant counted his coins and frowned at the total.,1.0,2,74,55,0.7432,0.7432,0.9589,0.9722,5.5714,3.52,0.0,0.1164,0.225,0.011
The merchant counted his coins and frowned at the total.,1.0,3,80,59,0.7375,0.7375,1.0,1.0,5.6284,3.48,0.0,0.1075,0.2625,0.0118
The merchant counted his coins and frowned at the total.,1.0,4,92,65,0.7065,0.7065,1.0,1.0,5.6955,7.08,0.0,0.0534,0.1625,0.013
She walked to the edge of the river and looked across.,0.8,0,119,78,0.6555,0.6555,0.9661,1.0,5.7187,9.92,0.0,0.0509,0.225,0.0156
She walked to the edge of the river and looked across.,0.8,1,136,72,0.5294,0.5294,0.8667,0.9701,5.1894,12.36,0.0,0.0399,0.475,0.0144
She walked to the edge of the river and looked across.,0.8,2,103,68,0.6602,0.6602,0.9706,1.0,5.5669,4.48,0.0,0.0636,0.225,0.0136
She walked to the edge of the river and looked across.,0.8,3,116,74,0.6379,0.6379,0.9652,1.0,5.5379,7.73,0.0,0.0503,0.35,0.0148
She walked to the edge of the river and looked across.,0.8,4,131,64,0.4885,0.4885,0.8692,0.9767,5.1713,10.92,0.0,0.0421,0.45,0.0128
She walked to the edge of the river and looked across.,1.0,0,123,78,0.6341,0.6341,0.9508,1.0,5.5871,13.67,0.0,0.041,0.2875,0.0156
She walked to the edge of the river and looked across.,1.0,1,140,84,0.6,0.6,0.9353,1.0,5.823,10.77,0.0,0.0309,0.2875,0.0168
She walked to the edge of the river and looked across.,1.0,2,147,83,0.5646,0.5646,0.911,1.0,5.7206,13.36,0.0,0.0357,0.2875,0.0166
She walked to the edge of the river and looked across.,1.0,3,131,77,0.5878,0.5878,0.9231,1.0,5.6192,13.1,0.0,0.0331,0.5125,0.0154
She walked to the edge of the river and looked across.,1.0,4,102,70,0.6863,0.6863,0.9604,0.99,5.6553,7.29,0.0,0.0646,0.2875,0.014
The structure of the bridge relied on three main supports.,0.8,0,73,54,0.7397,0.7397,0.9861,1.0,5.5457,4.29,0.0,0.1636,0.225,0.0108
The structure of the bridge relied on three main supports.,0.8,1,13,11,0.8462,0.8462,1.0,1.0,3.3927,13.0,0.0,0.8977,0.1625,0.0022
The structure of the bridge relied on three main supports.,0.8,2,57,40,0.7018,0.7018,0.9821,1.0,5.0123,3.17,0.0,0.1304,0.325,0.008
The structure of the bridge relied on three main supports.,0.8,3,96,42,0.4375,0.4375,0.8947,0.9681,4.7378,4.57,0.0,0.1433,0.4875,0.0084
The structure of the bridge relied on three main supports.,0.8,4,76,54,0.7105,0.7105,0.9733,1.0,5.4859,3.62,0.0,0.1046,0.225,0.0108
The structure of the bridge relied on three main supports.,1.0,0,85,68,0.8,0.8,0.9881,1.0,5.9535,5.67,0.0,0.0775,0.225,0.0136
The structure of the bridge relied on three main supports.,1.0,1,62,58,0.9355,0.9355,1.0,1.0,5.813,12.4,0.0,0.0743,0.1625,0.0116
The structure of the bridge relied on three main supports.,1.0,2,111,67,0.6036,0.6036,0.9545,1.0,5.6671,6.53,0.0,0.0528,0.2875,0.0134
The structure of the bridge relied on three main supports.,1.0,3,105,75,0.7143,0.7143,0.9615,1.0,5.8491,8.08,0.0,0.087,0.325,0.015
The structure of the bridge relied on three main supports.,1.0,4,108,70,0.6481,0.6481,0.9533,1.0,5.5789,7.2,0.0,0.0573,0.3875,0.014
