prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
"After the rain stopped, the streets were quiet and still.",1.0,0,128,88,0.6875,0.6875,0.9606,1.0,6.0596,9.85,0.0,0.033,0.3875,0.0176
"After the rain stopped, the streets were quiet and still.",1.0,1,173,95,0.5491,0.5491,0.907,0.9883,6.1685,15.73,0.0,0.043,0.2875,0.019
"After the rain stopped, the streets were quiet and still.",1.0,2,167,91,0.5449,0.5449,0.8735,0.9697,5.8358,15.18,0.0,0.0267,0.35,0.0182
"After the rain stopped, the streets were quiet and still.",1.0,3,157,84,0.535,0.535,0.8718,0.9871,5.5756,17.44,0.0,0.0211,0.4125,0.0168
"After the rain stopped, the streets were quiet and still.",1.0,4,178,83,0.4663,0.4663,0.8644,0.9773,5.6749,16.18,0.0,0.0238,0.5375,0.0166
He opened the book to a random page and began to read.,0.8,0,167,72,0.4311,0.4311,0.8795,0.9818,5.6647,9.82,0.0,0.0751,0.2875,0.0144
He opened the book to a random page and began to read.,0.8,1,161,69,0.4286,0.4286,0.8625,0.9497,5.5961,12.38,0.0,0.0495,0.35,0.0138
He opened the book to a random page and began to read.,0.8,2,145,77,0.531,0.531,0.9375,0.986,5.8708,12.08,0.0,0.0584,0.2875,0.0154
He opened the book to a random page and began to read.,0.8,3,171,80,0.4678,0.4678,0.8353,0.9408,5.7483,14.25,0.0,0.0496,0.5375,0.016
He opened the book to a random page and began to read.,0.8,4,50,29,0.58,0.58,0.8367,0.8958,4.1088,12.5,0.0,0.4548,1.0,0.0058
He opened the book to a random page and began to read.,1.0,0,129,80,0.6202,0.6202,0.9844,1.0,5.9478,7.59,0.0,0.0467,0.225,0.016
He opened the book to a random page and began to read.,1.0,1,168,77,0.4583,0.4583,0.9461,1.0,5.8966,18.67,0.0,0.0498,0.2875,0.0154
He opened the book to a random page and began to read.,1.0,2,149,87,0.5839,0.5839,0.9392,1.0,5.9568,9.93,0.0,0.0383,0.35,0.0174
He opened the book to a random page and began to read.,1.0,3,154,91,0.5909,0.5909,0.9542,1.0,6.0238,15.4,0.0,0.0414,0.225,0.0182
He opened the book to a random page and began to read.,1.0,4,173,98,0.5665,0.5665,0.9186,0.9942,6.2547,15.73,0.0,0.0344,0.2875,0.0196
The envoy arrived at dawn with gifts from the northern court,0.8,0,118,65,0.5508,0.5508,0.8974,0.9914,5.1217,7.38,0.0,0.0422,0.6,0.013
The envoy arrived at dawn with gifts from the northern court,0.8,1,170,70,0.4118,0.4118,0.7456,0.9226,4.9895,13.08,0.0,0.0256,0.6,0.014
The envoy arrived at dawn with gifts from the northern court,0.8,2,105,69,0.6571,0.6571,0.9519,1.0,5.5377,7.5,0.0,0.0401,0.2875,0.0138
The envoy arrived at dawn with gifts from the northern court,0.8,3,74,53,0.7162,0.7162,0.9726,1.0,5.3981,2.85,0.0,0.0924,0.225,0.0106
The envoy arrived at dawn with gifts from the northern court,0.8,4,120,67,0.5583,0.5583,0.9328,1.0,5.3046,12.0,0.0,0.0331,0.45,0.0134
The envoy arrived at dawn with gifts from the northern court,1.0,0,142,85,0.5986,0.5986,0.9149,0.9857,5.7705,12.91,0.0,0.0224,0.475,0.017
The envoy arrived at dawn with gifts from the northern court,1.0,1,152,89,0.5855,0.5855,0.9073,0.9933,5.8558,15.2,0.0,0.0319,0.475,0.0178
The envoy arrived at dawn with gifts from the northern court,1.0,2,139,87,0.6259,0.6259,0.9638,1.0,5.9366,11.58,0.0,0.0311,0.225,0.0174
The envoy arrived at dawn with gifts from the northern court,1.0,3,97,70,0.7216,0.7216,1.0,1.0,5.8545,5.71,0.0,0.064,0.1625,0.014
The envoy arrived at dawn with gifts from the northern court,1.0,4,104,74,0.7115,0.7115,0.9709,1.0,5.9079,10.4,0.0,0.0523,0.2875,0.0148
The minister bowed and said the neighboring state was weak.,0.8,0,117,63,0.5385,0.5385,0.8534,1.0,5.1584,7.31,0.0,0.0415,0.5375,0.0126
The minister bowed and said the neighboring state was weak.,0.8,1,146,76,0.5205,0.5205,0.8966,0.9861,5.7018,18.25,0.0,0.0427,0.45,0.0152
The minister bowed and said the neighboring state was weak.,0.8,2,146,70,0.4795,0.4795,0.8414,0.9792,5.3099,20.86,0.0,0.0445,0.6375,0.014
The minister bowed and said the neighboring state was weak.,0.8,3,119,61,0.5126,0.5126,0.8814,1.0,5.0747,13.22,0.0,0.1156,0.475,0.0122
The minister bowed and said the neighboring state was weak.,0.8,4,114,67,0.5877,0.5877,0.9469,1.0,5.3942,8.77,0.0,0.0466,0.2875,0.0134
The minister bowed and said the neighboring state was weak.,1.0,0,167,85,0.509,0.509,0.8976,0.9939,5.8287,27.83,0.0,0.0233,0.2875,0.017
The minister bowed and said the neighboring state was weak.,1.0,1,125,72,0.576,0.576,0.9355,0.9919,5.4823,20.83,0.0,0.0449,0.2875,0.0144
The minister bowed and said the neighboring state was weak.,1.0,2,164,87,0.5305,0.5305,0.8957,0.9938,5.8684,12.62,0.0,0.0339,0.35,0.0174
The minister bowed and said the neighboring state was weak.,1.0,3,164,91,0.5549,0.5549,0.8773,0.9877,5.7642,27.33,0.0,0.0257,0.6,0.0182
The minister bowed and said the neighboring state was weak.,1.0,4,134,82,0.6119,0.6119,0.9624,1.0,5.8398,13.4,0.0,0.0385,0.2875,0.0164
"In the third year of famine, the granaries stood nearly empt",0.8,0,152,65,0.4276,0.4276,0.7815,0.96,4.9056,11.69,0.0,0.0343,0.6,0.013
"In the third year of famine, the granaries stood nearly empt",0.8,1,143,67,0.4685,0.4685,0.7958,0.9787,5.1892,17.88,0.0,0.0308,0.7,0.0134
"In the third year of famine, the granaries stood nearly empt",0.8,2,154,76,0.4935,0.4935,0.8497,0.9737,5.3923,15.4,0.0,0.0274,0.6,0.0152
"In the third year of famine, the granaries stood nearly empt",0.8,3,89,53,0.5955,0.5955,0.9545,1.0,5.2323,6.36,0.0,0.0571,0.325,0.0106
"In the third year of famine, the granaries stood nearly empt",0.8,4,96,59,0.6146,0.6146,0.9579,1.0,5.3351,4.36,0.0,0.085,0.325,0.0118
"In the third year of famine, the granaries stood nearly empt",1.0,0,102,67,0.6569,0.6569,0.9901,1.0,5.6436,4.08,0.0,0.0821,0.325,0.0134
"In the third year of famine, the granaries stood nearly empt",1.0,1,114,74,0.6491,0.6491,0.9646,1.0,5.6022,10.36,0.0,0.0404,0.225,0.0148
"In the third year of famine, the granaries stood nearly empt",1.0,2,169,93,0.5503,0.5503,0.9048,1.0,5.9626,15.36,0.0,0.0264,0.475,0.0186
"In the third year of famine, the granaries stood nearly empt",1.0,3,137,82,0.5985,0.5985,0.9265,1.0,5.7997,13.7,0.0,0.0292,0.35,0.0164
"In the third year of famine, the granaries stood nearly empt",1.0,4,114,70,0.614,0.614,0.885,0.9911,5.481,11.4,0.0,0.0348,0.4125,0.014
The emperor summoned his advisors to discuss the border thre,0.8,0,41,32,0.7805,0.7805,1.0,1.0,4.6562,10.25,0.0,0.0152,0.1625,0.0064
The emperor summoned his advisors to discuss the border thre,0.8,1,139,70,0.5036,0.5036,0.8116,0.9927,5.1159,8.18,0.0,0.0363,0.475,0.014
The emperor summoned his advisors to discuss the border thre,0.8,2,107,68,0.6355,0.6355,0.9811,1.0,5.4381,9.73,0.0,0.0501,0.225,0.0136
The emperor summoned his advisors to discuss the border thre,0.8,3,95,68,0.7158,0.7158,0.9787,1.0,5.7432,6.79,0.0,0.0604,0.225,0.0136
The emperor summoned his advisors to discuss the border thre,0.8,4,12,12,1.0,1.0,1.0,1.0,3.585,12.0,0.0,0.0048,0.1625,0.0024
The emperor summoned his advisors to discuss the border thre,1.0,0,120,71,0.5917,0.5917,0.916,1.0,5.5097,12.0,0.0,0.042,0.35,0.0142
The emperor summoned his advisors to discuss the border thre,1.0,1,123,85,0.6911,0.6911,0.9754,1.0,5.9751,8.2,0.0,0.0353,0.225,0.017
The emperor summoned his advisors to discuss the border thre,1.0,2,127,84,0.6614,0.6614,0.9603,1.0,5.8385,10.58,0.0,0.0458,0.45,0.0168
The emperor summoned his advisors to discuss the border thre,1.0,3,138,88,0.6377,0.6377,0.927,0.9926,5.9272,15.33,0.0,0.0266,0.35,0.0176
The emperor summoned his advisors to discuss the border thre,1.0,4,136,82,0.6029,0.6029,0.9333,1.0,5.8573,13.6,0.0,0.0298,0.35,0.0164
The ruler asked whether it was better to submit or resist.,0.8,0,161,76,0.472,0.472,0.8,0.9623,5.4779,16.1,0.0,0.0274,0.6,0.0152
The ruler asked whether it was better to submit or resist.,0.8,1,149,75,0.5034,0.5034,0.8311,0.9592,5.586,13.55,0.0,0.0344,0.575,0.015
The ruler asked whether it was better to submit or resist.,0.8,2,171,82,0.4795,0.4795,0.8059,0.9645,5.5715,19.0,0.0,0.0169,0.475,0.0164
The ruler asked whether it was better to submit or resist.,0.8,3,142,85,0.5986,0.5986,0.922,1.0,5.8119,17.75,0.0,0.0255,0.475,0.017
The ruler asked whether it was better to submit or resist.,0.8,4,157,79,0.5032,0.5032,0.8333,0.9871,5.6037,15.7,0.0,0.0369,0.6375,0.0158
The ruler asked whether it was better to submit or resist.,1.0,0,175,89,0.5086,0.5086,0.9023,0.9884,5.9683,10.29,0.0,0.0302,0.2875,0.0178
The ruler asked whether it was better to submit or resist.,1.0,1,171,97,0.5673,0.5673,0.9412,1.0,6.1577,21.38,0.0,0.0254,0.2875,0.0194
The ruler asked whether it was better to submit or resist.,1.0,2,95,73,0.7684,0.7684,0.9894,1.0,5.9117,9.5,0.0,0.0464,0.225,0.0146
The ruler asked whether it was better to submit or resist.,1.0,3,147,83,0.5646,0.5646,0.9315,0.9793,5.8382,11.31,0.0,0.0383,0.2875,0.0166
The ruler asked whether it was better to submit or resist.,1.0,4,165,86,0.5212,0.5212,0.9268,0.9939,5.9657,11.0,0.0,0.0399,0.225,0.0172
The general surveyed the battlefield and considered his opti,0.8,0,116,69,0.5948,0.5948,0.9478,1.0,5.5947,10.55,0.0,0.1012,0.225,0.0138
The general surveyed the battlefield and considered his opti,0.8,1,148,86,0.5811,0.5811,0.9184,1.0,5.942,9.25,0.0,0.0378,0.575,0.0172
The general surveyed the battlefield and considered his opti,0.8,2,142,60,0.4225,0.4225,0.8723,1.0,5.1132,11.83,0.0,0.0678,0.6125,0.012
The general surveyed the battlefield and considered his opti,0.8,3,91,66,0.7253,0.7253,0.9889,1.0,5.6146,10.11,0.0,0.0562,0.225,0.0132
The general surveyed the battlefield and considered his opti,0.8,4,159,70,0.4403,0.4403,0.7658,0.9427,5.2346,17.67,0.0,0.0386,0.6,0.014
The general surveyed the battlefield and considered his opti,1.0,0,137,82,0.5985,0.5985,0.9118,0.9852,5.6211,12.45,0.0,0.0308,0.7,0.0164
The general surveyed the battlefield and considered his opti,1.0,1,138,82,0.5942,0.5942,0.9197,0.9926,5.7515,13.8,0.0,0.03,0.3875,0.0164
The general surveyed the battlefield and considered his opti,1.0,2,160,92,0.575,0.575,0.9245,0.981,5.9766,17.78,0.0,0.0233,0.35,0.0184
The general surveyed the battlefield and considered his opti,1.0,3,137,95,0.6934,0.6934,0.9853,1.0,6.3189,13.7,0.0,0.0347,0.225,0.019
The general surveyed the battlefield and considered his opti,1.0,4,165,101,0.6121,0.6121,0.939,0.9939,6.1481,33.0,0.0,0.0156,0.35,0.0202
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,152,87,0.5724,0.5724,0.9073,0.9867,5.8227,10.86,0.0,0.0263,0.35,0.0174
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,158,87,0.5506,0.5506,0.8408,0.9487,5.6787,17.56,0.0,0.0335,0.6,0.0174
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,140,79,0.5643,0.5643,0.8777,0.9855,5.5202,12.73,0.0,0.0348,0.475,0.0158
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,151,86,0.5695,0.5695,0.9333,0.9933,5.8583,16.78,0.0,0.0316,0.35,0.0172
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,151,80,0.5298,0.5298,0.8867,0.9799,5.8648,30.2,0.0,0.0481,0.3875,0.016
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,148,94,0.6351,0.6351,0.9456,1.0,6.0974,9.25,0.0,0.0299,0.2875,0.0188
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,123,73,0.5935,0.5935,0.9098,0.9917,5.5544,12.3,0.0,0.0377,0.4125,0.0146
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,125,89,0.712,0.712,0.9839,1.0,6.1696,8.93,0.0,0.0405,0.225,0.0178
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,133,84,0.6316,0.6316,0.9697,0.9924,6.0777,8.87,0.0,0.0554,0.2875,0.0168
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,154,94,0.6104,0.6104,0.9542,1.0,6.1197,12.83,0.0,0.024,0.2875,0.0188
The nature of power is that it changes those who hold it.,0.8,0,172,72,0.4186,0.4186,0.8129,0.9529,5.4787,19.11,0.0,0.0418,0.6,0.0144
The nature of power is that it changes those who hold it.,0.8,1,169,78,0.4615,0.4615,0.8512,0.982,5.7123,18.78,0.0,0.0358,0.575,0.0156
The nature of power is that it changes those who hold it.,0.8,2,177,71,0.4011,0.4011,0.8068,0.9714,5.4856,14.75,0.0,0.0355,0.6375,0.0142
The nature of power is that it changes those who hold it.,0.8,3,172,66,0.3837,0.3837,0.8129,0.9647,5.4959,24.57,0.0,0.0316,0.475,0.0132
The nature of power is that it changes those who hold it.,0.8,4,179,84,0.4693,0.4693,0.8539,0.9605,5.896,13.77,0.0,0.0418,0.475,0.0168
The nature of power is that it changes those who hold it.,1.0,0,172,83,0.4826,0.4826,0.9298,0.9882,5.8109,15.64,0.0,0.0327,0.35,0.0166
The nature of power is that it changes those who hold it.,1.0,1,174,80,0.4598,0.4598,0.8844,0.9826,5.7689,17.4,0.0,0.0505,0.6,0.016
The nature of power is that it changes those who hold it.,1.0,2,176,85,0.483,0.483,0.9314,0.9885,5.8853,25.14,0.0,0.0251,0.4125,0.017
The nature of power is that it changes those who hold it.,1.0,3,175,99,0.5657,0.5657,0.9483,0.9942,6.1992,13.46,0.0,0.0404,0.35,0.0198
The nature of power is that it changes those who hold it.,1.0,4,171,84,0.4912,0.4912,0.8588,0.9704,5.6539,28.5,0.0,0.02,0.475,0.0168
What is remembered depends on who survives to tell the story,0.8,0,104,74,0.7115,0.7115,0.9612,1.0,5.6757,6.5,0.0,0.0611,0.2875,0.0148
What is remembered depends on who survives to tell the story,0.8,1,182,75,0.4121,0.4121,0.7459,0.9333,5.4653,30.33,0.0,0.0214,0.4125,0.015
What is remembered depends on who survives to tell the story,0.8,2,171,78,0.4561,0.4561,0.7882,0.9467,5.3175,13.15,0.0,0.0258,0.6,0.0156
What is remembered depends on who survives to tell the story,0.8,3,132,72,0.5455,0.5455,0.8702,0.9923,5.4314,14.67,0.0,0.0253,0.475,0.0144
What is remembered depends on who survives to tell the story,0.8,4,172,78,0.4535,0.4535,0.8538,0.9765,5.7595,21.5,0.0,0.0319,0.4125,0.0156
What is remembered depends on who survives to tell the story,1.0,0,168,90,0.5357,0.5357,0.9341,0.9819,6.0054,15.27,0.0,0.0321,0.2875,0.018
What is remembered depends on who survives to tell the story,1.0,1,165,98,0.5939,0.5939,0.9573,0.9939,6.2182,15.0,0.0,0.0307,0.225,0.0196
What is remembered depends on who survives to tell the story,1.0,2,158,85,0.538,0.538,0.8981,0.9936,5.9357,13.17,0.0,0.0249,0.35,0.017
What is remembered depends on who survives to tell the story,1.0,3,165,94,0.5697,0.5697,0.939,0.9939,6.2075,13.75,0.0,0.0305,0.2875,0.0188
What is remembered depends on who survives to tell the story,1.0,4,168,76,0.4524,0.4524,0.8443,0.9819,5.6393,15.27,0.0,0.0445,0.475,0.0152
The merchant counted his coins and frowned at the total.,0.8,0,68,48,0.7059,0.7059,0.9851,1.0,5.252,2.34,0.0,0.148,0.325,0.0096
The merchant counted his coins and frowned at the total.,0.8,1,41,35,0.8537,0.8537,1.0,1.0,5.028,2.56,0.0,0.0697,0.1625,0.007
The merchant counted his coins and frowned at the total.,0.8,2,129,71,0.5504,0.5504,0.875,0.9921,5.2498,8.06,0.0,0.0504,0.475,0.0142
The merchant counted his coins and frowned at the total.,0.8,3,19,19,1.0,1.0,1.0,1.0,4.2479,1.9,0.0,0.0373,0.1625,0.0038
The merchant counted his coins and frowned at the total.,0.8,4,68,59,0.8676,0.8676,0.9851,1.0,5.7102,3.09,0.0,0.0658,0.225,0.0118
The merchant counted his coins and frowned at the total.,1.0,0,106,71,0.6698,0.6698,0.9524,1.0,5.6046,8.83,0.0,0.0578,0.2875,0.0142
The merchant counted his coins and frowned at the total.,1.0,1,57,49,0.8596,0.8596,1.0,1.0,5.5257,5.18,0.0,0.0862,0.1625,0.0098
The merchant counted his coins and frowned at the total.,1.0,2,68,55,0.8088,0.8088,1.0,1.0,5.5416,3.4,0.0,0.1228,0.2625,0.011
The merchant counted his coins and frowned at the total.,1.0,3,110,76,0.6909,0.6909,0.9725,1.0,5.8322,6.88,0.0,0.0682,0.45,0.0152
The merchant counted his coins and frowned at the total.,1.0,4,82,59,0.7195,0.7195,1.0,1.0,5.6866,4.32,0.0,0.0978,0.1625,0.0118
She walked to the edge of the river and looked across.,0.8,0,112,69,0.6161,0.6161,0.9189,1.0,5.4898,8.0,0.0,0.0538,0.2875,0.0138
She walked to the edge of the river and looked across.,0.8,1,155,64,0.4129,0.4129,0.7792,0.9739,4.8764,10.33,0.0,0.0302,0.6,0.0128
She walked to the edge of the river and looked across.,0.8,2,158,51,0.3228,0.3228,0.6943,0.8974,4.602,15.8,0.0,0.0237,0.6,0.0102
She walked to the edge of the river and looked across.,0.8,3,166,71,0.4277,0.4277,0.7576,0.9329,5.1623,13.83,0.0,0.025,0.6,0.0142
She walked to the edge of the river and looked across.,0.8,4,139,68,0.4892,0.4892,0.8623,0.9781,5.0745,12.64,0.0,0.0347,0.4125,0.0136
She walked to the edge of the river and looked across.,1.0,0,82,58,0.7073,0.7073,0.9753,0.9875,5.5141,3.57,0.0,0.0983,0.325,0.0116
She walked to the edge of the river and looked across.,1.0,1,146,80,0.5479,0.5479,0.8897,0.9931,5.5901,12.17,0.0,0.0329,0.2875,0.016
She walked to the edge of the river and looked across.,1.0,2,150,85,0.5667,0.5667,0.9262,0.9932,5.9346,7.89,0.0,0.0406,0.35,0.017
She walked to the edge of the river and looked across.,1.0,3,116,74,0.6379,0.6379,0.9826,1.0,5.7232,7.25,0.0,0.0529,0.225,0.0148
She walked to the edge of the river and looked across.,1.0,4,149,78,0.5235,0.5235,0.8851,1.0,5.5822,11.46,0.0,0.0247,0.45,0.0156
The structure of the bridge relied on three main supports.,0.8,0,144,77,0.5347,0.5347,0.8741,0.9859,5.5582,20.57,0.0,0.0313,0.2875,0.0154
The structure of the bridge relied on three main supports.,0.8,1,89,58,0.6517,0.6517,0.9659,1.0,5.415,2.97,0.0,0.1134,0.425,0.0116
The structure of the bridge relied on three main supports.,0.8,2,118,63,0.5339,0.5339,0.8889,0.9741,5.2601,6.94,0.0,0.06,0.35,0.0126
The structure of the bridge relied on three main supports.,0.8,3,112,75,0.6696,0.6696,0.9369,1.0,5.6946,8.0,0.0,0.0534,0.2875,0.015
The structure of the bridge relied on three main supports.,0.8,4,85,51,0.6,0.6,0.9762,1.0,5.1857,3.4,0.0,0.1156,0.325,0.0102
The structure of the bridge relied on three main supports.,1.0,0,141,81,0.5745,0.5745,0.8857,0.9928,5.6512,12.82,0.0,0.0218,0.6,0.0162
The structure of the bridge relied on three main supports.,1.0,1,110,73,0.6636,0.6636,0.945,0.9907,5.708,5.79,0.0,0.0515,0.45,0.0146
The structure of the bridge relied on three main supports.,1.0,2,125,79,0.632,0.632,0.9355,1.0,5.7023,15.62,0.0,0.035,0.475,0.0158
The structure of the bridge relied on three main supports.,1.0,3,102,62,0.6078,0.6078,0.9703,1.0,5.4406,4.86,0.0,0.0986,0.325,0.0124
The structure of the bridge relied on three main supports.,1.0,4,93,69,0.7419,0.7419,0.9783,1.0,5.7576,8.45,0.0,0.0375,0.2875,0.0138
