prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
"In the third year of famine, the granaries stood nearly empt",0.8,4,140,74,0.5286,0.5286,0.8129,0.9855,5.5166,12.73,0.0,0.0377,0.4125,0.0148
"In the third year of famine, the granaries stood nearly empt",1.0,0,155,98,0.6323,0.6323,0.9675,0.9935,6.2836,11.92,0.0,0.0397,0.325,0.0196
"In the third year of famine, the granaries stood nearly empt",1.0,1,118,78,0.661,0.661,0.9487,1.0,5.9237,13.11,0.0,0.039,0.35,0.0156
"In the third year of famine, the granaries stood nearly empt",1.0,2,92,67,0.7283,0.7283,1.0,1.0,5.7066,11.5,0.0,0.0366,0.1625,0.0134
"In the third year of famine, the granaries stood nearly empt",1.0,3,159,93,0.5849,0.5849,0.9367,0.9936,5.9755,19.88,0.0,0.0313,0.35,0.0186
"In the third year of famine, the granaries stood nearly empt",1.0,4,151,95,0.6291,0.6291,0.94,0.9933,6.0983,18.88,0.0,0.0428,0.35,0.019
The emperor summoned his advisors to discuss the border thre,0.8,0,147,69,0.4694,0.4694,0.8082,0.9793,5.2024,12.25,0.0,0.0276,0.6,0.0138
The emperor summoned his advisors to discuss the border thre,0.8,1,164,94,0.5732,0.5732,0.9325,1.0,5.9807,20.5,0.0,0.0293,0.3875,0.0188
The emperor summoned his advisors to discuss the border thre,0.8,2,145,82,0.5655,0.5655,0.9028,1.0,5.6634,24.17,0.0,0.0249,0.35,0.0164
The emperor summoned his advisors to discuss the border thre,0.8,3,166,90,0.5422,0.5422,0.8364,0.9878,5.5843,16.6,0.0,0.0194,0.6,0.018
The emperor summoned his advisors to discuss the border thre,0.8,4,135,84,0.6222,0.6222,0.9104,0.9925,5.7314,10.38,0.0,0.0302,0.4125,0.0168
The emperor summoned his advisors to discuss the border thre,1.0,0,119,81,0.6807,0.6807,0.9661,1.0,5.829,7.93,0.0,0.0507,0.225,0.0162
The emperor summoned his advisors to discuss the border thre,1.0,1,124,83,0.6694,0.6694,0.9431,1.0,5.8305,17.71,0.0,0.0265,0.2875,0.0166
The emperor summoned his advisors to discuss the border thre,1.0,2,142,92,0.6479,0.6479,0.9574,0.9929,6.0913,15.78,0.0,0.0292,0.225,0.0184
The emperor summoned his advisors to discuss the border thre,1.0,3,143,81,0.5664,0.5664,0.9085,0.9929,5.6544,15.89,0.0,0.0232,0.475,0.0162
The emperor summoned his advisors to discuss the border thre,1.0,4,124,82,0.6613,0.6613,0.9431,1.0,5.8389,8.86,0.0,0.0399,0.2875,0.0164
The ruler asked whether it was better to submit or resist.,0.8,0,181,75,0.4144,0.4144,0.8167,0.9665,5.5945,15.08,0.0,0.0208,0.4125,0.015
The ruler asked whether it was better to submit or resist.,0.8,1,167,80,0.479,0.479,0.8735,0.9636,5.7509,20.88,0.0,0.0347,0.5125,0.016
The ruler asked whether it was better to submit or resist.,0.8,2,172,79,0.4593,0.4593,0.8538,0.9706,5.7592,14.33,0.0,0.034,0.45,0.0158
The ruler asked whether it was better to submit or resist.,0.8,3,177,88,0.4972,0.4972,0.8523,0.9657,5.8894,22.12,0.0,0.0212,0.5125,0.0176
The ruler asked whether it was better to submit or resist.,0.8,4,168,76,0.4524,0.4524,0.8623,0.9759,5.7106,18.67,0.0,0.0388,0.4125,0.0152
The ruler asked whether it was better to submit or resist.,1.0,0,169,95,0.5621,0.5621,0.9345,0.994,6.0729,15.36,0.0,0.0329,0.2875,0.019
The ruler asked whether it was better to submit or resist.,1.0,1,167,85,0.509,0.509,0.8855,0.9879,5.9235,11.93,0.0,0.0408,0.35,0.017
The ruler asked whether it was better to submit or resist.,1.0,2,160,92,0.575,0.575,0.9245,1.0,6.0328,11.43,0.0,0.0286,0.35,0.0184
The ruler asked whether it was better to submit or resist.,1.0,3,153,87,0.5686,0.5686,0.9145,0.9868,5.9606,15.3,0.0,0.0372,0.35,0.0174
The ruler asked whether it was better to submit or resist.,1.0,4,167,91,0.5449,0.5449,0.9096,1.0,5.9545,13.92,0.0,0.0318,0.2875,0.0182
The general surveyed the battlefield and considered his opti,0.8,0,172,81,0.4709,0.4709,0.8246,0.9588,5.5878,19.11,0.0,0.0217,0.6,0.0162
The general surveyed the battlefield and considered his opti,0.8,1,140,82,0.5857,0.5857,0.8993,0.9855,5.6225,12.73,0.0,0.0372,0.5125,0.0164
The general surveyed the battlefield and considered his opti,0.8,2,137,72,0.5255,0.5255,0.8676,0.9704,5.3917,11.42,0.0,0.0354,0.6,0.0144
The general surveyed the battlefield and considered his opti,0.8,3,77,64,0.8312,0.8312,1.0,1.0,5.7468,19.25,0.0,0.0673,0.2625,0.0128
The general surveyed the battlefield and considered his opti,0.8,4,142,77,0.5423,0.5423,0.8652,0.9929,5.4157,12.91,0.0,0.0427,0.6,0.0154
The general surveyed the battlefield and considered his opti,1.0,0,144,84,0.5833,0.5833,0.9021,0.9859,5.9457,13.09,0.0,0.0362,0.2875,0.0168
The general surveyed the battlefield and considered his opti,1.0,1,124,86,0.6935,0.6935,0.9512,1.0,6.0285,8.27,0.0,0.043,0.2875,0.0172
The general surveyed the battlefield and considered his opti,1.0,2,108,70,0.6481,0.6481,0.972,1.0,5.6356,12.0,0.0,0.0389,0.225,0.014
The general surveyed the battlefield and considered his opti,1.0,3,104,73,0.7019,0.7019,0.9612,1.0,5.956,5.47,0.0,0.078,0.325,0.0146
The general surveyed the battlefield and considered his opti,1.0,4,101,74,0.7327,0.7327,0.98,1.0,5.8751,12.62,0.0,0.0353,0.225,0.0148
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,156,81,0.5192,0.5192,0.8839,0.974,5.8607,13.0,0.0,0.0361,0.45,0.0162
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,176,72,0.4091,0.4091,0.7314,0.908,5.1588,19.56,0.0,0.0209,0.6,0.0144
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,166,73,0.4398,0.4398,0.8182,0.9451,5.4196,16.6,0.0,0.0326,0.6,0.0146
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,165,83,0.503,0.503,0.8659,0.9693,5.646,13.75,0.0,0.0305,0.7,0.0166
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,167,80,0.479,0.479,0.8434,0.9394,5.8432,13.92,0.0,0.0371,0.4125,0.016
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,155,82,0.529,0.529,0.8636,0.9673,5.5621,17.22,0.0,0.0279,0.6,0.0164
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,134,87,0.6493,0.6493,0.9398,1.0,5.9941,19.14,0.0,0.0331,0.2875,0.0174
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,155,96,0.6194,0.6194,0.9286,1.0,6.1132,11.92,0.0,0.0405,0.35,0.0192
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,161,80,0.4969,0.4969,0.8875,0.9748,5.7903,12.38,0.0,0.0419,0.4125,0.016
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,150,84,0.56,0.56,0.8725,0.9595,5.81,15.0,0.0,0.0268,0.5375,0.0168
The nature of power is that it changes those who hold it.,0.8,0,171,81,0.4737,0.4737,0.8235,0.9408,5.7911,15.55,0.0,0.0318,0.4125,0.0162
The nature of power is that it changes those who hold it.,0.8,1,161,83,0.5155,0.5155,0.8625,0.9497,5.7168,13.42,0.0,0.035,0.5375,0.0166
The nature of power is that it changes those who hold it.,0.8,2,177,82,0.4633,0.4633,0.858,0.9714,5.8316,14.75,0.0,0.0281,0.4125,0.0164
The nature of power is that it changes those who hold it.,0.8,3,175,78,0.4457,0.4457,0.7816,0.9306,5.5513,13.46,0.0,0.0259,0.6,0.0156
The nature of power is that it changes those who hold it.,0.8,4,183,73,0.3989,0.3989,0.8022,0.9392,5.6629,20.33,0.0,0.0199,0.45,0.0146
The nature of power is that it changes those who hold it.,1.0,0,175,82,0.4686,0.4686,0.8736,0.9884,5.8312,13.46,0.0,0.0489,0.5125,0.0164
The nature of power is that it changes those who hold it.,1.0,1,182,94,0.5165,0.5165,0.9448,0.9944,6.1535,15.17,0.0,0.0275,0.225,0.0188
The nature of power is that it changes those who hold it.,1.0,2,178,96,0.5393,0.5393,0.9266,1.0,6.0538,12.71,0.0,0.0344,0.45,0.0192
The nature of power is that it changes those who hold it.,1.0,3,166,86,0.5181,0.5181,0.8727,0.9817,5.9092,18.44,0.0,0.0392,0.4125,0.0172
The nature of power is that it changes those who hold it.,1.0,4,171,94,0.5497,0.5497,0.9588,1.0,6.1978,19.0,0.0,0.0327,0.2875,0.0188
What is remembered depends on who survives to tell the story,0.8,0,159,68,0.4277,0.4277,0.7595,0.9554,5.2045,10.6,0.0,0.0319,0.6,0.0136
What is remembered depends on who survives to tell the story,0.8,1,122,71,0.582,0.582,0.9091,0.9833,5.4685,7.62,0.0,0.0475,0.575,0.0142
What is remembered depends on who survives to tell the story,0.8,2,176,90,0.5114,0.5114,0.8743,0.9943,6.0762,35.2,0.0,0.0375,0.35,0.018
What is remembered depends on who survives to tell the story,0.8,3,113,70,0.6195,0.6195,0.9464,1.0,5.4253,10.27,0.0,0.0429,0.2875,0.014
What is remembered depends on who survives to tell the story,0.8,4,157,83,0.5287,0.5287,0.8782,0.9871,5.7526,14.27,0.0,0.0394,0.475,0.0166
What is remembered depends on who survives to tell the story,1.0,0,157,90,0.5732,0.5732,0.8974,0.9742,5.9716,13.08,0.0,0.0361,0.475,0.018
What is remembered depends on who survives to tell the story,1.0,1,175,99,0.5657,0.5657,0.9138,0.9942,6.2501,12.5,0.0,0.0368,0.35,0.0198
What is remembered depends on who survives to tell the story,1.0,2,124,72,0.5806,0.5806,0.935,1.0,5.6942,13.78,0.0,0.0367,0.2875,0.0144
What is remembered depends on who survives to tell the story,1.0,3,158,91,0.5759,0.5759,0.9363,1.0,5.9126,13.17,0.0,0.0247,0.4125,0.0182
What is remembered depends on who survives to tell the story,1.0,4,109,75,0.6881,0.6881,1.0,1.0,5.7651,10.9,0.0,0.0404,0.2625,0.015
The merchant counted his coins and frowned at the total.,0.8,0,106,60,0.566,0.566,0.9429,1.0,5.2703,6.24,0.0,0.0785,0.35,0.012
The merchant counted his coins and frowned at the total.,0.8,1,94,57,0.6064,0.6064,0.9892,1.0,5.3776,5.22,0.0,0.0689,0.225,0.0114
The merchant counted his coins and frowned at the total.,0.8,2,104,60,0.5769,0.5769,0.932,1.0,5.3447,7.43,0.0,0.0743,0.35,0.012
The merchant counted his coins and frowned at the total.,0.8,3,91,59,0.6484,0.6484,0.9556,1.0,5.4568,4.55,0.0,0.1124,0.325,0.0118
The merchant counted his coins and frowned at the total.,0.8,4,105,63,0.6,0.6,0.9712,1.0,5.5557,8.08,0.0,0.0636,0.325,0.0126
The merchant counted his coins and frowned at the total.,1.0,0,93,61,0.6559,0.6559,0.9674,1.0,5.6119,7.75,0.0,0.0728,0.3875,0.0122
The merchant counted his coins and frowned at the total.,1.0,1,106,78,0.7358,0.7358,0.981,1.0,5.9621,13.25,0.0,0.0714,0.325,0.0156
The merchant counted his coins and frowned at the total.,1.0,2,113,76,0.6726,0.6726,0.9643,1.0,5.875,18.83,0.0,0.0535,0.2875,0.0152
The merchant counted his coins and frowned at the total.,1.0,3,85,62,0.7294,0.7294,0.9762,1.0,5.6695,4.47,0.0,0.0924,0.325,0.0124
The merchant counted his coins and frowned at the total.,1.0,4,109,75,0.6881,0.6881,0.9722,1.0,5.8257,12.11,0.0,0.0424,0.225,0.015
She walked to the edge of the river and looked across.,0.8,0,142,80,0.5634,0.5634,0.9078,0.9857,5.7019,12.91,0.0,0.0505,0.4125,0.016
She walked to the edge of the river and looked across.,0.8,1,148,85,0.5743,0.5743,0.9252,0.9863,5.9481,11.38,0.0,0.0473,0.2875,0.017
She walked to the edge of the river and looked across.,0.8,2,141,79,0.5603,0.5603,0.8714,1.0,5.5424,15.67,0.0,0.0304,0.6,0.0158
She walked to the edge of the river and looked across.,0.8,3,141,84,0.5957,0.5957,0.9286,0.9928,5.7856,11.75,0.0,0.0333,0.35,0.0168
She walked to the edge of the river and looked across.,0.8,4,108,62,0.5741,0.5741,0.9065,0.9717,5.4689,6.0,0.0,0.0671,0.3875,0.0124
She walked to the edge of the river and looked across.,1.0,0,163,88,0.5399,0.5399,0.9259,1.0,5.9474,23.29,0.0,0.0248,0.4125,0.0176
She walked to the edge of the river and looked across.,1.0,1,98,75,0.7653,0.7653,1.0,1.0,5.9871,7.0,0.0,0.0518,0.1625,0.015
She walked to the edge of the river and looked across.,1.0,2,166,81,0.488,0.488,0.8424,0.9878,5.5472,20.75,0.0,0.0261,0.6,0.0162
She walked to the edge of the river and looked across.,1.0,3,160,87,0.5437,0.5437,0.8994,1.0,5.8543,11.43,0.0,0.043,0.4125,0.0174
She walked to the edge of the river and looked across.,1.0,4,120,83,0.6917,0.6917,0.9748,1.0,5.9386,13.33,0.0,0.0482,0.225,0.0166
The structure of the bridge relied on three main supports.,0.8,0,95,63,0.6632,0.6632,0.9787,1.0,5.4333,8.64,0.0,0.0457,0.225,0.0126
The structure of the bridge relied on three main supports.,0.8,1,108,51,0.4722,0.4722,0.8692,0.9717,5.0439,4.7,0.0,0.1119,0.575,0.0102
The structure of the bridge relied on three main supports.,0.8,2,83,61,0.7349,0.7349,0.9634,1.0,5.5711,11.86,0.0,0.0514,0.225,0.0122
The structure of the bridge relied on three main supports.,0.8,3,76,49,0.6447,0.6447,0.9467,1.0,5.2424,9.5,0.0,0.1014,0.4875,0.0098
The structure of the bridge relied on three main supports.,0.8,4,163,79,0.4847,0.4847,0.8333,0.9814,5.4461,14.82,0.0,0.0248,0.6,0.0158
The structure of the bridge relied on three main supports.,1.0,0,131,85,0.6489,0.6489,0.9538,0.9922,6.0165,10.92,0.0,0.0511,0.2875,0.017
The structure of the bridge relied on three main supports.,1.0,1,133,74,0.5564,0.5564,0.9167,0.9847,5.7213,10.23,0.0,0.0363,0.35,0.0148
The structure of the bridge relied on three main supports.,1.0,2,113,73,0.646,0.646,0.9821,1.0,5.8335,8.69,0.0,0.0658,0.225,0.0146
The structure of the bridge relied on three main supports.,1.0,3,125,76,0.608,0.608,0.9194,0.9756,5.7744,11.36,0.0,0.0464,0.225,0.0152
The structure of the bridge relied on three main supports.,1.0,4,94,63,0.6702,0.6702,0.9677,1.0,5.7118,5.88,0.0,0.1092,0.2875,0.0126
