prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
"In the third year of famine, the granaries stood nearly empt",1.0,2,122,70,0.5738,0.5738,0.8843,1.0,5.2844,7.62,0.0,0.0487,0.35,0.014
"In the third year of famine, the granaries stood nearly empt",1.0,3,172,83,0.4826,0.4826,0.8187,0.9471,5.6441,15.64,0.0,0.0213,0.475,0.0166
"In the third year of famine, the granaries stood nearly empt",1.0,4,129,79,0.6124,0.6124,0.9375,1.0,5.6915,32.25,0.0,0.0258,0.2875,0.0158
The emperor summoned his advisors to discuss the border thre,0.8,0,134,70,0.5224,0.5224,0.8571,0.9773,5.3497,13.4,0.0,0.0313,0.35,0.014
The emperor summoned his advisors to discuss the border thre,0.8,1,165,88,0.5333,0.5333,0.9146,0.9939,5.817,15.0,0.0,0.0218,0.45,0.0176
The emperor summoned his advisors to discuss the border thre,0.8,2,124,69,0.5565,0.5565,0.8862,0.9918,5.1902,13.78,0.0,0.0405,0.4125,0.0138
The emperor summoned his advisors to discuss the border thre,0.8,3,96,60,0.625,0.625,0.9474,1.0,5.15,7.38,0.0,0.0387,0.225,0.012
The emperor summoned his advisors to discuss the border thre,0.8,4,123,74,0.6016,0.6016,0.9016,0.9917,5.31,11.18,0.0,0.0307,0.4125,0.0148
The emperor summoned his advisors to discuss the border thre,1.0,0,131,79,0.6031,0.6031,0.9308,1.0,5.735,8.19,0.0,0.0416,0.2875,0.0158
The emperor summoned his advisors to discuss the border thre,1.0,1,106,68,0.6415,0.6415,0.9714,1.0,5.5275,9.64,0.0,0.0372,0.325,0.0136
The emperor summoned his advisors to discuss the border thre,1.0,2,132,79,0.5985,0.5985,0.9466,0.9923,5.8393,14.67,0.0,0.034,0.225,0.0158
The emperor summoned his advisors to discuss the border thre,1.0,3,146,69,0.4726,0.4726,0.8138,0.9653,5.2389,13.27,0.0,0.024,0.6,0.0138
The emperor summoned his advisors to discuss the border thre,1.0,4,147,88,0.5986,0.5986,0.9795,1.0,5.8961,14.7,0.0,0.0358,0.225,0.0176
The ruler asked whether it was better to submit or resist.,0.8,0,143,78,0.5455,0.5455,0.9014,0.9929,5.8399,11.92,0.0,0.0435,0.35,0.0156
The ruler asked whether it was better to submit or resist.,0.8,1,104,64,0.6154,0.6154,0.9223,0.9902,5.356,7.43,0.0,0.0513,0.2875,0.0128
The ruler asked whether it was better to submit or resist.,0.8,2,74,45,0.6081,0.6081,1.0,1.0,5.0586,2.85,0.0,0.1882,0.2625,0.009
The ruler asked whether it was better to submit or resist.,0.8,3,166,77,0.4639,0.4639,0.8121,0.9756,5.5533,15.09,0.0,0.0279,0.4125,0.0154
The ruler asked whether it was better to submit or resist.,0.8,4,168,74,0.4405,0.4405,0.8263,0.988,5.535,16.8,0.0,0.0288,0.35,0.0148
The ruler asked whether it was better to submit or resist.,1.0,0,171,81,0.4737,0.4737,0.8765,0.9882,5.6434,11.4,0.0,0.0369,0.4125,0.0162
The ruler asked whether it was better to submit or resist.,1.0,1,148,86,0.5811,0.5811,0.966,1.0,5.9618,11.38,0.0,0.0366,0.325,0.0172
The ruler asked whether it was better to submit or resist.,1.0,2,153,88,0.5752,0.5752,0.9211,0.9934,5.933,11.77,0.0,0.033,0.2875,0.0176
The ruler asked whether it was better to submit or resist.,1.0,3,167,89,0.5329,0.5329,0.9217,1.0,5.9225,13.92,0.0,0.027,0.45,0.0178
The ruler asked whether it was better to submit or resist.,1.0,4,161,90,0.559,0.559,0.9062,1.0,6.0304,8.94,0.0,0.0423,0.35,0.018
The general surveyed the battlefield and considered his opti,0.8,0,157,69,0.4395,0.4395,0.7692,0.9613,5.0972,15.7,0.0,0.0295,0.6,0.0138
The general surveyed the battlefield and considered his opti,0.8,1,130,69,0.5308,0.5308,0.8372,0.9766,5.2999,10.0,0.0,0.0435,0.475,0.0138
The general surveyed the battlefield and considered his opti,0.8,2,132,71,0.5379,0.5379,0.8779,0.9846,5.3817,8.8,0.0,0.0501,0.475,0.0142
The general surveyed the battlefield and considered his opti,0.8,3,127,72,0.5669,0.5669,0.873,1.0,5.4011,15.88,0.0,0.0358,0.4125,0.0144
The general surveyed the battlefield and considered his opti,0.8,4,127,77,0.6063,0.6063,0.9206,1.0,5.5769,12.7,0.0,0.0382,0.35,0.0154
The general surveyed the battlefield and considered his opti,1.0,0,124,82,0.6613,0.6613,0.9593,1.0,5.8057,9.54,0.0,0.044,0.2875,0.0164
The general surveyed the battlefield and considered his opti,1.0,1,172,95,0.5523,0.5523,0.9181,0.9824,6.1475,19.11,0.0,0.0312,0.4125,0.019
The general surveyed the battlefield and considered his opti,1.0,2,181,89,0.4917,0.4917,0.9278,1.0,6.0234,20.11,0.0,0.0273,0.3875,0.0178
The general surveyed the battlefield and considered his opti,1.0,3,175,87,0.4971,0.4971,0.9023,0.9884,5.8798,13.46,0.0,0.0336,0.3875,0.0174
The general surveyed the battlefield and considered his opti,1.0,4,176,83,0.4716,0.4716,0.8686,0.9885,5.7312,17.6,0.0,0.0263,0.2875,0.0166
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,169,80,0.4734,0.4734,0.8512,0.976,5.761,18.78,0.0,0.0456,0.4125,0.016
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,175,73,0.4171,0.4171,0.8046,0.9595,5.508,13.46,0.0,0.0512,0.7,0.0146
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,173,79,0.4566,0.4566,0.843,0.9825,5.7919,12.36,0.0,0.0247,0.35,0.0158
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,178,74,0.4157,0.4157,0.7345,0.9205,5.1633,22.25,0.0,0.0214,0.6,0.0148
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,165,87,0.5273,0.5273,0.8841,0.9877,5.9465,11.79,0.0,0.0356,0.2875,0.0174
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,180,88,0.4889,0.4889,0.8771,0.9831,5.9731,13.85,0.0,0.0304,0.4125,0.0176
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,141,87,0.617,0.617,0.95,1.0,5.9542,23.5,0.0,0.0209,0.2875,0.0174
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,162,93,0.5741,0.5741,0.9379,0.9938,6.0397,13.5,0.0,0.0316,0.2875,0.0186
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,164,81,0.4939,0.4939,0.8344,0.9877,5.5002,20.5,0.0,0.0289,0.5375,0.0162
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,139,76,0.5468,0.5468,0.913,0.9927,5.6588,11.58,0.0,0.0335,0.2875,0.0152
The nature of power is that it changes those who hold it.,0.8,0,180,79,0.4389,0.4389,0.8603,0.9551,5.7595,15.0,0.0,0.0305,0.45,0.0158
The nature of power is that it changes those who hold it.,0.8,1,178,72,0.4045,0.4045,0.8192,0.9432,5.67,19.78,0.0,0.0451,0.9,0.0144
The nature of power is that it changes those who hold it.,0.8,2,179,78,0.4358,0.4358,0.8708,0.9661,5.734,22.38,0.0,0.0348,0.575,0.0156
The nature of power is that it changes those who hold it.,0.8,3,174,82,0.4713,0.4713,0.8497,0.9709,5.8003,14.5,0.0,0.0437,0.475,0.0164
The nature of power is that it changes those who hold it.,0.8,4,175,71,0.4057,0.4057,0.7414,0.9422,5.1862,15.91,0.0,0.025,0.6,0.0142
The nature of power is that it changes those who hold it.,1.0,0,174,76,0.4368,0.4368,0.8786,0.9826,5.6478,29.0,0.0,0.0369,0.6375,0.0152
The nature of power is that it changes those who hold it.,1.0,1,170,96,0.5647,0.5647,0.9053,0.9821,6.1371,13.08,0.0,0.0343,0.45,0.0192
The nature of power is that it changes those who hold it.,1.0,2,179,80,0.4469,0.4469,0.8596,0.9548,5.706,16.27,0.0,0.0445,0.7,0.016
The nature of power is that it changes those who hold it.,1.0,3,160,81,0.5062,0.5062,0.8805,0.9873,5.6293,11.43,0.0,0.0257,0.4125,0.0162
The nature of power is that it changes those who hold it.,1.0,4,176,83,0.4716,0.4716,0.92,0.9943,5.9374,22.0,0.0,0.0429,0.5125,0.0166
What is remembered depends on who survives to tell the story,0.8,0,142,76,0.5352,0.5352,0.8582,0.9929,5.5408,10.92,0.0,0.0406,0.2875,0.0152
What is remembered depends on who survives to tell the story,0.8,1,179,68,0.3799,0.3799,0.7135,0.8927,5.1328,17.9,0.0,0.0326,0.6,0.0136
What is remembered depends on who survives to tell the story,0.8,2,70,48,0.6857,0.6857,0.9275,1.0,5.1109,7.78,0.0,0.0552,0.2875,0.0096
What is remembered depends on who survives to tell the story,0.8,3,87,57,0.6552,0.6552,0.9767,1.0,5.5375,4.35,0.0,0.1313,0.325,0.0114
What is remembered depends on who survives to tell the story,0.8,4,175,85,0.4857,0.4857,0.9023,0.9942,5.9494,14.58,0.0,0.0365,0.4125,0.017
What is remembered depends on who survives to tell the story,1.0,0,162,84,0.5185,0.5185,0.8571,0.9938,5.67,10.8,0.0,0.0299,0.475,0.0168
What is remembered depends on who survives to tell the story,1.0,1,179,90,0.5028,0.5028,0.9213,0.9831,6.0109,16.27,0.0,0.0343,0.3875,0.018
What is remembered depends on who survives to tell the story,1.0,2,171,88,0.5146,0.5146,0.9059,0.9941,6.0111,14.25,0.0,0.0402,0.2875,0.0176
What is remembered depends on who survives to tell the story,1.0,3,103,66,0.6408,0.6408,0.9608,1.0,5.5234,9.36,0.0,0.0543,0.2875,0.0132
What is remembered depends on who survives to tell the story,1.0,4,173,94,0.5434,0.5434,0.9302,0.9883,6.0568,12.36,0.0,0.032,0.45,0.0188
The merchant counted his coins and frowned at the total.,0.8,0,143,76,0.5315,0.5315,0.8662,1.0,5.4021,14.3,0.0,0.0351,0.5375,0.0152
The merchant counted his coins and frowned at the total.,0.8,1,100,64,0.64,0.64,0.9697,1.0,5.6456,4.35,0.0,0.0873,0.325,0.0128
The merchant counted his coins and frowned at the total.,0.8,2,128,79,0.6172,0.6172,0.937,1.0,5.3672,9.14,0.0,0.0368,0.2875,0.0158
The merchant counted his coins and frowned at the total.,0.8,3,112,65,0.5804,0.5804,0.9099,1.0,5.3005,7.47,0.0,0.0634,0.35,0.013
The merchant counted his coins and frowned at the total.,0.8,4,110,67,0.6091,0.6091,0.9174,1.0,5.3502,5.79,0.0,0.0693,0.2875,0.0134
The merchant counted his coins and frowned at the total.,1.0,0,99,71,0.7172,0.7172,0.949,1.0,5.7029,6.19,0.0,0.0578,0.2875,0.0142
The merchant counted his coins and frowned at the total.,1.0,1,108,66,0.6111,0.6111,0.9813,1.0,5.6836,4.32,0.0,0.0941,0.225,0.0132
The merchant counted his coins and frowned at the total.,1.0,2,134,84,0.6269,0.6269,0.9398,1.0,5.7868,10.31,0.0,0.0406,0.2875,0.0168
The merchant counted his coins and frowned at the total.,1.0,3,106,72,0.6792,0.6792,0.9905,1.0,5.7626,6.62,0.0,0.0545,0.325,0.0144
The merchant counted his coins and frowned at the total.,1.0,4,104,69,0.6635,0.6635,0.9515,1.0,5.6454,8.67,0.0,0.0464,0.2875,0.0138
She walked to the edge of the river and looked across.,0.8,0,128,60,0.4688,0.4688,0.8031,1.0,4.5889,9.14,0.0,0.0398,0.6,0.012
She walked to the edge of the river and looked across.,0.8,1,96,53,0.5521,0.5521,0.9579,1.0,5.1724,3.2,0.0,0.1183,0.225,0.0106
She walked to the edge of the river and looked across.,0.8,2,133,64,0.4812,0.4812,0.8409,0.9771,4.9969,10.23,0.0,0.0425,0.45,0.0128
She walked to the edge of the river and looked across.,0.8,3,119,71,0.5966,0.5966,0.8983,0.9915,5.3236,9.92,0.0,0.0548,0.2875,0.0142
She walked to the edge of the river and looked across.,0.8,4,116,67,0.5776,0.5776,0.887,1.0,5.2393,8.92,0.0,0.0408,0.35,0.0134
She walked to the edge of the river and looked across.,1.0,0,139,71,0.5108,0.5108,0.8768,0.9781,5.3443,10.69,0.0,0.0343,0.35,0.0142
She walked to the edge of the river and looked across.,1.0,1,139,74,0.5324,0.5324,0.8696,1.0,5.2999,10.69,0.0,0.0307,0.4125,0.0148
She walked to the edge of the river and looked across.,1.0,2,161,80,0.4969,0.4969,0.8187,0.9686,5.4395,13.42,0.0,0.0209,0.475,0.016
She walked to the edge of the river and looked across.,1.0,3,85,61,0.7176,0.7176,0.9762,1.0,5.5868,9.44,0.0,0.0578,0.225,0.0122
She walked to the edge of the river and looked across.,1.0,4,152,74,0.4868,0.4868,0.8411,0.9733,5.2056,9.5,0.0,0.0293,0.5375,0.0148
The structure of the bridge relied on three main supports.,0.8,0,116,57,0.4914,0.4914,0.8696,0.9825,5.0477,5.04,0.0,0.0717,0.55,0.0114
The structure of the bridge relied on three main supports.,0.8,1,67,52,0.7761,0.7761,1.0,1.0,5.4837,13.4,0.0,0.1258,0.2625,0.0104
The structure of the bridge relied on three main supports.,0.8,2,154,70,0.4545,0.4545,0.7974,0.9605,5.0788,9.62,0.0,0.036,0.6,0.014
The structure of the bridge relied on three main supports.,0.8,3,106,63,0.5943,0.5943,0.9143,1.0,5.314,17.67,0.0,0.0432,0.2875,0.0126
The structure of the bridge relied on three main supports.,0.8,4,175,50,0.2857,0.2857,0.5632,0.7861,4.1175,15.91,0.0,0.0184,0.7,0.01
The structure of the bridge relied on three main supports.,1.0,0,98,70,0.7143,0.7143,0.9691,1.0,5.7561,7.0,0.0,0.0608,0.2875,0.014
The structure of the bridge relied on three main supports.,1.0,1,143,82,0.5734,0.5734,0.9155,1.0,5.7265,13.0,0.0,0.0304,0.2875,0.0164
The structure of the bridge relied on three main supports.,1.0,2,92,66,0.7174,0.7174,1.0,1.0,5.8206,5.11,0.0,0.108,0.2625,0.0132
The structure of the bridge relied on three main supports.,1.0,3,124,71,0.5726,0.5726,0.8862,0.9918,5.3871,12.4,0.0,0.0366,0.4125,0.0142
The structure of the bridge relied on three main supports.,1.0,4,128,76,0.5938,0.5938,0.9213,1.0,5.4029,8.53,0.0,0.0466,0.35,0.0152
