prefix,temperature,sample_idx,word_count,unique_words,lexical_diversity,distinct_1,distinct_2,distinct_3,word_entropy,avg_sentence_length,repetition_rate,punctuation_rate,degeneration_score,vocab_coverage
He opened the book to a random page and began to read.,0.8,0,90,56,0.6222,0.6222,0.9775,0.9886,5.3227,4.29,0.0,0.0926,0.325,0.0112
He opened the book to a random page and began to read.,0.8,1,169,74,0.4379,0.4379,0.8393,0.9581,5.7232,21.12,0.0,0.043,0.35,0.0148
He opened the book to a random page and began to read.,0.8,2,136,80,0.5882,0.5882,0.9259,0.9925,5.7392,8.5,0.0,0.0438,0.35,0.016
He opened the book to a random page and began to read.,0.8,3,171,81,0.4737,0.4737,0.8706,0.9763,5.6782,13.15,0.0,0.031,0.4125,0.0162
He opened the book to a random page and began to read.,0.8,4,98,57,0.5816,0.5816,0.8969,0.9896,5.3255,5.76,0.0,0.0679,0.35,0.0114
He opened the book to a random page and began to read.,1.0,0,97,71,0.732,0.732,1.0,1.0,5.7944,6.47,0.0,0.0735,0.1625,0.0142
He opened the book to a random page and began to read.,1.0,1,153,86,0.5621,0.5621,0.9474,0.9934,6.0012,9.56,0.0,0.0406,0.225,0.0172
He opened the book to a random page and began to read.,1.0,2,156,93,0.5962,0.5962,0.9677,1.0,6.1423,15.6,0.0,0.0333,0.225,0.0186
He opened the book to a random page and began to read.,1.0,3,105,75,0.7143,0.7143,0.9904,1.0,5.9963,4.77,0.0,0.0988,0.225,0.015
He opened the book to a random page and began to read.,1.0,4,172,84,0.4884,0.4884,0.9123,0.9941,5.9344,15.64,0.0,0.0328,0.2875,0.0168
The envoy arrived at dawn with gifts from the northern court,0.8,0,75,48,0.64,0.64,0.9324,1.0,4.9906,10.71,0.0,0.0746,0.225,0.0096
The envoy arrived at dawn with gifts from the northern court,0.8,1,112,66,0.5893,0.5893,0.9189,1.0,5.3722,8.0,0.0,0.0595,0.225,0.0132
The envoy arrived at dawn with gifts from the northern court,0.8,2,144,74,0.5139,0.5139,0.8322,0.9718,5.4705,18.0,0.0,0.0461,0.4125,0.0148
The envoy arrived at dawn with gifts from the northern court,0.8,3,155,76,0.4903,0.4903,0.8377,0.9935,5.5554,14.09,0.0,0.034,0.5375,0.0152
The envoy arrived at dawn with gifts from the northern court,0.8,4,99,69,0.697,0.697,0.9796,1.0,5.603,8.25,0.0,0.0492,0.225,0.0138
The envoy arrived at dawn with gifts from the northern court,1.0,0,126,86,0.6825,0.6825,0.976,1.0,6.0179,12.6,0.0,0.0354,0.2875,0.0172
The envoy arrived at dawn with gifts from the northern court,1.0,1,125,83,0.664,0.664,0.9597,0.9919,6.0057,12.5,0.0,0.0319,0.2875,0.0166
The envoy arrived at dawn with gifts from the northern court,1.0,2,119,75,0.6303,0.6303,0.9746,1.0,5.7089,17.0,0.0,0.0443,0.225,0.015
The envoy arrived at dawn with gifts from the northern court,1.0,3,123,81,0.6585,0.6585,0.9508,1.0,5.7765,11.18,0.0,0.0279,0.35,0.0162
The envoy arrived at dawn with gifts from the northern court,1.0,4,125,83,0.664,0.664,0.9516,1.0,5.8971,15.62,0.0,0.0424,0.2875,0.0166
The minister bowed and said the neighboring state was weak.,0.8,0,154,79,0.513,0.513,0.8105,0.9342,5.471,14.0,0.0,0.0338,0.6,0.0158
The minister bowed and said the neighboring state was weak.,0.8,1,112,73,0.6518,0.6518,0.9459,1.0,5.6319,16.0,0.0,0.0677,0.3875,0.0146
The minister bowed and said the neighboring state was weak.,0.8,2,144,73,0.5069,0.5069,0.8601,0.9718,5.3253,20.57,0.0,0.0319,0.45,0.0146
The minister bowed and said the neighboring state was weak.,0.8,3,70,51,0.7286,0.7286,0.942,0.9853,5.3067,7.0,0.0,0.0584,0.2875,0.0102
The minister bowed and said the neighboring state was weak.,0.8,4,156,80,0.5128,0.5128,0.871,1.0,5.5868,22.29,0.0,0.0364,0.35,0.016
The minister bowed and said the neighboring state was weak.,1.0,0,111,69,0.6216,0.6216,0.9455,1.0,5.4954,11.1,0.0,0.0374,0.2875,0.0138
The minister bowed and said the neighboring state was weak.,1.0,1,133,84,0.6316,0.6316,0.9394,0.9924,5.967,10.23,0.0,0.0518,0.225,0.0168
The minister bowed and said the neighboring state was weak.,1.0,2,151,90,0.596,0.596,0.9467,1.0,6.0428,11.62,0.0,0.028,0.4125,0.018
The minister bowed and said the neighboring state was weak.,1.0,3,156,97,0.6218,0.6218,0.9677,1.0,6.1678,12.0,0.0,0.0386,0.225,0.0194
The minister bowed and said the neighboring state was weak.,1.0,4,118,74,0.6271,0.6271,0.9573,1.0,5.6437,9.83,0.0,0.0456,0.3875,0.0148
"In the third year of famine, the granaries stood nearly empt",0.8,0,101,62,0.6139,0.6139,0.94,0.9899,5.3906,12.62,0.0,0.0633,0.2875,0.0124
"In the third year of famine, the granaries stood nearly empt",0.8,1,102,67,0.6569,0.6569,0.9604,1.0,5.5485,14.57,0.0,0.061,0.2875,0.0134
"In the third year of famine, the granaries stood nearly empt",0.8,2,102,69,0.6765,0.6765,0.9406,1.0,5.6361,9.27,0.0,0.0442,0.2875,0.0138
"In the third year of famine, the granaries stood nearly empt",0.8,3,93,62,0.6667,0.6667,0.9565,1.0,5.5015,15.5,0.0,0.0638,0.2875,0.0124
"In the third year of famine, the granaries stood nearly empt",0.8,4,94,57,0.6064,0.6064,0.9462,1.0,5.3287,6.27,0.0,0.0804,0.2875,0.0114
"In the third year of famine, the granaries stood nearly empt",1.0,0,109,74,0.6789,0.6789,0.9722,1.0,5.7592,15.57,0.0,0.0487,0.225,0.0148
"In the third year of famine, the granaries stood nearly empt",1.0,1,107,73,0.6822,0.6822,0.9906,1.0,5.738,9.73,0.0,0.0477,0.225,0.0146
"In the third year of famine, the granaries stood nearly empt",1.0,2,91,61,0.6703,0.6703,0.9556,1.0,5.5099,15.17,0.0,0.0521,0.225,0.0122
"In the third year of famine, the granaries stood nearly empt",1.0,3,127,77,0.6063,0.6063,0.9048,0.992,5.6492,31.75,0.0,0.0272,0.5375,0.0154
"In the third year of famine, the granaries stood nearly empt",1.0,4,88,66,0.75,0.75,0.9885,1.0,5.722,6.77,0.0,0.0693,0.225,0.0132
The emperor summoned his advisors to discuss the border thre,0.8,0,164,86,0.5244,0.5244,0.865,0.9753,5.7942,12.62,0.0,0.0288,0.2875,0.0172
The emperor summoned his advisors to discuss the border thre,0.8,1,158,81,0.5127,0.5127,0.8535,0.9744,5.558,19.75,0.0,0.0263,0.6,0.0162
The emperor summoned his advisors to discuss the border thre,0.8,2,107,67,0.6262,0.6262,0.9434,1.0,5.3643,7.64,0.0,0.0388,0.35,0.0134
The emperor summoned his advisors to discuss the border thre,0.8,3,141,81,0.5745,0.5745,0.9143,1.0,5.6912,15.67,0.0,0.0277,0.35,0.0162
The emperor summoned his advisors to discuss the border thre,0.8,4,114,67,0.5877,0.5877,0.8938,0.9821,5.4649,16.29,0.0,0.0342,0.475,0.0134
The emperor summoned his advisors to discuss the border thre,1.0,0,107,69,0.6449,0.6449,0.9623,1.0,5.6426,11.89,0.0,0.0535,0.225,0.0138
The emperor summoned his advisors to discuss the border thre,1.0,1,100,65,0.65,0.65,0.9697,1.0,5.6133,4.35,0.0,0.0644,0.2875,0.013
The emperor summoned his advisors to discuss the border thre,1.0,2,109,73,0.6697,0.6697,0.963,1.0,5.7472,9.91,0.0,0.0385,0.225,0.0146
The emperor summoned his advisors to discuss the border thre,1.0,3,112,79,0.7054,0.7054,0.973,1.0,5.8508,12.44,0.0,0.0309,0.2875,0.0158
The emperor summoned his advisors to discuss the border thre,1.0,4,156,84,0.5385,0.5385,0.8839,0.974,5.7247,22.29,0.0,0.0261,0.35,0.0168
The ruler asked whether it was better to submit or resist.,0.8,0,94,46,0.4894,0.4894,0.9247,1.0,4.9615,2.47,0.0,0.1584,0.425,0.0092
The ruler asked whether it was better to submit or resist.,0.8,1,113,61,0.5398,0.5398,0.9286,1.0,5.2958,4.19,0.0,0.0818,0.325,0.0122
The ruler asked whether it was better to submit or resist.,0.8,2,124,74,0.5968,0.5968,0.9268,0.9836,5.562,7.75,0.0,0.0319,0.2875,0.0148
The ruler asked whether it was better to submit or resist.,0.8,3,180,70,0.3889,0.3889,0.7933,0.9663,5.4141,25.71,0.0,0.0206,0.5125,0.014
The ruler asked whether it was better to submit or resist.,0.8,4,156,78,0.5,0.5,0.9032,0.9935,5.7111,14.18,0.0,0.0354,0.35,0.0156
The ruler asked whether it was better to submit or resist.,1.0,0,152,92,0.6053,0.6053,0.9603,1.0,6.0981,19.0,0.0,0.0399,0.2875,0.0184
The ruler asked whether it was better to submit or resist.,1.0,1,128,78,0.6094,0.6094,0.9606,1.0,5.9141,5.82,0.0,0.0702,0.3875,0.0156
The ruler asked whether it was better to submit or resist.,1.0,2,139,79,0.5683,0.5683,0.8986,1.0,5.6882,12.64,0.0,0.0327,0.35,0.0158
The ruler asked whether it was better to submit or resist.,1.0,3,137,86,0.6277,0.6277,0.9853,1.0,5.9269,11.42,0.0,0.0285,0.325,0.0172
The ruler asked whether it was better to submit or resist.,1.0,4,162,71,0.4383,0.4383,0.8634,0.9875,5.6082,9.53,0.0,0.033,0.4125,0.0142
The general surveyed the battlefield and considered his opti,0.8,0,125,74,0.592,0.592,0.9274,0.9919,5.5974,11.36,0.0,0.0521,0.2875,0.0148
The general surveyed the battlefield and considered his opti,0.8,1,87,64,0.7356,0.7356,1.0,1.0,5.5779,8.7,0.0,0.0592,0.1625,0.0128
The general surveyed the battlefield and considered his opti,0.8,2,86,59,0.686,0.686,0.9882,1.0,5.3548,10.75,0.0,0.0706,0.225,0.0118
The general surveyed the battlefield and considered his opti,0.8,3,176,84,0.4773,0.4773,0.8457,0.9598,5.8263,25.14,0.0,0.0234,0.4125,0.0168
The general surveyed the battlefield and considered his opti,0.8,4,120,69,0.575,0.575,0.9412,0.9915,5.3972,7.06,0.0,0.0496,0.35,0.0138
The general surveyed the battlefield and considered his opti,1.0,0,167,93,0.5569,0.5569,0.9157,0.9879,6.0137,18.56,0.0,0.0258,0.35,0.0186
The general surveyed the battlefield and considered his opti,1.0,1,146,90,0.6164,0.6164,0.9586,1.0,6.0752,9.73,0.0,0.0403,0.225,0.018
The general surveyed the battlefield and considered his opti,1.0,2,89,50,0.5618,0.5618,0.9432,0.9885,5.0844,3.42,0.0,0.1689,0.55,0.01
The general surveyed the battlefield and considered his opti,1.0,3,146,94,0.6438,0.6438,0.9517,1.0,6.1273,14.6,0.0,0.0257,0.225,0.0188
The general surveyed the battlefield and considered his opti,1.0,4,115,78,0.6783,0.6783,0.9737,1.0,5.9709,6.39,0.0,0.0688,0.225,0.0156
"When the alliance collapsed, each kingdom looked to its own ",0.8,0,144,72,0.5,0.5,0.8042,0.9577,5.2242,9.6,0.0,0.0353,0.6,0.0144
"When the alliance collapsed, each kingdom looked to its own ",0.8,1,166,76,0.4578,0.4578,0.8424,0.9634,5.5235,16.6,0.0,0.0218,0.475,0.0152
"When the alliance collapsed, each kingdom looked to its own ",0.8,2,164,86,0.5244,0.5244,0.8773,0.9691,5.814,16.4,0.0,0.0487,0.4125,0.0172
"When the alliance collapsed, each kingdom looked to its own ",0.8,3,171,73,0.4269,0.4269,0.8471,0.9704,5.5207,28.5,0.0,0.0391,0.6375,0.0146
"When the alliance collapsed, each kingdom looked to its own ",0.8,4,156,78,0.5,0.5,0.8323,0.9545,5.5219,13.0,0.0,0.0327,0.5375,0.0156
"When the alliance collapsed, each kingdom looked to its own ",1.0,0,136,74,0.5441,0.5441,0.9259,1.0,5.5428,13.6,0.0,0.0381,0.35,0.0148
"When the alliance collapsed, each kingdom looked to its own ",1.0,1,152,86,0.5658,0.5658,0.9669,1.0,5.9641,16.89,0.0,0.0394,0.225,0.0172
"When the alliance collapsed, each kingdom looked to its own ",1.0,2,170,95,0.5588,0.5588,0.8994,0.9821,5.9939,11.33,0.0,0.026,0.35,0.019
"When the alliance collapsed, each kingdom looked to its own ",1.0,3,141,81,0.5745,0.5745,0.9357,1.0,5.8536,17.62,0.0,0.0287,0.2875,0.0162
"When the alliance collapsed, each kingdom looked to its own ",1.0,4,146,83,0.5685,0.5685,0.9241,1.0,5.9633,18.25,0.0,0.0382,0.2875,0.0166
The nature of power is that it changes those who hold it.,0.8,0,174,77,0.4425,0.4425,0.8324,0.9767,5.5454,34.8,0.0,0.0242,0.6375,0.0154
The nature of power is that it changes those who hold it.,0.8,1,174,68,0.3908,0.3908,0.815,0.9477,5.3224,21.75,0.0,0.0315,0.5125,0.0136
The nature of power is that it changes those who hold it.,0.8,2,169,78,0.4615,0.4615,0.8393,0.976,5.6744,15.36,0.0,0.0273,0.4125,0.0156
The nature of power is that it changes those who hold it.,0.8,3,175,75,0.4286,0.4286,0.8391,0.9827,5.4418,12.5,0.0,0.0345,0.6,0.015
The nature of power is that it changes those who hold it.,0.8,4,177,73,0.4124,0.4124,0.7841,0.9429,5.4688,14.75,0.0,0.0343,0.475,0.0146
The nature of power is that it changes those who hold it.,1.0,0,154,91,0.5909,0.5909,0.9346,1.0,6.044,10.27,0.0,0.0401,0.3875,0.0182
The nature of power is that it changes those who hold it.,1.0,1,175,87,0.4971,0.4971,0.8908,0.9884,5.975,14.58,0.0,0.0249,0.575,0.0174
The nature of power is that it changes those who hold it.,1.0,2,168,79,0.4702,0.4702,0.8743,0.9819,5.6013,15.27,0.0,0.0443,0.4125,0.0158
The nature of power is that it changes those who hold it.,1.0,3,176,72,0.4091,0.4091,0.8343,0.9828,5.5592,13.54,0.0,0.0276,0.575,0.0144
The nature of power is that it changes those who hold it.,1.0,4,167,97,0.5808,0.5808,0.9096,0.9758,6.1311,13.92,0.0,0.03,0.35,0.0194
What is remembered depends on who survives to tell the story,0.8,0,103,62,0.6019,0.6019,0.9412,1.0,5.3372,9.36,0.0,0.0636,0.2875,0.0124
What is remembered depends on who survives to tell the story,0.8,1,166,78,0.4699,0.4699,0.8242,0.9817,5.5282,18.44,0.0,0.0277,0.4125,0.0156
What is remembered depends on who survives to tell the story,0.8,2,161,82,0.5093,0.5093,0.875,0.9748,5.9218,16.1,0.0,0.0268,0.35,0.0164
What is remembered depends on who survives to tell the story,0.8,3,146,71,0.4863,0.4863,0.8483,0.9722,5.5067,9.12,0.0,0.0452,0.45,0.0142
What is remembered depends on who survives to tell the story,0.8,4,151,81,0.5364,0.5364,0.92,0.9933,5.7386,16.78,0.0,0.0386,0.3875,0.0162
What is remembered depends on who survives to tell the story,1.0,0,139,83,0.5971,0.5971,0.9493,1.0,5.8928,10.69,0.0,0.0455,0.2875,0.0166
What is remembered depends on who survives to tell the story,1.0,1,162,83,0.5123,0.5123,0.9006,0.9938,5.8231,23.14,0.0,0.0505,0.4125,0.0166
What is remembered depends on who survives to tell the story,1.0,2,132,84,0.6364,0.6364,0.9695,1.0,6.0025,18.86,0.0,0.0297,0.2875,0.0168
What is remembered depends on who survives to tell the story,1.0,3,174,85,0.4885,0.4885,0.9364,1.0,5.9828,14.5,0.0,0.0352,0.2875,0.017
What is remembered depends on who survives to tell the story,1.0,4,174,87,0.5,0.5,0.9249,0.9942,6.0043,17.4,0.0,0.0368,0.2875,0.0174
The merchant counted his coins and frowned at the total.,0.8,0,88,58,0.6591,0.6591,0.9655,0.9884,5.3251,5.5,0.0,0.0762,0.325,0.0116
The merchant counted his coins and frowned at the total.,0.8,1,73,43,0.589,0.589,0.9444,1.0,5.0334,2.43,0.0,0.1559,0.4875,0.0086
The merchant counted his coins and frowned at the total.,0.8,2,132,84,0.6364,0.6364,0.9466,0.9923,5.7106,7.33,0.0,0.0457,0.2875,0.0168
The merchant counted his coins and frowned at the total.,0.8,3,121,72,0.595,0.595,0.9,0.9832,5.5811,11.0,0.0,0.0383,0.4125,0.0144
The merchant counted his coins and frowned at the total.,0.8,4,97,57,0.5876,0.5876,0.9688,1.0,5.3696,3.34,0.0,0.0949,0.325,0.0114
The merchant counted his coins and frowned at the total.,1.0,0,99,65,0.6566,0.6566,0.9592,1.0,5.5827,4.3,0.0,0.081,0.3875,0.013
The merchant counted his coins and frowned at the total.,1.0,1,88,62,0.7045,0.7045,0.9885,1.0,5.575,8.0,0.0,0.0689,0.225,0.0124
The merchant counted his coins and frowned at the total.,1.0,2,94,68,0.7234,0.7234,0.957,1.0,5.6598,7.83,0.0,0.04,0.35,0.0136
The merchant counted his coins and frowned at the total.,1.0,3,87,62,0.7126,0.7126,0.9884,1.0,5.5514,5.8,0.0,0.061,0.225,0.0124
The merchant counted his coins and frowned at the total.,1.0,4,101,62,0.6139,0.6139,0.98,1.0,5.39,6.73,0.0,0.0562,0.225,0.0124
She walked to the edge of the river and looked across.,0.8,0,147,74,0.5034,0.5034,0.8425,0.9724,5.3709,11.31,0.0,0.0327,0.5375,0.0148
She walked to the edge of the river and looked across.,0.8,1,136,77,0.5662,0.5662,0.8741,0.9851,5.5327,12.36,0.0,0.0419,0.4125,0.0154
She walked to the edge of the river and looked across.,0.8,2,113,68,0.6018,0.6018,0.9196,1.0,5.4067,7.53,0.0,0.044,0.2875,0.0136
She walked to the edge of the river and looked across.,0.8,3,90,66,0.7333,0.7333,0.9888,1.0,5.5796,6.0,0.0,0.0589,0.225,0.0132
She walked to the edge of the river and looked across.,0.8,4,93,64,0.6882,0.6882,0.9891,1.0,5.5239,7.15,0.0,0.0624,0.225,0.0128
She walked to the edge of the river and looked across.,1.0,0,142,86,0.6056,0.6056,0.9362,0.9929,5.8275,14.2,0.0,0.0362,0.4125,0.0172
She walked to the edge of the river and looked across.,1.0,1,123,78,0.6341,0.6341,0.9508,1.0,5.745,8.79,0.0,0.0484,0.2875,0.0156
She walked to the edge of the river and looked across.,1.0,2,101,77,0.7624,0.7624,0.99,1.0,5.8031,9.18,0.0,0.0576,0.225,0.0154
She walked to the edge of the river and looked across.,1.0,3,102,62,0.6078,0.6078,0.9703,1.0,5.5176,8.5,0.0,0.0565,0.225,0.0124
She walked to the edge of the river and looked across.,1.0,4,110,74,0.6727,0.6727,0.9541,1.0,5.6439,7.33,0.0,0.0539,0.4125,0.0148
The structure of the bridge relied on three main supports.,0.8,0,112,62,0.5536,0.5536,0.8829,0.9727,5.2684,14.0,0.0,0.0443,0.4125,0.0124
The structure of the bridge relied on three main supports.,0.8,1,121,59,0.4876,0.4876,0.8583,0.9832,4.9838,4.03,0.0,0.072,0.5125,0.0118
The structure of the bridge relied on three main supports.,0.8,2,98,57,0.5816,0.5816,0.9072,1.0,5.198,19.6,0.0,0.047,0.35,0.0114
The structure of the bridge relied on three main supports.,0.8,3,112,65,0.5804,0.5804,0.9099,0.9909,5.3438,7.47,0.0,0.0447,0.2875,0.013
The structure of the bridge relied on three main supports.,0.8,4,75,52,0.6933,0.6933,0.973,1.0,5.3622,2.88,0.0,0.1077,0.4875,0.0104
The structure of the bridge relied on three main supports.,1.0,0,99,62,0.6263,0.6263,0.9388,1.0,5.2383,9.9,0.0,0.0428,0.3875,0.0124
The structure of the bridge relied on three main supports.,1.0,1,123,74,0.6016,0.6016,0.918,0.9917,5.5594,17.57,0.0,0.038,0.35,0.0148
The structure of the bridge relied on three main supports.,1.0,2,82,56,0.6829,0.6829,0.9753,1.0,5.4278,2.48,0.0,0.1437,0.3875,0.0112
The structure of the bridge relied on three main supports.,1.0,3,153,90,0.5882,0.5882,0.9211,1.0,5.9408,11.77,0.0,0.0291,0.2875,0.018
The structure of the bridge relied on three main supports.,1.0,4,131,74,0.5649,0.5649,0.9,0.969,5.5439,8.73,0.0,0.0414,0.2875,0.0148
